ID	Average Intensity	UniProt ID	Description	Gene_Symbol	Genes: Entrez ID	MCF10A.mean	MCF10A_1_FPKM	MCF10A_1_Read_Count	MCF10A_2_FPKM	MCF10A_2_Read_Count	MCF10A_3_FPKM	MCF10A_3_Read_Count	MCF10A_4_FPKM	MCF10A_4_Read_Count	MDA_MB.231.MCF10A.baseMean	MDA_MB.231.MCF10A.bh.pval	MDA_MB.231.MCF10A.fc	MDA_MB.231.MCF10A.lfcSE	MDA_MB.231.MCF10A.raw.pval	MDA_MB.231.MCF10A.stat	MDA_MB.231.mean	MDA_MB.231_1_FPKM	MDA_MB.231_1_Read_Count	MDA_MB.231_2_FPKM	MDA_MB.231_2_Read_Count	MDA_MB.231_3_FPKM	MDA_MB.231_3_Read_Count	MDA_MB.231_4_FPKM	MDA_MB.231_4_Read_Count	N_MCF10A_1	N_MCF10A_2	N_MCF10A_3	N_MCF10A_4	N_MDA_MB.231_1	N_MDA_MB.231_2	N_MDA_MB.231_3	N_MDA_MB.231_4	Transcript_ID	abs_zscore	sd_mcf10a	zscore	Gene_Symbol_1	Gene description
ENSG00000147677	1350.0472423173053	O15372	eukaryotic translation initiation factor 3 subunit H	EIF3H	8667	12.32228143	335.649658	4772	223.116287	5133	335.25766	6155	229.241913	4133	4123.244425	4.47E-7	-1.638572434	0.132578841	7.71E-8	-5.373703992	11.60974885	198.885452	2740	198.576248	2573	197.864059	3588	197.927719	4146	12.2853377	12.05304558	12.284957	12.07271126	11.77777126	11.74978837	11.77275673	11.74967135	NM_003756	5.541636104	0.128578017	-5.541636104	EIF3H	Eukaryotic translation initiation factor 3 subunit H (eIF3h)(Eukaryotic translation initiation factor 3 subunit 3)(eIF-3 gamma)(eIF3 p40 subunit) [Source:UniProtKB/Swiss-Prot;Acc:O15372]
ENSG00000148291	5.354767894690731	Q15527	surfeit 2	SURF2	6835	6.959276893	8.423203	80	12.395821	189	8.786046	107	10.506156	126	172.8677509	0.04728597	1.777104329	0.371703175	0.025635081	2.23169571	7.789846959	11.55131	106	31.195171	268	13.757658	166	28.639671	398	6.93647987	7.3361361	6.96074905	7.2030658	7.11581993	7.9224875	7.25049238	7.84982931	NM_001278928,NM_017503	4.295145463	0.193374141	4.295145463	SURF2	Surfeit locus protein 2 (Surf-2) [Source:UniProtKB/Swiss-Prot;Acc:Q15527]
ENSG00000148337	3.15386835035559	Q9ULV3-5	CDKN1A interacting zinc finger protein 1	CIZ1	25792	10.94019926	61.982375	2014	38.715676	2044	57.866362	2445	30.641294	1253	2058.555338	0.604217799	1.095460343	0.202439621	0.515846973	0.649760446	11.07164095	62.017766	1943	60.477762	1746	58.245372	2414	60.533749	2877	11.14694967	10.86878887	11.09349642	10.66571984	11.08089626	11.0125742	11.03001915	11.03174754	NM_001131015,NM_001131016,NM_001131017,NM_001131018,NM_001257975,NM_001257976,NM_012127	0.594533549	0.221083722	0.594533549	CIZ1	Cip1-interacting zinc finger protein (CDKN1A-interacting zinc finger protein 1)(Nuclear protein NP94)(Zinc finger protein 356) [Source:UniProtKB/Swiss-Prot;Acc:Q9ULV3]
ENSG00000149084	648.5132150439063	Q53GQ0	hydroxysteroid 17-beta dehydrogenase 12	HSD17B12	51144	10.75938158	51.717331	1468	43.107235	1980	49.273853	1806	44.663601	1608	2134.098417	3.26E-7	1.4624236	0.100904916	5.5E-8	5.434435504	11.30765941	85.970688	2364	75.151321	1944	85.661903	3101	75.189537	3144	10.89539088	10.86267878	10.85646409	10.88818556	11.26899055	11.12296209	11.26512893	11.12611402	NM_016142	28.85418708	0.019001673	28.85418708	HSD17B12	Estradiol 17-beta-dehydrogenase 12 (EC 1.1.1.62)(17-beta-hydroxysteroid dehydrogenase 12)(17-beta-HSD 12)(3-ketoacyl-CoA reductase)(KAR)(EC 1.3.1.-) [Source:UniProtKB/Swiss-Prot;Acc:Q53GQ0]
ENSG00000150459	305.93711533057456	O00422	Sin3A associated protein 18	SAP18	10284	10.33219332	44.994919	1155	35.258167	1464	40.551674	1344	34.783035	1132	1237.408788	0.329797166	-1.087631979	0.104488816	0.246113304	-1.159841599	10.21149593	40.039902	996	47.606499	1113	37.699196	1234	41.572575	1572	10.37591222	10.28797229	10.28691283	10.27276859	10.21538884	10.3337652	10.16388578	10.22128923	NM_005870	2.557569752	0.047192218	-2.557569752	SAP18	Histone deacetylase complex subunit SAP18 (Sin3-associated polypeptide, 18 kDa)(Sin3-associated polypeptide p18)(Cell growth-inhibiting protein 38)(2HOR0202) [Source:UniProtKB/Swiss-Prot;Acc:O00422]
ENSG00000151327	NaN		family with sequence similarity 177 member A1	FAM177A1	283635	10.29328879	15.759098	543	38.0953	2104	17.671602	786	38.091038	1657	925.3292011	0.008631659	-2.106329105	0.370654595	0.003737009	-2.899548217	9.218726596	13.88709	460	17.564521	549	14.336976	626	16.989778	863	9.50317389	10.40310171	9.59761877	10.40343499	9.33932603	9.50253028	9.36429301	9.48209346	NM_001079519,NM_001289022,NM_173607	2.175609523	0.493913169	-2.175609523	FAM177A1	Protein FAM177A1  [Source:UniProtKB/Swiss-Prot;Acc:Q8N128]
ENSG00000152234	3730.4216502554823	P25705	ATP synthase,H+ transporting,alpha subunit 1,cardiac muscle,mitochondrial F1 complex	ATP5A1	498	12.34629729	211.429542	4599	157.369328	5542	210.65491	5985	160.18371	4462	5539.129413	0.195180892	1.12758323	0.1149921	0.131942599	1.506485452	12.5194004	220.330625	4657	266.054284	5272	220.719553	6160	263.556929	8541	12.43674042	12.30759814	12.44399646	12.32646074	12.41355957	12.54473706	12.41685523	12.54939089	NM_001001935,NM_001001937,NM_001257334,NM_001257335,NM_004046	2.414734155	0.071686198	2.414734155	ATP5A1	ATP synthase subunit alpha, mitochondrial Precursor  [Source:UniProtKB/Swiss-Prot;Acc:P25705]
ENSG00000152558	NaN		transmembrane protein 123	TMEM123	114908	12.44230713	108.382263	4338	103.439735	6701	111.377739	5757	105.256355	5343	6809.927788	1.95E-11	1.44720131	0.07570136	1.86E-12	7.044333398	12.97554548	170.536346	6613	185.285629	6759	178.302795	9103	192.525635	11353	12.5075037	12.58545614	12.53011448	12.59617015	12.82972024	12.87304912	12.86786092	12.90931896	NM_052932	12.45647987	0.042808109	12.45647987	TMEM123	Porimin Precursor (Transmembrane protein 123)(Pro-oncosis receptor inducing membrane injury)(Keratinocytes-associated transmembrane protein 3)(KCT-3) [Source:UniProtKB/Swiss-Prot;Acc:Q8N131]
ENSG00000153187	4610.372910920476	Q00839,Q00839-2	heterogeneous nuclear ribonucleoprotein U	HNRNPU	3192	13.31518248	98.479206	7478	106.675593	13095	99.646455	9766	107.1782	10317	10852.67897	0.462190839	1.129602069	0.196400215	0.370687902	0.895185561	13.49099191	108.677523	7979	163.034981	11263	110.525158	10688	167.603226	18722	13.24534953	13.43226285	13.25522113	13.43308076	13.26621507	13.58620664	13.27989469	13.61338635	NM_004501,NM_031844	1.668361473	0.1053785	1.668361473	HNRNPU	Heterogeneous nuclear ribonucleoprotein U (hnRNP U)(Scaffold attachment factor A)(SAF-A)(p120)(pp120) [Source:UniProtKB/Swiss-Prot;Acc:Q00839]
ENSG00000154945	NaN		ankyrin repeat domain 40	ANKRD40	91369	9.838234878	13.045403	607	16.505596	1242	13.418471	806	17.073168	1007	1017.54992	0.185114968	1.223010803	0.188876229	0.124119174	1.537711485	10.12891562	20.164625	909	23.146713	981	19.314976	1146	24.379633	1670	9.71332221	10.02640797	9.73610612	10.05193563	10.0156555	10.10571485	9.97791037	10.15395649	NM_052855	1.596368087	0.182088795	1.596368087	ANKRD40	Ankyrin repeat domain-containing protein 40  [Source:UniProtKB/Swiss-Prot;Acc:Q6AI12]
ENSG00000156052	127.93308434617708	P50148	G protein subunit alpha q	GNAQ	2776	10.41778989	12.984512	919	15.272483	1748	13.323176	1217	17.453522	1566	1084.025312	5.21E-5	-1.709530308	0.177587914	1.32E-5	-4.356152295	9.644054552	9.652444	662	10.127416	653	10.534318	951	10.499588	1094	10.08171646	10.34936061	10.10406459	10.46684999	9.77555537	9.78696811	9.8455318	9.81822341	NM_002072	4.106330395	0.188425008	-4.106330395	GNAQ	Guanine nucleotide-binding protein G(q) subunit alpha (Guanine nucleotide-binding protein alpha-q) [Source:UniProtKB/Swiss-Prot;Acc:P50148]
ENSG00000156508	150527.258512342	P68104	eukaryotic translation elongation factor 1 alpha 1	EEF1A1	1915	16.09496715	1681.456177	65837	1102.192627	69847	1686.125732	85258	1109.178711	55080	72013.01211	0.773460949	1.057658613	0.211952021	0.702782081	0.381567653	16.17583962	1993.56543	75626	1391.453491	49651	2016.879028	100727	1402.428345	80902	16.21564234	15.97718659	16.21871604	15.97872795	16.30211641	15.96582045	16.3115457	15.9749344	NM_001402	0.585514874	0.138121974	0.585514874	EEF1A1	Elongation factor 1-alpha 1 (EF-1-alpha-1)(Elongation factor 1 A-1)(eEF1A-1)(Elongation factor Tu)(EF-Tu)(Leukocyte receptor cluster member 7) [Source:UniProtKB/Swiss-Prot;Acc:P68104]
ENSG00000156639	NaN		zinc finger AN1-type containing 3	ZFAND3	60685	10.46419178	30.88448	1148	26.690071	1606	32.877846	1578	27.134027	1279	2001.747728	0.004380016	1.833915371	0.279530071	0.001748107	3.129992642	11.33920538	82.337059	2965	43.305107	1467	82.23098	3898	42.455368	2325	10.62391138	10.62094053	10.67524675	10.63050236	11.41839324	10.81694111	11.41638445	10.80286626	NM_021943	34.47536624	0.025380836	34.47536624	ZFAND3	AN1-type zinc finger protein 3 (Testis-expressed sequence 27) [Source:UniProtKB/Swiss-Prot;Acc:Q9H8U3]
ENSG00000156875	NaN		major facilitator superfamily domain containing 14A	MFSD14A	64645	10.1196805	28.395697	835	29.173353	1389	29.825081	1133	28.952753	1080	1195.857291	0.122151889	1.149264463	0.113169325	0.076138543	1.773544393	10.32096354	40.489334	1154	37.131271	995	41.975159	1575	37.227043	1613	10.07991244	10.22195189	10.12132729	10.21153346	10.32014811	10.21674458	10.35066689	10.22182511	NM_033055	2.90563631	0.069273308	2.90563631	HIAT1	Hippocampus abundant transcript 1 protein (Putative tetracycline transporter-like protein) [Source:UniProtKB/Swiss-Prot;Acc:Q96MC6]
ENSG00000156973	26.52756334744825	O43924	phosphodiesterase 6D	PDE6D	5147	7.615911202	11.027853	147	10.508148	227	12.62311	217	11.240392	190	221.1671189	0.030992385	1.255106615	0.135860354	0.015828567	2.412844589	7.943516755	14.818364	188	18.43179	222	15.633203	265	18.530564	360	7.60972607	7.68437322	7.71599913	7.73408115	7.77463509	7.93625574	7.83041763	7.94207537	NM_001291018,NM_002601,NR_110994	5.970595106	0.054869832	5.970595106	PDE6D	Retinal rod rhodopsin-sensitive cGMP 3',5'-cyclic phosphodiesterase subunit delta (GMP-PDE delta)(EC 3.1.4.17)(p17 protein) [Source:UniProtKB/Swiss-Prot;Acc:O43924]
ENSG00000157911	NaN		peroxisomal biogenesis factor 10	PEX10	5192	8.010480941	10.543748	244	4.556352	167	8.276786	241	11.756866	335	263.1043362	0.886106167	1.041723819	0.294218749	0.841137445	0.200438765	8.067929621	12.071499	263	10.649669	218	10.947172	315	9.282187	309	8.12052184	7.55156231	7.89891579	8.30846325	8.15069508	8.01606591	8.06996756	7.91058941	NM_002617,NM_153818	0.176630831	0.325247183	0.176630831	PEX10	Peroxisome assembly protein 10 (Peroxin-10)(Peroxisome biogenesis factor 10)(RING finger protein 69) [Source:UniProtKB/Swiss-Prot;Acc:O60683]
ENSG00000158019	41.824075985682136	Q9NXR7	BRISC and BRCA1 A complex member 2	BABAM2	9577	8.939064418	20.260342	407	16.686	541	19.49206	520	18.244914	473	427.1889944	0.006711938	-1.350729757	0.145262937	0.002827549	-2.985889375	8.506022529	18.364928	369	14.176326	262	17.167898	444	14.605408	432	8.8516574	8.80486643	8.84321343	8.89541106	8.73437544	8.47745197	8.65845518	8.4950354	NM_001261840,NM_001329112,NM_001329113,NM_001329114,NM_001329115,NM_004899,NM_199191,NM_199192,NM_199193,NM_199194,NR_137437,NR_137438,NR_137439,NR_137440	11.6541076	0.037157876	-11.6541076	BRE	Protein BRE (Brain and reproductive organ-expressed protein)(BRCA1/BRCA2-containing complex subunit 45) [Source:UniProtKB/Swiss-Prot;Acc:Q9NXR7]
ENSG00000158545	NaN		zinc finger CCCH-type containing 18	ZC3H18	124245	9.89790791	17.807612	748	18.261934	1242	17.226265	928	16.639859	888	905.3968337	0.523677726	-1.113662961	0.19794586	0.43267521	-0.784622029	9.742734465	14.842295	605	22.832322	876	14.158093	758	21.953129	1359	9.81527975	9.96024883	9.78189673	9.87669264	9.60581346	9.94125469	9.56495005	9.90829605	NM_001294340,NM_144604	1.980318546	0.07835782	-1.980318546	ZC3H18	Zinc finger CCCH domain-containing protein 18 (Nuclear protein NHN1) [Source:UniProtKB/Swiss-Prot;Acc:Q86VM9]
ENSG00000159377	1420.4121842438362	P28070	proteasome subunit beta 4	PSMB4	5692	11.101682	187.977524	1939	146.58963	2447	180.831558	2409	145.222534	1900	2189.086239	0.965719894	-1.007592991	0.157100809	0.944619572	-0.069464899	11.09052258	158.604034	1585	221.454788	2082	159.648865	2100	225.247513	3423	11.1521087	11.06076438	11.11943585	11.04921355	10.94810743	11.20356356	10.95260253	11.22103654	NM_002796	0.228963787	0.048738799	-0.228963787	PSMB4	Proteasome subunit beta type-4 Precursor (Proteasome beta chain)(EC 3.4.25.1)(Macropain beta chain)(Multicatalytic endopeptidase complex beta chain)(Proteasome chain 3)(HSN3)(HsBPROS26) [Source:UniProtKB/Swiss-Prot;Acc:P28070]
ENSG00000159658	NaN		EF-hand calcium binding domain 14	EFCAB14	9813	11.2844029	33.482483	2153	26.751123	2784	33.218658	2759	26.762995	2183	1998.333161	1.83E-14	-1.660231838	0.091474159	1.29E-15	-7.995533696	10.5530481	21.57472	1344	20.4263	1197	22.338257	1832	19.921886	1888	11.18058301	11.10752272	11.1744109	11.1041279	10.74154251	10.66980198	10.76946531	10.65234165	NM_014774	17.63173769	0.041479451	-17.63173769	KIAA0494	Uncharacterized calcium-binding protein KIAA0494  [Source:UniProtKB/Swiss-Prot;Acc:O75071]
ENSG00000160014	NaN		calmodulin 3	CALM3	808	11.64165592	104.602607	2755	82.432551	3516	68.031247	2313	116.293814	3885	4228.595573	0.101709616	1.647008	0.38531544	0.061733744	1.868203264	12.36141412	89.201946	2274	258.085677	6181	118.272227	3973	261.233859	10128	11.79648295	11.71764034	11.45291442	12.00411392	11.60766277	12.50336875	11.83888586	12.51903992	NM_001329921,NM_001329922,NM_001329923,NM_001329924,NM_001329925,NM_001329926,NM_005184	3.158034443	0.227913347	3.158034443	CALM3	Calmodulin (CaM) [Source:UniProtKB/Swiss-Prot;Acc:P62158]
ENSG00000160072	244.85934038857476	Q5T9A4	AAA domain containing 3B,ATPase family	ATAD3B	83858	7.499239895	3.150174	91	7.344324	336	2.447988	89	6.258127	220	280.9126069	0.129398293	2.104652118	0.615986404	0.081357017	1.742866044	8.573273119	6.326269	173	19.997863	507	3.017318	111	20.438636	834	7.27368144	8.03340023	7.08513149	7.87629818	7.72810784	8.70825789	7.19049904	8.72942001	NM_001317238,NM_031921	2.341081823	0.458776457	2.341081823	ATAD3B	ATPase family AAA domain-containing protein 3B  [Source:UniProtKB/Swiss-Prot;Acc:Q5T9A4]
ENSG00000160613	NaN		proprotein convertase subtilisin/kexin type 7	PCSK7	9159	8.581338381	4.952806	217	7.598728	537	5.742796	324	8.296714	460	275.6319707	1.02564E-4	-2.274932915	0.282878708	2.77E-5	-4.191987476	7.394268527	2.756072	117	3.806198	152	2.829199	158	4.51703	291	8.01110355	8.50796821	8.13471273	8.58491242	7.49956546	7.71536252	7.51570874	7.85058405	NM_004716	4.242850844	0.279781189	-4.242850844	PCSK7	Proprotein convertase subtilisin/kexin type 7 Precursor (EC 3.4.21.-)(Proprotein convertase PC7)(Subtilisin/kexin-like protease PC7)(Prohormone convertase PC7)(hPC8)(PC8)(Lymphoma proprotein convertase) [Source:UniProtKB/Swiss-Prot;Acc:Q16549]
ENSG00000160752	NaN		farnesyl diphosphate synthase	FDPS	2224	10.90442012	78.844828	1176	106.958611	2722	79.342686	1544	117.101617	2241	1644.227967	0.057599014	-1.397558601	0.2252736	0.032060576	-2.143654552	10.42179233	82.426299	1204	85.351552	1195	76.693657	1489	80.18098	1814	10.54508479	10.98102618	10.55953613	11.02173918	10.53165125	10.54864475	10.47901827	10.49880034	NM_001135821,NM_001135822,NM_001242824,NM_001242825,NM_002004	1.857181062	0.259871156	-1.857181062	FDPS	Farnesyl pyrophosphate synthetase (FPP synthetase)(FPS)(Farnesyl diphosphate synthetase) [Includes Dimethylallyltranstransferase(EC 2.5.1.1);Geranyltranstransferase(EC 2.5.1.10)] [Source:UniProtKB/Swiss-Prot;Acc:P14324]
ENSG00000162191	192.4915790484981	Q04323	UBX domain protein 1	UBXN1	51035	10.1950634	93.90237	1245	45.49942	1109	85.134202	1464	46.325045	782	1021.799123	0.104116346	-1.345229448	0.230525781	0.063455774	-1.855984453	9.767107189	62.194475	815	55.150464	676	66.490985	1127	49.849483	992	10.32423441	9.92562221	10.24068823	9.8336661	9.91857576	9.78629897	9.95945411	9.71005304	NM_001286077,NM_001286078,NM_015853	1.797883482	0.238033341	-1.797883482	UBXN1	UBX domain-containing protein 1 (SAPK substrate protein 1)(UBA/UBX 33.3 kDa protein) [Source:UniProtKB/Swiss-Prot;Acc:Q04323]
ENSG00000162734	506.16949272350024	Q15121	phosphoprotein enriched in astrocytes 15	PEA15	8682	12.97804643	143.820231	3928	339.767989	15278	52.792739	1880	326.236378	11512	6599.489409	0.300083446	-1.572560745	0.532020115	0.219591618	-1.227614762	12.32493807	144.588579	4028	166.202718	4644	153.500058	5427	181.415968	7418	12.32897083	13.24456511	11.58821567	13.20276738	12.3169808	12.45992252	12.33542922	12.45240911	NM_001297576,NM_001297577,NM_001297578,NM_003768,NR_123724	0.825982526	0.790704815	-0.825982526	PEA15	Astrocytic phosphoprotein PEA-15 (Phosphoprotein enriched in diabetes)(PED) [Source:UniProtKB/Swiss-Prot;Acc:Q15121]
ENSG00000162736	27.95343900016764	Q92542-2	nicastrin	NCSTN	23385	12.00016757	107.751291	3477	87.403216	4573	108.006844	4565	87.637801	3621	3558.460812	0.128336237	-1.356293681	0.25164532	0.080606167	-1.747179726	11.56054581	105.102579	3304	60.532429	1806	108.034998	4480	60.336295	2872	11.9266597	11.86931881	11.94196722	11.87452767	11.84714187	11.36962118	11.87216606	11.3591101	NM_001290184,NM_001290186,NM_001349729,NM_015331	12.00467614	0.036620876	-12.00467614	NCSTN	Nicastrin Precursor  [Source:UniProtKB/Swiss-Prot;Acc:Q92542]
ENSG00000162961	139.85807380864085	Q9C005	dpy-30,histone methyltransferase complex regulatory subunit	DPY30	84661	8.547225104	41.237794	353	27.000284	387	35.256909	414	28.724017	318	393.3564377	0.565978369	1.104072061	0.20086107	0.477016006	0.711110109	8.688694942	34.71769	281	53.918781	415	35.209646	386	50.883623	657	8.68223496	8.47684562	8.60171979	8.51188617	8.46065342	8.81041986	8.49403199	8.79554781	NM_001321209,NM_001321210,NM_032574,NR_135585,NR_135587	1.530129126	0.092456143	1.530129126	DPY30	Protein dpy-30 homolog (Dpy-30-like protein) [Source:UniProtKB/Swiss-Prot;Acc:Q9C005]
ENSG00000163374	NaN		YY1 associated protein 1	YY1AP1	55249	10.49233212	37.409716	1261	30.353694	1635	39.314857	1578	30.62274	1233	1208.79702	7.52E-10	-1.472767374	0.086120612	8.85E-11	-6.485434294	9.932385783	26.966316	813	26.268482	807	27.519468	1087	29.712005	1402	10.43060365	10.36156436	10.40395202	10.32443749	10.02582843	10.04225632	10.03745446	10.10347466	NM_001198899,NM_001198900,NM_001198901,NM_001198902,NM_001198903,NM_001198904,NM_001198905,NM_001198906,NM_018253,NM_139118,NM_139119,NM_139121	11.97314492	0.046766855	-11.97314492	YY1AP1	YY1-associated protein 1 (Hepatocellular carcinoma susceptibility protein)(Hepatocellular carcinoma-associated protein 2) [Source:UniProtKB/Swiss-Prot;Acc:Q9H869]
ENSG00000163468	3714.0322459666786	P49368	chaperonin containing TCP1 subunit 3	CCT3	7203	12.23455279	133.013954	3125	179.702691	6826	133.317774	4045	178.900231	5323	5526.688558	0.246243896	1.293634383	0.272962097	0.173596465	1.360738113	12.60600288	175.765045	4002	303.354161	6489	179.358899	5385	303.087375	10487	12.10400224	12.46846921	12.10633372	12.46040754	12.26984274	12.71001682	12.28719279	12.71256832	NM_001008800,NM_005998,NR_036564,NR_036565	1.790525175	0.207453151	1.790525175	CCT3	T-complex protein 1 subunit gamma (TCP-1-gamma)(CCT-gamma)(hTRiC5) [Source:UniProtKB/Swiss-Prot;Acc:P49368]
ENSG00000163527	133.7367801393886	Q8TCJ2	STT3B,catalytic subunit of the oligosaccharyltransferase complex	STT3B	201595	11.63892761	50.755653	2568	44.622219	3654	52.3438	3420	46.959995	3013	4262.676681	2.85289E-4	1.673245622	0.18887369	8.42E-5	3.931988837	12.38161504	111.333321	5457	77.227463	3560	114.128609	7364	76.879532	5730	11.77037586	11.78130196	11.79613854	11.81951369	12.38937887	12.03457184	12.41124039	12.03355146	NM_178862	34.93217744	0.02126084	34.93217744	STT3B	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3B (Oligosaccharyl transferase subunit STT3B)(STT3-B)(EC 2.4.1.119)(Source of immunodominant MHC-associated peptides homolog) [Source:UniProtKB/Swiss-Prot;Acc:Q8TCJ2]
ENSG00000163634	18.44231780166476	Q6I9Y2	THO complex 7	THOC7	80145	9.805697947	44.060114	519	70.140267	1279	60.371216	879	63.233476	938	1079.098124	0.051257009	1.411029052	0.226192028	0.028082452	2.196132627	10.30289561	82.124911	897	113.949824	1198	88.96903	1273	114.42707	1962	9.61982557	10.07824049	9.83492207	10.01792568	10.0311425	10.30778599	10.09465844	10.32242614	NM_001285387,NM_001285404,NM_025075	2.408868132	0.206403022	2.408868132	THOC7	THO complex subunit 7 homolog (Ngg1-interacting factor 3-like protein 1-binding protein 1)(NIF3L1-binding protein 1) [Source:UniProtKB/Swiss-Prot;Acc:Q6I9Y2]
ENSG00000163636	778.5590955319569	Q15008	non-ATPase 6,proteasome 26S subunit	PSMD6	9861	9.716921341	34.218462	572	41.448318	1117	39.504882	853	39.299644	834	1040.089221	0.068301658	1.471739161	0.270103017	0.039007406	2.064108755	10.27451678	46.274291	740	86.223021	1306	47.708258	1016	90.128593	2207	9.66359579	9.93402519	9.77991277	9.8896413	9.8402587	10.35909172	9.87439478	10.40269947	NM_001271779,NM_001271780,NM_001271781,NM_014814	4.610494749	0.120940478	4.610494749	PSMD6	26S proteasome non-ATPase regulatory subunit 6 (26S proteasome regulatory subunit S10)(p42A)(Proteasome regulatory particle subunit p44S10)(Phosphonoformate immuno-associated protein 4)(Breast cancer-associated protein SGA-113M) [Source:UniProtKB/Swiss-P
ENSG00000163807	27.58667572596	Q96AT1	KIAA1143	KIAA1143	57456	10.06475747	16.040061	921	12.284878	1146	16.67361	1235	12.889779	937	968.4281587	0.006243673	-1.235937074	0.101507035	0.002606626	-3.010680918	9.757965645	12.964621	720	13.886511	726	12.747353	935	14.898203	1259	10.03607787	9.93233429	10.06941108	9.9648699	9.79369749	9.82360026	9.78165679	9.88507438	NM_001320334,NM_020696	4.864919282	0.063062059	-4.864919282	KIAA1143	Uncharacterized protein KIAA1143  [Source:UniProtKB/Swiss-Prot;Acc:Q96AT1]
ENSG00000163961	NaN		ring finger protein 168	RNF168	165918	8.705736191	5.4559	326	4.949824	478	5.553547	428	5.596397	423	462.2718154	0.017550001	1.214308773	0.106087366	0.008275703	2.640609573	8.985880608	7.822753	452	7.478889	407	7.909301	602	7.4433	654	8.71805125	8.75332919	8.7319247	8.85083113	8.95831965	8.89267026	8.96762957	8.8903336	NM_152617	4.670640393	0.059979873	4.670640393	RNF168	RING finger protein 168  [Source:UniProtKB/Swiss-Prot;Acc:Q8IYW5]
ENSG00000164758	NaN		mediator complex subunit 30	MED30	90390	6.765820772	7.536676	83	7.314377	131	9.451399	133	6.459694	89	133.6249839	0.031111295	1.454501541	0.224161371	0.01589489	2.411320121	7.307687123	10.648519	114	15.726103	155	9.759854	137	16.48585	263	6.82410565	6.9127095	6.99092573	6.80116192	7.03980428	7.31766079	6.96646519	7.3635232	NM_001282986,NM_080651	6.230100239	0.086975543	6.230100239	MED30	Mediator of RNA polymerase II transcription subunit 30 (Mediator complex subunit 30)(Thyroid hormone receptor-associated protein 6)(Thyroid hormone receptor-associated protein complex 25 kDa component)(Trap25)(TRAP/Mediator complex component TRAP25) [Sou
ENSG00000164961	0.9097758194540955	Q12768	WASH complex subunit 5	WASHC5	9897	10.87680255	33.000702	1500	29.779936	2162	33.973014	1983	31.753779	1815	1181.693554	2.45E-58	-3.894093721	0.11961126	2.0E-60	-16.39718204	8.915923871	10.199695	459	8.455538	358	10.209639	605	8.619435	589	10.49185063	10.51661501	10.51456983	10.57690367	9.4545061	9.29302758	9.45431069	9.30674401	NM_001330609,NM_014846	53.8900419	0.036386661	-53.8900419	KIAA0196	Strumpellin  [Source:UniProtKB/Swiss-Prot;Acc:Q12768]
ENSG00000164985	70.64784166774427	O75475,O75475-3	PC4 and SFRS1 interacting protein 1	PSIP1	11168	11.1128709	64.535607	2051	56.285013	2316	62.529442	2556	56.01789	1816	1496.150426	1.73E-17	-2.846904035	0.170691077	9.33E-19	-8.842839877	9.602956259	16.258718	534	26.523019	755	17.361191	814	21.677794	1172	10.93713881	10.73667846	10.90476238	10.73312834	9.77544912	10.06002617	9.88297578	10.03016642	NM_001128217,NM_001317898,NM_001317900,NM_021144,NM_033222	13.95042923	0.108234278	-13.95042923	PSIP1	PC4 and SFRS1-interacting protein (Lens epithelium-derived growth factor)(Transcriptional coactivator p75/p52)(Dense fine speckles 70 kDa protein)(DFS 70)(CLL-associated antigen KW-7) [Source:UniProtKB/Swiss-Prot;Acc:O75475]
ENSG00000165406	NaN		membrane associated ring-CH-type finger 8	MARCH8	220972	9.464149006	11.029447	692	6.942777	704	11.090338	845	7.209354	539	600.2126355	0.149473674	-1.429727413	0.310454565	0.096664885	-1.661241844	8.948716279	9.7973	595	4.923454	282	9.534925	717	4.608477	425	9.49482634	9.21301543	9.44569632	9.18943572	9.32628184	8.73944285	9.24906696	8.68810289	NM_001002266,NM_001282866,NM_145021	3.284830155	0.156913053	-3.284830155	Mar-08	E3 ubiquitin-protein ligase MARCH8 (EC 6.3.2.-)(Membrane-associated RING finger protein 8)(Membrane-associated RING-CH protein VIII)(MARCH-VIII)(RING finger protein 178)(Cellular modulator of immune recognition)(c-MIR) [Source:UniProtKB/Swiss-Prot;Acc:Q5
ENSG00000165527	625.5323759318417	P62330	ADP ribosylation factor 6	ARF6	382	11.28598001	37.417542	1644	49.252476	3501	37.824722	2146	48.759731	2716	3571.448799	6.1E-6	1.860364042	0.184970658	1.29E-6	4.841767716	12.18174169	95.126465	4048	95.041168	3804	95.823036	5368	95.757675	6196	11.29510362	11.63092497	11.30388287	11.61878985	12.01805155	11.98722462	12.02383537	11.99687153	NM_001663	4.765993295	0.187948582	4.765993295	ARF6	ADP-ribosylation factor 6  [Source:UniProtKB/Swiss-Prot;Acc:P62330]
