ID	Gene_Symbol	Average Intensity	UniProt ID	Description	Gene_Symbol_1	Genes: Entrez ID	MCF10A.mean	MCF10A_1_FPKM	MCF10A_1_Read_Count	MCF10A_2_FPKM	MCF10A_2_Read_Count	MCF10A_3_FPKM	MCF10A_3_Read_Count	MCF10A_4_FPKM	MCF10A_4_Read_Count	MDA_MB.231.MCF10A.baseMean	MDA_MB.231.MCF10A.bh.pval	MDA_MB.231.MCF10A.fc	MDA_MB.231.MCF10A.lfcSE	MDA_MB.231.MCF10A.raw.pval	MDA_MB.231.MCF10A.stat	MDA_MB.231.mean	MDA_MB.231_1_FPKM	MDA_MB.231_1_Read_Count	MDA_MB.231_2_FPKM	MDA_MB.231_2_Read_Count	MDA_MB.231_3_FPKM	MDA_MB.231_3_Read_Count	MDA_MB.231_4_FPKM	MDA_MB.231_4_Read_Count	N_MCF10A_1	N_MCF10A_2	N_MCF10A_3	N_MCF10A_4	N_MDA_MB.231_1	N_MDA_MB.231_2	N_MDA_MB.231_3	N_MDA_MB.231_4	Transcript_ID	abs_zscore	sd_mcf10a	zscore
ENSG00000162434	JAK1	4.913624012847647	P23458	Janus kinase 1	JAK1	3716	11.28263524	40.413854	2265	25.909493	2393	40.927177	2962	30.149288	2182	2206.438312	0.218612384	-1.296656624	0.261034456	0.151055761	-1.435812294	10.90813677	43.313892	2361	26.105978	1402	31.609774	2301	19.789793	1667	11.280915	11.03380992	11.29280588	11.16027715	11.28261449	10.86107994	11.02074389	10.61967495	NM_001320923,NM_001321852,NM_001321853,NM_001321854,NM_001321855,NM_001321856,NM_001321857,NM_002227	3.088876669	0.121240992	-3.088876669
ENSG00000162772	ATF3	NaN		activating transcription factor 3	ATF3	467	2.391812377	0.100204	3	0.180734	8	0.0833	3	0.203335	7	50.35884921	3.31E-14	18.09765056	0.527504787	2.38E-15	7.919796397	6.576968542	5.344931	120	1.827988	45	4.865215	144	2.234674	83	3.98454475	4.12597474	3.89776881	4.18451486	6.20894753	5.35673255	6.12564438	5.47655783	NM_001030287,NM_001040619,NM_001206484,NM_001206486,NM_001206488,NM_001674	32.00088882	0.130782498	32.00088882
ENSG00000163235	TGFA	NaN		transforming growth factor alpha	TGFA	7039	5.50208107	0.679609	34	0.789824	64	0.454468	30	0.816775	52	576.4193393	3.21E-95	24.4348958	0.219617304	7.28E-98	20.99502622	10.11311511	18.317339	865	22.302712	991	19.564334	1215	22.231867	1575	6.88908722	7.02221148	6.72261055	7.04452954	9.32585269	9.4901994	9.39043472	9.47736127	NM_001099691,NM_001308158,NM_001308159,NM_003236	31.11768519	0.148180496	31.11768519
ENSG00000163565	IFI16	130.3972184825035	Q16666	interferon gamma inducible protein 16	IFI16	3428	11.4192185	101.085535	3082	39.797217	1965	100.840609	3970	42.854567	1657	2731.714484	0.989967849	-1.005027666	0.41594433	0.986121758	-0.017394674	11.41195433	108.839505	3215	50.0817	1392	112.681218	4382	48.988837	2201	11.653586	10.98130793	11.65202178	11.03633593	11.65598792	10.9677883	11.68675902	10.95267317	NM_001206567,NM_005531	0.019502081	0.37248178	-0.019502081
ENSG00000163932	PRKCD	12.103211754174126	Q05655	protein kinase C delta	PRKCD	5580	8.57303764	9.319134	295	9.094729	466	9.520691	389	9.11923	366	500.5439468	6.59E-9	1.626623559	0.114444762	8.63E-10	6.13291865	9.276703309	19.422194	590	16.762186	483	17.929642	723	17.480321	782	8.67437155	8.76871577	8.69122774	8.76712971	9.22548468	9.07409295	9.16143718	9.07838936	NM_001316327,NM_006254,NM_212539	14.1783724	0.04962951	14.1783724
ENSG00000164045	CDC25A	NaN		cell division cycle 25A	CDC25A	993	6.383018396	0.369212	16	2.509969	168	0.622145	34	2.389939	126	300.7529785	6.45006E-4	6.201345668	0.709370426	2.06318E-4	3.711151766	9.016935411	4.195856	168	18.657536	698	4.860262	257	18.063251	1100	6.17994489	7.33640364	6.37183813	7.29922861	7.58012417	8.93389866	7.70697159	8.91308668	NM_001789,NM_201567	4.3404893	0.606824907	4.3404893
ENSG00000164104	HMGB2	4493.591932139545	P26583	high mobility group box 2	HMGB2	3148	9.681397205	40.119558	666	37.407278	1017	37.788939	818	36.058102	764	1378.505292	5.1226E-4	2.357801207	0.327775868	1.59835E-4	3.775269041	10.91880378	61.181016	1004	152.008771	2281	61.953028	1341	147.070892	3596	9.91809532	9.98461532	9.87919582	9.94756437	10.22086237	10.98643031	10.23233193	10.96574341	NM_001130688,NM_001130689,NM_002129	27.6884048	0.044690425	27.6884048
ENSG00000164109	MAD2L1	130.4872428917696	Q13257	mitotic arrest deficient 2 like 1	MAD2L1	4085	7.628806826	8.374206	135	10.142939	263	5.968971	124	12.829287	261	540.9949192	1.39E-5	4.467610281	0.463345083	3.15E-6	4.660680387	9.788009092	25.009012	388	70.158234	1024	24.647232	504	80.953468	1910	7.96340402	8.19647232	7.73992993	8.37509759	8.75147618	9.67345214	8.73933096	9.818766	NM_002358	7.80861574	0.276515369	7.80861574
ENSG00000164162	ANAPC10	7.585845646924412	Q9UM13	anaphase promoting complex subunit 10	ANAPC10	10393	7.457833254	6.581078	123	8.294527	222	7.07066	154	9.83827	200	195.6461338	0.261963261	1.224338198	0.221131585	0.186671351	1.320490363	7.751458033	9.145914	153	15.013252	229	10.349318	218	11.65296	294	7.3862095	7.58372462	7.36282875	7.69505845	7.52516881	7.8824807	7.58831367	7.69222	NM_001256706,NM_001256707,NM_001256708,NM_001256709,NM_001256710,NM_001256711,NM_001256712,NM_001318367,NM_014885,NR_046345	1.837209312	0.159821081	1.837209312
ENSG00000164305	CASP3	41.57532160681977	P42574	caspase 3	CASP3	836	9.374276921	16.511965	493	16.499342	796	16.951445	653	18.371593	695	535.702567	0.086977733	-1.629671133	0.361788576	0.051475612	-1.947493388	8.671562248	10.824214	313	21.142511	575	11.768595	448	5.648901	249	9.11876932	9.24180116	9.14162317	9.33438814	8.70824665	9.24353871	8.77409855	8.21034562	NM_004346,NM_032991	7.08894459	0.09912825	-7.08894459
ENSG00000164611	PTTG1	3.762422121026722	O95997	pituitary tumor-transforming 1	PTTG1	9232	8.36234558	24.862806	298	16.504333	321	32.06073	419	17.216228	262	740.5537986	1.94E-5	3.501216526	0.394146028	4.5E-6	4.586767742	10.16994498	54.655689	531	154.518376	1390	57.894133	700	156.925293	2308	8.81681835	8.61920749	8.88267466	8.64621033	9.25233015	10.15987413	9.2527537	10.18967943	NM_001282382,NM_001282383,NM_004219	14.05250784	0.128631802	14.05250784
ENSG00000164885	CDK5	91.02114260040892	Q00535	cyclin dependent kinase 5	CDK5	1020	7.694846897	14.434023	192	11.703291	245	12.833435	221	9.618845	163	192.8529402	0.172083508	-1.161791919	0.136949155	0.114153637	-1.579795805	7.479866437	12.547312	162	13.163896	149	11.71054	199	11.828251	232	7.74252955	7.66314385	7.64747928	7.52548504	7.56923872	7.52417779	7.51247675	7.49632838	NM_001164410,NM_004935	2.397035502	0.089685972	-2.397035502
ENSG00000165119	HNRNPK	10232.055950613914	P61978,P61978-2,P61978-3	heterogeneous nuclear ribonucleoprotein K	HNRNPK	3190	13.39120418	244.49482	8391	229.378141	12725	252.665366	11159	239.472015	10422	10787.09196	0.944183936	1.008111516	0.10958288	0.915296722	0.106360008	13.40280922	253.697909	8415	308.706197	9603	259.613965	11344	322.136757	16252	13.34367724	13.40963568	13.3693129	13.44392887	13.31260945	13.4493422	13.33187349	13.49189342	NM_001318186,NM_001318187,NM_001318188,NM_002140,NM_031262,NM_031263	0.262647643	0.044184825	0.262647643
ENSG00000165156	ZHX1	NaN		zinc fingers and homeoboxes 1	ZHX1	11244	10.46623636	19.599562	1124	19.938033	1613	21.25589	1520	19.575397	1357	1175.719857	0.003226263	-1.50979745	0.184067264	0.001242196	-3.229009888	9.87157098	13.01724	637	17.6381	933	11.984502	872	18.036465	1513	10.3101086	10.32944484	10.35135662	10.38818968	9.80518896	10.13943687	9.83498795	10.14476536	NM_001017926,NM_007222,NR_037873,NR_037874	17.75601782	0.03349092	-17.75601782
ENSG00000165806	CASP7	20.43525743176168	P55210	caspase 7	CASP7	840	8.469272836	9.796997	293	8.671949	396	10.615793	391	9.05149	325	404.632224	0.016200205	1.285290427	0.135539836	0.007551354	2.671497921	8.829263228	11.762723	320	16.168588	411	13.901772	513	16.423315	679	8.54508899	8.51408281	8.57241147	8.54811	8.58481197	8.81957228	8.7496036	8.84125437	NM_001227,NM_001267056,NM_001267057,NM_001267058,NM_001320911,NM_033338,NM_033339,NM_033340	15.0479307	0.023922917	15.0479307
ENSG00000166313	APBB1	NaN		amyloid beta precursor protein binding family B member 1	APBB1	322	7.484034103	6.803665	205	3.410997	166	5.372648	208	3.112955	119	153.6351815	0.09009358	-1.39355429	0.247967221	0.053510735	-1.930776195	7.002739337	5.362636	124	3.423267	94	3.971567	152	3.714344	165	7.65242342	7.18864639	7.44471431	7.11478148	7.19513433	7.00140047	7.13745509	7.06559095	NM_001164,NM_001257319,NM_001257320,NM_001257321,NM_001257323,NM_001257325,NM_001257326,NM_145689,NR_047512	1.95516191	0.246166194	-1.95516191
ENSG00000166851	PLK1	12.212017799911926	P53350	polo like kinase 1	PLK1	5347	8.437956814	12.400752	315	8.814148	363	12.154073	399	9.054317	292	1142.390025	6.88E-10	5.588955969	0.381921707	8.02E-11	6.500229665	10.92033859	39.292393	967	104.018188	2407	34.239727	1109	99.929543	3738	9.07657298	8.93608346	9.06242006	8.95192879	9.95703175	10.84936189	9.83426435	10.81291355	NM_005030	34.01956559	0.072969238	34.01956559
ENSG00000166913	YWHAB	11450.554072560783	P31946-2	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein beta	YWHAB	7529	13.36505599	190.590702	6666	262.868751	15110	187.140688	8440	272.320536	12074	10717.66641	0.884636179	1.031627445	0.220542248	0.838596433	0.203689135	13.41000038	256.215661	8797	293.396454	9527	258.755813	11717	297.964035	15624	13.14102511	13.54974495	13.1255234	13.56314185	13.3396894	13.43230584	13.34889983	13.44756326	NM_003404,NM_139323	0.183851745	0.244459959	0.183851745
ENSG00000166949	SMAD3	194.30466370574482	P84022	SMAD family member 3	SMAD3	4088	10.05145195	14.834061	1009	9.518964	1051	16.164624	1377	8.58041	757	1581.393927	1.49E-5	1.980506128	0.21222407	3.39E-6	4.645416355	11.03727865	32.351306	2132	24.398237	1495	31.543331	2652	24.595224	2429	10.37394997	10.13511718	10.42024283	10.06732553	10.99311225	10.69881717	10.94045668	10.70611673	NM_001145102,NM_001145103,NM_001145104,NM_005902	5.663070986	0.174079877	5.663070986
ENSG00000167193	CRK	381.52866039996866	P46108,P46108-2	CRK proto-oncogene,adaptor protein	CRK	1398	10.53586502	32.324886	1125	31.159412	1748	33.75649	1518	34.23442	1507	1429.917018	0.346362685	-1.079343017	0.098044389	0.261222784	-1.123505692	10.42545446	34.197903	1150	36.369199	1153	33.543639	1516	38.158752	1953	10.43834308	10.52489113	10.47623958	10.60356494	10.4234663	10.44918768	10.42383714	10.49163712	NM_005206,NM_016823	1.548675067	0.071293561	-1.548675067
ENSG00000168036	CTNNB1	NaN		catenin beta 1	CTNNB1	1499	12.8577624	127.514076	4958	168.688439	10492	125.134607	6327	160.271492	7974	5749.435765	1.27E-5	-1.821171473	0.184708001	2.84E-6	-4.682345983	11.99293703	92.292691	3490	92.699634	3321	99.840355	4837	93.536526	5407	12.49892803	12.86679471	12.48924827	12.83456686	12.17006454	12.15239972	12.21129594	12.16066965	NM_001098209,NM_001098210,NM_001330729,NM_001904	4.191331278	0.206336677	-4.191331278
ENSG00000168056	LTBP3	NaN		latent transforming growth factor beta binding protein 3	LTBP3	4054	11.9402749	69.738739	3579	52.324055	4371	65.329197	4346	48.877956	3246	2181.695021	6.27E-27	-9.069595906	0.287554581	1.91E-28	-11.06238078	8.759873057	9.906971	504	5.401506	259	9.661934	647	4.669196	361	11.50556272	11.36906287	11.4458302	11.31246322	9.78036592	9.36910579	9.76141542	9.284823	NM_001130144,NM_001164266,NM_021070	37.48766651	0.084838619	-37.48766651
ENSG00000168078	PBK	392.73053862834746	Q96KB5	PDZ binding kinase	PBK	55872	8.021909299	7.519835	178	8.460586	324	8.138109	249	9.505289	285	648.7810138	2.12399E-4	3.992057137	0.498253724	6.12E-5	4.00826381	10.01909675	15.570586	357	66.4068	1429	15.506304	468	62.58548	2177	8.29005291	8.47880195	8.34655431	8.56442365	8.79236766	10.08881214	8.7880002	10.03369095	NM_001278945,NM_018492	16.02519858	0.124627938	16.02519858
ENSG00000168090	COPS6	NaN		COP9 signalosome subunit 6	COPS6	10980	9.915724719	45.048332	716	50.15485	1290	42.168674	866	48.727661	982	1341.76406	3.85E-5	1.778094552	0.187513516	9.51E-6	4.428118359	10.74620498	80.91259	1246	114.972092	1665	82.108826	1664	113.114662	2648	10.00335812	10.20567096	9.95227326	10.17802915	10.43108169	10.71400727	10.44282223	10.70220868	NM_006833	6.600156297	0.125827363	6.600156297
ENSG00000168395	ING5	NaN		inhibitor of growth family member 5	ING5	84289	8.315746112	6.205971	303	4.597781	371	5.843088	378	3.307585	214	326.6293607	0.794983982	1.05020018	0.203194576	0.728015248	0.347766902	8.386410027	5.21633	253	6.833582	324	4.935351	322	8.287188	503	8.44252023	8.327313	8.41389639	8.07668671	8.25870751	8.48986252	8.23022348	8.45813519	NM_001330161,NM_001330162,NM_032329	0.424868062	0.166319668	0.424868062
ENSG00000168610	STAT3	167.9039331818393	P40763,P40763-2	signal transducer and activator of transcription 3	STAT3	6774	10.87651865	18.30597	1011	25.839646	2309	29.939754	2141	29.928032	2103	2037.481955	0.429944633	1.167308955	0.233579961	0.339323171	0.955503432	11.09998005	40.832419	2152	31.216423	1567	40.515674	2853	31.786049	2546	10.56428801	10.96178244	10.96925717	11.0879189	11.16121217	10.91066701	11.16668464	10.91759214	NM_003150,NM_139276,NM_213662	0.978190448	0.228443654	0.978190448
ENSG00000168615	ADAM9	101.55769740850572	Q13443	ADAM metallopeptidase domain 9	ADAM9	8754	13.35413766	194.854095	8903	160.868241	11879	192.81083	11353	161.809309	9360	7882.110469	6.16E-63	-1.978443615	0.057772193	4.24E-65	-17.03875003	12.36987862	106.641574	4710	104.561234	4354	104.266797	6055	103.274299	6945	13.19285552	13.14697038	13.18212719	13.14791096	12.61122305	12.57029723	12.59126617	12.5620578	NM_003816,NR_027638,NR_027639,NR_027878	41.81655261	0.023537546	-41.81655261
ENSG00000168685	IL7R	NaN		interleukin 7 receptor	IL7R	3575	4.909969143	0.260807	14	0.578573	49	0.323248	22	0.553378	37	446.435965	3.31E-69	28.44538322	0.270192396	1.79E-71	17.87660451	9.752895484	14.730753	737	15.813896	744	14.103318	919	15.867393	1206	6.26593056	6.62569889	6.31537119	6.61183925	9.0314193	9.06891326	8.97700825	9.07639596	NM_002185,NR_120485	25.40946508	0.190595368	25.40946508
ENSG00000169032	MAP2K1	620.141968580609	Q02750	mitogen-activated protein kinase kinase 1	MAP2K1	5604	9.881605022	20.646111	596	30.311995	1415	18.817789	701	29.374674	1075	1079.386898	0.235771996	1.288218806	0.263269334	0.16518352	1.387847391	10.24727811	31.535009	881	46.385975	1219	32.529991	1197	42.039108	1786	9.72738152	10.16536521	9.65439592	10.13450589	10.01552314	10.32301701	10.04158301	10.23845824	NM_002755	1.369573046	0.266997871	1.369573046
ENSG00000169047	IRS1	19.058475537260406	P35568	insulin receptor substrate 1	IRS1	3667	11.41766377	25.353407	2470	18.091858	2852	25.564455	3216	18.371941	2270	2426.557247	0.016027446	-1.291826183	0.138078041	0.00746434	-2.675385333	11.04812746	20.937742	1976	17.788	1579	21.289642	2645	18.34078	2632	11.41856423	11.24913155	11.42641215	11.25869283	11.19176506	11.02935942	11.20511979	11.0565967	NM_005544	3.791736964	0.097458319	-3.791736964
ENSG00000169083	AR	NaN		androgen receptor	AR	367	3.456995817	0.140671	17	0.025757	5	0.119291	18	0.013526	2	68.05330038	1.89E-7	11.4856896	0.636080561	3.08E-8	5.536665931	6.967228071	1.429977	159	0.546279	57	1.327892	194	0.609032	103	4.92616671	4.28536552	4.8075514	4.1998806	6.67659256	5.77188925	6.60654511	5.87347993	NM_000044,NM_001011645,NM_001348061,NM_001348063,NM_001348064	9.608853422	0.365312291	9.608853422
ENSG00000169398	PTK2	75.03996596021061	Q05397-5	protein tyrosine kinase 2	PTK2	5747	11.62648462	54.800808	2777	46.129447	3793	55.324267	3625	37.182403	2397	3349.496347	0.227594538	1.118789876	0.11481817	0.158422746	1.410396135	11.78843002	60.44286	2973	63.376411	2936	62.084718	4016	65.690807	4909	11.71003407	11.68654595	11.71991221	11.50395969	11.73459361	11.7477872	11.75604363	11.77968769	NM_001199649,NM_001316342,NM_005607,NM_153831	1.591820673	0.101735957	1.591820673
ENSG00000169439	SDC2	NaN		syndecan 2	SDC2	6383	5.610323431	0.667159	26	1.481122	94	0.8523	43	0.773948	39	271.6950749	1.66E-20	10.05360224	0.34648785	7.28E-22	9.609689386	8.94994021	14.115566	532	8.764928	311	13.961566	692	8.889446	509	6.3130496	6.85690026	6.42884505	6.46455356	8.59949612	8.10936896	8.5879139	8.12561489	NM_002998	14.12741324	0.236392659	14.12741324
ENSG00000169679	BUB1	NaN		BUB1 mitotic checkpoint serine/threonine kinase	BUB1	699	8.374812595	6.623317	269	6.165003	405	6.0784	319	6.288391	324	1246.262347	2.04E-11	6.508973858	0.384016059	1.96E-12	7.037284127	11.07720086	25.292103	994	74.283325	2745	25.367523	1312	68.810287	4110	8.9960703	9.04342394	8.93765768	9.05557321	10.00518402	11.00037269	10.00685052	10.92700709	NM_001278616,NM_001278617,NM_004336	50.44868211	0.053567074	50.44868211
ENSG00000170004	CHD3	14.776841450735514	Q12873	chromodomain helicase DNA binding protein 3	CHD3	1107	12.0925262	59.608867	4811	27.645675	3635	56.201982	5950	26.271188	2689	2998.630743	7.88E-6	-2.679519819	0.297105214	1.7E-6	-4.786097375	10.67062142	21.800456	1705	15.725943	1175	20.38167	2131	14.219777	1690	12.08269975	11.51529758	12.04263939	11.46098962	11.12811684	10.85875012	11.08538898	10.77440365	NM_001005271,NM_001005273,NM_005852	4.271974055	0.332844901	-4.271974055
ENSG00000170027	YWHAG	6613.047792994925	P61981	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein gamma	YWHAG	7532	11.8606844	58.995819	2465	76.351532	5163	58.270569	3144	77.60865	4112	4004.293133	0.366149646	1.153388603	0.190418849	0.279613267	1.081188513	12.06663548	87.759254	3552	96.428482	3672	87.427551	4659	99.238388	6108	11.71411147	12.05183254	11.70460116	12.06211787	11.9872726	12.04021861	11.9833465	12.06795017	NM_012479	1.025758414	0.200779323	1.025758414
ENSG00000170312	CDK1	1423.1717661354924	P06493	cyclin dependent kinase 1	CDK1	983	8.575649737	11.524866	248	14.005878	470	13.050453	359	16.468056	443	959.784978	1.62E-6	4.031247452	0.392913032	3.08E-7	5.118757021	10.586878	34.147413	705	93.034503	1796	39.096744	979	99.923935	3131	8.84180243	9.05763053	8.92192969	9.19608289	9.62796343	10.51774537	9.67349219	10.59559991	NM_001170406,NM_001170407,NM_001320918,NM_001786,NM_033379	12.90955166	0.155793812	12.90955166
ENSG00000170421	KRT8	NaN		keratin 8	KRT8	3856	11.87316536	85.167776	1919	169.07715	6108	79.922329	2381	171.429592	4743	4217.334974	0.417439023	1.248417542	0.326751561	0.327261382	0.979645004	12.19333895	178.216949	3836	205.363533	4215	169.332574	4994	198.82956	6513	11.53105688	12.21344898	11.50094781	12.20135531	12.0675278	12.17475658	12.05706877	12.137665	NM_001256282,NM_001256293,NM_002273,NR_045962	0.801637259	0.399399587	0.801637259
ENSG00000170836	PPM1D	NaN		Mg2+/Mn2+ dependent 1D,protein phosphatase	PPM1D	8493	8.534672275	5.366688	286	4.898959	423	6.032969	415	5.189176	351	298.4974268	1.7E-7	-1.641658435	0.128715157	2.76E-8	-5.556097711	7.821135633	3.772615	195	4.157414	202	3.213318	219	4.169689	328	8.33007391	8.37532321	8.43199979	8.42097402	7.9815259	8.03178156	7.85666132	8.037379	NM_003620	15.2948475	0.046652093	-15.2948475
ENSG00000171033	PKIA	NaN		cAMP-dependent protein kinase inhibitor alpha	PKIA	5569	8.059161755	3.965844	186	4.454569	338	4.393869	263	4.813574	278	146.2593797	4.69E-25	-10.38347967	0.316705779	1.56E-26	-10.66042463	4.689441125	0.424333	20	0.695501	30	0.213017	13	0.635652	44	7.31953648	7.56582233	7.4069213	7.60641083	5.65494007	5.89125805	5.34298079	5.82278875	NM_006823,NM_181839	25.04216597	0.134561868	-25.04216597
ENSG00000171150	SOCS5	NaN		suppressor of cytokine signaling 5	SOCS5	9655	9.739999272	14.958976	752	11.377623	926	15.268323	992	11.232309	716	645.7322537	2.34E-13	-1.959727125	0.126688702	1.83E-14	-7.66171544	8.769292093	8.241021	402	7.261703	333	8.411814	541	7.323782	543	9.60645435	9.48981103	9.62650445	9.47398238	9.03827405	8.91167396	9.05504101	8.92016503	NM_014011,NM_144949	12.38177192	0.078398083	-12.38177192
ENSG00000171604	CXXC5	NaN		CXXC finger protein 5	CXXC5	51523	10.35106068	38.268231	1077	33.084056	1556	38.167278	1415	30.453789	1147	817.2717381	1.12E-8	-3.978261179	0.329654486	1.51E-9	-6.043109004	8.359457398	13.505966	389	6.115694	172	14.36894	530	5.670744	254	9.97760381	10.00487624	9.99474079	9.94322182	9.06058798	8.49593559	9.08672367	8.43771471	NM_001317199,NM_001317200,NM_001317201,NM_001317202,NM_001317203,NM_001317204,NM_001317205,NM_001317206,NM_001317207,NM_001317208,NM_001317209,NM_001317210,NM_001317211,NM_016463	73.63784389	0.027045921	-73.63784389
ENSG00000171720	HDAC3	36.892530054008304	O15379	histone deacetylase 3	HDAC3	8841	10.065977	42.939384	932	35.226173	1237	39.73547	1113	34.912369	961	1009.281341	0.218909035	-1.132226276	0.124854556	0.151296176	-1.434968143	9.886681286	35.438904	745	45.299553	896	33.711689	933	43.315582	1384	10.07136987	10.02308142	10.00478498	10.01184598	9.84842798	10.02732455	9.80683273	9.99109486	NM_003883	5.97119964	0.030026749	-5.97119964
ENSG00000172216	CEBPB	7.9560164215610705	P17676	CCAAT/enhancer binding protein beta	CEBPB	1051	9.410427883	41.81004	983	16.761513	638	14.962958	455	17.075729	509	1045.989918	0.029357199	2.074995642	0.432362614	0.01486275	2.435706214	10.46300412	70.329172	1603	32.753559	702	78.966255	2368	33.237045	1152	10.07025062	9.43070912	9.24290765	9.44135815	10.48030726	9.77021488	10.58802655	9.78536384	NM_001285878,NM_001285879,NM_005194	2.915789975	0.360991788	2.915789975
ENSG00000172977	KAT5	NaN		lysine acetyltransferase 5	KAT5	10524	8.8995025	15.444127	387	13.641076	555	17.149114	537	13.199555	421	557.6288999	2.11E-5	1.333666879	0.090951618	4.94E-6	4.567245389	9.316755822	24.623532	583	23.285438	515	23.085432	726	23.246086	832	8.97269505	8.98982545	9.03200574	8.95997477	9.28447999	9.20178615	9.23595629	9.20407736	NM_001206833,NM_006388,NM_182709,NM_182710	13.28821304	0.031400258	13.28821304
ENSG00000173156	RHOD	NaN		ras homolog family member D	RHOD	29984	9.374357376	43.439079	549	37.772919	771	45.912168	737	37.077628	581	431.276589	1.56E-15	-3.338525901	0.209409525	9.96E-17	-8.305311006	7.635660228	17.460825	214	10.687002	120	16.927319	273	12.156988	219	9.0491968	9.05006155	9.08606095	9.00977595	8.21457978	7.81714488	8.18894909	7.89902454	NM_001300886,NM_014578	55.79743637	0.031160879	-55.79743637
ENSG00000173402	DAG1	71.47547419399918	Q14118	dystroglycan 1	DAG1	1605	11.03326708	19.425046	1205	13.908491	1402	29.226151	2328	41.119673	3231	2058.353271	0.947389076	-1.036806528	0.512406054	0.918940566	-0.101768328	10.98080582	12.251277	746	15.040085	853	44.739058	3553	45.244419	4129	10.65422348	10.50299289	10.99689316	11.43584154	10.25124861	10.37193744	11.32354968	11.30215898	NM_001165928,NM_001177634,NM_001177635,NM_001177636,NM_001177637,NM_001177638,NM_001177639,NM_001177640,NM_001177641,NM_001177642,NM_001177643,NM_001177644,NM_004393	0.126678368	0.414129585	-0.126678368
ENSG00000173757	STAT5B	4.539939937229947	P51692	signal transducer and activator of transcription 5B	STAT5B	6777	9.264392459	9.384243	533	7.195761	662	9.521417	699	7.476533	539	579.9621529	0.130774857	-1.127516271	0.099690765	0.082413034	-1.736853492	9.089968619	8.86873	488	8.268572	428	8.684095	630	8.772779	735	9.26827101	9.16409652	9.28221861	9.19269123	9.15964698	9.07367364	9.14245301	9.12626537	NM_012448	3.03844775	0.057405575	-3.03844775
ENSG00000174775	HRAS	298.9472738609477	P01112	GTPase,HRas proto-oncogene	HRAS	3265	8.104506925	11.781762	147	21.296384	419	13.285273	218	20.274913	327	384.7386321	0.019377851	1.794956604	0.32429384	0.009256825	2.602420582	8.949081929	25.468845	302	44.453887	512	28.114948	449	45.472274	833	7.94376836	8.49393198	8.04348699	8.48679498	8.47071506	8.95584776	8.57252482	8.96526494	NM_001130442,NM_001318054,NM_005343,NM_176795	2.915542878	0.289680186	2.915542878
ENSG00000175216	CKAP5	188.68154226561984	Q14008-2	cytoskeleton associated protein 5	CKAP5	9793	11.34150888	28.716858	2150	25.308508	3067	29.499342	2852	23.71237	2252	4097.978536	2.71E-6	2.158403683	0.221396638	5.35E-7	5.013466895	12.45146226	50.703077	3658	85.389122	5825	49.588116	4735	85.878287	9454	11.59043415	11.60229482	11.61102713	11.55107943	11.98959295	12.4180547	11.97429651	12.42422611	NM_001008938,NM_014756	41.93598139	0.026467805	41.93598139
ENSG00000175387	SMAD2	174.31321561585594	Q15796-2	SMAD family member 2	SMAD2	4087	10.35165127	8.746431	1017	8.186543	1541	8.904273	1338	8.764652	1293	1189.520629	0.004296681	-1.218804894	0.091005257	0.001707904	-3.136820954	10.06662268	8.505276	959	8.169781	867	8.507628	1263	8.055324	1381	10.24176312	10.30750263	10.25837905	10.36287045	10.15824296	10.09732286	10.15780371	10.0876274	NM_001003652,NM_001135937,NM_005901	5.228493999	0.054514472	-5.228493999
ENSG00000177479	ARIH2	11.177140355448643	O95376	ariadne RBR E3 ubiquitin protein ligase 2	ARIH2	10425	10.00113768	22.921428	915	18.285846	1153	20.440921	1094	16.95504	890	1199.420946	7.85E-7	1.341687863	0.080562292	1.41E-7	5.263617301	10.42420206	35.904845	1197	32.286279	1141	29.062329	1512	33.217647	1897	10.15449929	10.06499354	10.09104274	10.04918979	10.35042054	10.33301576	10.31389641	10.36017496	NM_001317333,NM_001317334,NM_001349209,NM_001349210,NM_001349211,NM_001349212,NM_001349213,NM_001349214,NM_001349215,NM_001349216,NM_001349217,NM_001349218,NM_001349219,NM_001349220,NM_001349221,NM_001349222,NM_001349223,NM_001349224,NM_001349225,NM_001349226,NM_001349227,NM_001349228,NM_001349229,NM_001349230,NM_006321,NR_146082,NR_146083,NR_146084,NR_146085	9.122610456	0.046375364	9.122610456
ENSG00000177606	JUN	44.46251991891073	P05412	AP-1 transcription factor subunit,Jun proto-oncogene	JUN	3725	10.69032867	11.546902	428	53.936218	3235	11.209817	537	54.47953	2560	1320.282687	0.281549501	-1.672221872	0.583165716	0.203385617	-1.271964827	9.948639769	18.508608	665	30.817896	1041	18.260536	863	28.997019	1583	9.51122478	10.95592017	9.4903158	10.96094915	9.81710333	10.21395766	9.80478766	10.16384211	NM_002228	0.881254278	0.841628709	-0.881254278
