ADAM9 ANXA1 ATF3 AURKA BACE1 BGN BIRC6 BUB1 CABLES2 CCNG2 CD55 CDC20 CHEK2 CKAP5 COL13A1 CTNNB1 CXXC5 DNAJB2 EGFR ERBB2 ERBB3 EVL FBLN1 FDPS FGF13 FN1 FOS FOXM1 FYN GSK3B GSN HDAC3 HIPK2 HMGA2 HMGB2 HMGCR HUWE1 ICAM1 IGF1R IL4R IL7R ITGB8 JUN KAT2A LATS2 LIMK2 LRP1 LTBP3 MAD2L2 MAPK1 MAPK13 MAPK14 MAPK6 MAPKAPK2 MAPT MEX3B MOCOS MVD MVK NDC80 NUF2 PAG1 PIAS1 PIAS3 PKIA PLK1 PMVK PPM1D PRPF4 PTPRA RASGRF1 RELA RFWD2 RHOA RHOD ROCK1 RPS6KA1 RPS6KA5 RRM2B S100A2 SELPLG SERPINA1 SH3YL1 SHC1 SKIL SMAD2 SMAD4 SNAI1 SNAP29 SNRPA SREBF2 SRPK1 STAT3 STX6 TACC1 TAF12 TAF1B TBL1X TCF3 TGFA TGFB1 TNIK TNK2 TOP2A TP53 TP53:SMAD2 TP63 TPR TPX2 TRIM33 TRIOBP UBE2I VDR VIM WNT5A ZBTB17
Perturb_6233 1 1 1 1 1 1 1 1 1 -1 1 1 1 1 1 1 1 1 1 1 1 -1 1 1 -1 1 1 -1 1 1 -1 -1 -1 -1 1 1 1 1 1 1 1 1 -1 1 1 -1 1 1 1 1 1 1 -1 -1 1 -1 1 1 1 1 1 1 -1 1 -1 1 1 1 0 1 1 -1 -1 1 1 -1 1 1 1 -1 1 1 1 1 1 1 -1 1 1 1 1 1 1 1 -1 1 1 1 -1 1 1 1 0 1 1 1 -1 -1 1 1 1 1 1 1 1 0
Perturb_6234 1 1 1 1 1 -1 1 1 1 -1 1 1 1 1 1 -1 1 1 1 1 1 -1 1 1 -1 1 1 -1 1 0 -1 0 0 -1 1 1 1 1 1 1 1 1 -1 1 1 -1 1 1 1 1 1 1 -1 0 1 1 1 1 1 1 1 1 0 1 1 1 1 0 0 1 1 -1 -1 1 1 -1 1 1 1 -1 1 1 1 1 1 1 -1 1 1 1 1 1 1 1 -1 1 1 1 -1 1 1 1 0 1 1 1 -1 -1 1 1 1 1 1 -1 1 0
Perturb_6235 1 1 1 1 -1 -1 1 1 1 -1 1 1 1 1 1 -1 1 1 1 1 1 -1 1 1 -1 1 1 -1 1 -1 -1 0 0 -1 1 1 1 1 -1 1 1 1 1 1 1 -1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 -1 1 1 -1 1 1 1 -1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 -1 1 1 1 -1 1 1 1 1 1 1 1 -1 -1 1 1 1 1 1 1 1 1
Perturb_6236 1 1 1 1 -1 -1 1 1 1 -1 1 1 1 1 1 -1 1 1 1 1 1 -1 1 1 -1 1 1 -1 1 -1 -1 1 1 -1 1 1 1 1 -1 1 1 1 1 1 1 -1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 -1 1 1 1 1 -1 1 1 -1 1 1 1 -1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 -1 1 1 1 -1 1 1 1 0 1 1 1 -1 -1 1 1 1 1 1 -1 1 0
Perturb_6237 1 1 1 1 -1 -1 1 1 1 -1 1 1 1 1 1 -1 1 1 -1 -1 -1 -1 1 1 -1 1 1 -1 1 -1 -1 -1 -1 -1 1 1 1 1 1 1 1 -1 1 1 1 -1 1 1 1 -1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 -1 1 1 -1 1 -1 -1 1 1 1 -1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 -1 1 1 1 1 1 1 1 1 1 1 1 -1 -1 1 1 1 1 1 -1 1 1
Perturb_6238 1 1 1 1 1 -1 1 1 1 -1 1 1 1 1 1 -1 1 1 -1 -1 -1 -1 1 1 -1 1 1 -1 1 -1 -1 1 1 -1 1 1 1 1 1 1 1 1 -1 1 1 -1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 -1 0 1 1 -1 -1 1 1 -1 1 1 1 -1 1 1 1 1 1 1 -1 1 1 1 1 1 1 1 -1 1 1 1 -1 1 1 1 -1 1 1 1 -1 -1 1 1 1 1 1 -1 1 -1
Perturb_6239 1 1 1 1 1 -1 1 1 1 -1 1 1 1 1 1 -1 1 1 -1 -1 -1 -1 -1 1 -1 1 1 1 1 -1 -1 1 1 -1 1 1 1 1 1 1 1 -1 1 1 1 -1 -1 -1 1 -1 1 1 0 1 -1 1 1 1 1 1 1 1 1 -1 1 1 1 -1 1 -1 1 -1 -1 1 -1 1 1 1 1 1 1 1 1 1 1 1 -1 1 1 1 1 1 1 -1 -1 -1 1 1 1 1 1 1 -1 1 1 1 -1 1 1 1 1 1 1 1 1 -1
Perturb_6240 1 1 1 1 -1 -1 1 1 1 -1 1 1 1 1 1 -1 1 1 -1 -1 -1 -1 1 1 -1 -1 1 -1 1 -1 -1 0 0 -1 1 1 1 1 -1 1 1 -1 1 1 1 -1 1 1 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 -1 1 1 -1 1 -1 -1 1 1 1 -1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 -1 1 1 1 1 1 1 1 -1 1 1 1 -1 -1 1 1 1 1 1 -1 1 -1
Perturb_6241 1 1 1 1 -1 -1 1 1 1 -1 1 1 1 1 1 -1 1 1 -1 -1 -1 -1 -1 1 -1 1 1 1 1 -1 -1 1 1 -1 1 1 1 1 1 1 1 -1 1 1 1 -1 -1 -1 1 -1 1 1 0 1 -1 1 1 1 1 1 1 1 1 -1 1 1 1 -1 1 -1 1 1 -1 1 -1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 -1 -1 -1 1 1 1 1 1 1 0 1 1 1 -1 1 1 1 1 1 1 1 1 0
Perturb_6242 1 1 1 1 1 -1 1 1 1 -1 1 1 1 1 1 -1 1 1 -1 -1 -1 -1 1 1 -1 1 1 -1 1 1 -1 -1 -1 -1 1 1 1 1 1 1 1 1 -1 1 1 -1 1 1 1 0 1 1 -1 -1 1 1 1 1 1 1 1 1 -1 1 1 1 1 1 -1 1 1 -1 -1 1 1 -1 1 1 1 -1 1 1 1 1 1 1 -1 1 1 1 1 1 1 1 -1 1 1 1 -1 1 1 1 -1 1 1 1 -1 -1 1 1 1 1 1 1 1 -1
Perturb_6243 1 1 1 1 -1 -1 1 1 1 -1 1 1 1 1 1 -1 1 1 1 1 1 -1 1 1 -1 -1 1 -1 1 -1 -1 -1 -1 -1 1 1 1 1 -1 1 1 -1 -1 1 1 -1 1 1 1 -1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 -1 1 1 -1 1 -1 -1 1 1 1 -1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 -1 1 1 1 1 1 1 1 1 1 1 1 -1 -1 1 1 1 1 1 1 1 1
Perturb_6244 1 1 1 1 -1 -1 1 1 1 -1 1 1 1 1 1 -1 1 -1 -1 -1 -1 -1 1 1 1 1 1 1 1 -1 -1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 -1 1 1 1 1 -1 1 1 -1 1 1 1 -1 1 1 -1 -1 1 1 1 1 1 1 1 1 1 -1 -1 1 1 1 -1 1 1 1 0 1 1 1 -1 -1 1 1 1 1 1 1 1 0
Perturb_6245 1 1 1 1 1 -1 1 1 1 -1 1 1 1 1 1 -1 1 1 -1 -1 -1 -1 1 1 -1 1 1 -1 1 -1 -1 1 1 -1 1 1 1 1 1 1 1 -1 -1 1 1 -1 1 1 1 -1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 -1 0 -1 1 -1 -1 1 -1 -1 1 1 1 -1 1 1 1 1 1 1 -1 1 1 1 1 1 1 1 -1 1 1 1 1 1 1 1 -1 1 1 1 -1 -1 1 1 1 1 1 -1 1 -1
Perturb_6246 1 1 1 1 1 -1 1 1 1 -1 1 1 1 1 1 -1 1 1 1 1 1 -1 1 1 -1 1 1 -1 1 -1 -1 0 0 -1 1 1 1 1 1 1 1 -1 1 1 1 -1 1 1 1 -1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 -1 1 -1 -1 1 -1 -1 1 1 1 -1 1 1 1 1 1 1 -1 1 1 1 1 1 1 1 -1 1 1 1 1 1 1 1 0 1 1 1 -1 -1 1 1 1 1 1 1 1 0
Perturb_6247 1 1 1 1 1 1 1 1 1 -1 1 1 1 1 1 1 1 1 1 1 1 -1 1 1 -1 1 1 -1 1 1 -1 -1 -1 -1 1 1 1 1 1 1 1 -1 1 1 1 -1 1 1 1 -1 1 1 -1 -1 1 -1 1 1 1 1 1 1 -1 1 -1 1 1 1 1 -1 1 -1 -1 1 -1 -1 1 1 1 -1 1 1 1 1 1 1 -1 1 1 1 1 1 1 1 -1 1 1 1 1 1 1 1 0 1 1 1 -1 -1 1 1 1 1 1 1 1 0
Perturb_6248 1 1 1 1 1 -1 1 1 1 -1 1 1 1 1 1 -1 1 1 1 1 1 -1 1 1 -1 1 1 -1 1 0 -1 0 0 -1 1 1 1 1 1 1 1 -1 1 1 1 -1 1 1 1 -1 1 1 -1 0 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 -1 1 -1 -1 1 -1 -1 1 1 1 -1 1 1 1 1 1 1 -1 1 1 1 1 1 1 1 -1 1 1 1 1 1 1 1 0 1 1 1 -1 -1 1 1 1 1 1 1 1 0
Perturb_6249 1 1 1 1 1 1 1 1 1 -1 1 1 1 1 1 1 1 1 1 1 1 -1 1 1 -1 1 1 -1 1 1 -1 -1 -1 -1 1 1 1 1 1 1 1 1 1 1 1 -1 1 1 1 0 1 1 -1 -1 1 -1 1 1 1 1 1 1 -1 1 -1 1 1 1 1 1 1 -1 -1 1 -1 -1 1 1 1 -1 1 1 1 1 1 1 -1 1 1 1 1 1 1 1 -1 1 1 1 -1 1 1 1 0 1 1 1 -1 -1 1 1 1 1 1 1 1 0
Perturb_6250 1 1 1 1 1 1 1 1 1 -1 1 1 1 1 1 1 1 1 1 1 1 -1 1 1 -1 1 1 -1 1 -1 -1 -1 -1 -1 1 1 1 1 1 1 1 -1 1 1 1 -1 1 1 1 0 1 1 0 1 1 -1 1 1 1 1 1 1 1 1 -1 1 1 1 1 -1 1 -1 -1 1 -1 -1 1 1 1 -1 1 1 1 1 1 1 -1 1 1 1 1 1 1 1 -1 1 1 1 1 1 1 1 0 1 1 1 -1 -1 1 1 1 1 1 1 1 0
Perturb_6251 1 1 1 1 1 1 1 1 1 -1 1 1 1 1 1 1 1 1 1 1 1 -1 1 1 -1 1 1 -1 1 -1 -1 -1 -1 -1 1 1 1 1 1 1 1 -1 1 1 1 -1 1 1 1 -1 1 1 0 1 1 -1 1 1 1 1 1 1 1 1 -1 1 1 1 1 -1 1 -1 -1 1 -1 -1 1 1 1 -1 1 1 1 1 1 1 -1 1 1 1 1 1 1 1 -1 1 1 1 1 1 1 1 0 1 1 1 -1 -1 1 1 1 1 1 1 1 0
Perturb_6252 1 1 1 1 1 -1 1 1 1 -1 1 1 1 1 1 -1 1 1 1 1 1 -1 1 1 -1 1 1 -1 1 0 -1 0 0 -1 1 1 1 1 1 1 1 0 1 1 1 -1 1 1 1 0 1 1 -1 0 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 0 1 -1 -1 1 -1 -1 1 1 1 -1 1 1 1 1 1 1 -1 1 1 1 1 1 1 1 -1 1 1 1 0 1 1 1 0 1 1 1 -1 -1 1 1 1 1 1 1 1 0
Perturb_6253 1 1 1 1 1 -1 1 1 1 -1 1 1 1 1 1 -1 1 1 1 1 1 -1 1 1 -1 1 1 -1 1 -1 -1 0 0 -1 1 1 1 1 1 1 1 -1 1 1 1 -1 1 1 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 -1 1 -1 -1 1 -1 -1 1 1 1 -1 1 1 1 1 1 1 -1 1 1 1 1 1 1 1 -1 1 1 1 1 1 1 1 0 1 1 1 -1 -1 1 1 1 1 1 1 1 0
Perturb_6254 1 1 1 1 -1 -1 1 1 1 -1 1 1 1 1 1 -1 1 1 -1 -1 -1 -1 1 1 -1 -1 1 -1 1 -1 -1 1 1 -1 1 1 1 1 -1 1 1 -1 1 1 1 -1 1 1 1 -1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 -1 1 -1 1 1 -1 1 -1 -1 1 1 1 -1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 -1 1 1 1 1 1 1 1 0 1 1 1 -1 -1 1 1 1 1 1 -1 1 0
Perturb_6255 1 1 1 1 -1 -1 1 1 1 -1 1 1 1 1 1 -1 1 1 1 1 1 -1 1 1 -1 1 1 1 1 0 -1 0 0 -1 1 1 1 1 1 1 1 0 -1 1 1 -1 1 1 1 0 1 1 -1 0 1 1 1 1 1 1 1 1 0 1 1 1 1 0 0 0 1 1 -1 1 1 -1 1 1 1 -1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 -1 1 1 1 0 1 1 1 -1 1 1 1 -1 -1 1 1 1 1 1 1 1 -1
Perturb_6256 1 1 1 1 -1 -1 1 1 1 -1 1 1 1 1 1 -1 1 1 -1 -1 -1 -1 1 1 -1 1 1 -1 1 -1 -1 1 1 -1 1 1 1 1 1 1 1 1 -1 1 1 -1 1 1 1 1 1 1 -1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 -1 -1 1 1 1 -1 1 1 -1 1 1 1 -1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 -1 1 1 1 -1 1 1 1 1 1 1 1 -1 -1 1 1 1 1 1 -1 1 1
Perturb_6257 1 1 1 1 1 -1 1 1 1 -1 1 1 1 1 1 -1 1 1 -1 -1 -1 -1 1 1 -1 1 1 -1 1 1 -1 -1 -1 -1 1 1 1 1 1 1 1 1 -1 1 1 -1 1 1 1 1 1 1 -1 -1 1 1 1 1 1 1 1 1 -1 1 1 1 1 1 0 1 1 -1 -1 1 1 -1 1 1 1 -1 1 1 1 1 1 1 -1 1 1 1 1 1 1 1 -1 1 1 1 -1 1 1 1 0 1 1 1 -1 -1 1 1 1 1 1 -1 1 0
Perturb_6258 1 1 1 1 -1 -1 1 1 1 -1 1 1 1 1 1 -1 1 1 1 1 1 -1 1 1 -1 1 1 -1 1 -1 -1 1 1 -1 1 1 1 1 -1 1 1 -1 -1 1 1 -1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 -1 0 -1 1 1 -1 1 1 -1 1 1 1 -1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 -1 1 1 1 1 1 1 1 0 1 1 1 -1 -1 1 1 1 1 1 -1 1 0
Perturb_6259 1 1 1 1 -1 -1 1 1 1 -1 1 1 1 1 1 -1 1 1 1 1 1 -1 1 1 -1 1 1 1 1 -1 -1 1 1 -1 1 1 1 1 -1 1 1 -1 -1 1 1 -1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 -1 -1 -1 1 1 -1 1 1 -1 1 1 1 -1 1 1 1 1 1 1 1 1 1 1 1 1 1 -1 -1 1 1 1 1 1 1 1 -1 1 1 1 -1 -1 1 1 1 1 1 1 1 -1
Perturb_6260 1 1 1 1 1 -1 1 1 1 -1 1 1 1 1 1 -1 1 1 -1 -1 -1 -1 1 1 -1 1 1 1 1 -1 -1 1 1 -1 1 1 1 1 1 1 1 1 -1 1 1 -1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 -1 -1 1 1 -1 -1 1 1 -1 1 1 1 -1 1 1 1 1 1 1 -1 1 1 1 1 1 1 -1 -1 1 1 1 -1 1 1 1 1 1 1 1 -1 -1 1 1 1 1 1 1 1 1
Perturb_6261 1 1 1 1 -1 -1 1 1 1 -1 1 1 1 1 1 -1 1 1 -1 -1 -1 -1 1 1 -1 1 1 -1 1 -1 -1 1 1 -1 1 1 1 1 -1 1 1 1 1 1 1 -1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 -1 1 1 1 1 -1 1 1 -1 1 1 1 -1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 -1 1 1 1 -1 1 1 1 1 1 1 1 -1 -1 1 1 1 1 1 1 1 1
Perturb_6262 1 1 1 1 -1 -1 1 1 1 -1 1 1 1 1 1 -1 1 1 1 1 1 -1 -1 1 -1 -1 1 1 1 -1 -1 1 1 -1 1 1 1 1 -1 1 1 -1 -1 1 1 -1 -1 -1 1 -1 1 1 1 1 -1 1 1 1 1 1 1 1 1 -1 1 1 1 -1 0 -1 1 1 -1 1 -1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 -1 -1 -1 1 1 1 1 1 1 1 1 1 1 -1 1 1 1 1 1 1 1 1 1
Perturb_6263 1 1 1 1 -1 -1 1 1 1 -1 1 1 1 1 1 -1 1 1 1 1 1 -1 1 1 -1 1 1 -1 1 -1 -1 -1 -1 -1 1 1 1 1 1 1 1 -1 1 1 1 -1 1 1 1 -1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 -1 1 1 -1 1 -1 -1 1 1 1 -1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 -1 1 1 1 1 1 1 1 0 1 1 1 -1 -1 1 1 1 1 1 1 1 0
Perturb_6264 1 1 1 1 1 -1 1 1 1 -1 1 1 1 1 1 -1 1 1 -1 -1 -1 -1 1 1 -1 1 1 -1 1 -1 -1 -1 -1 -1 1 1 1 1 1 1 1 1 1 1 1 -1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 -1 -1 1 1 -1 1 1 1 -1 1 1 1 1 1 1 -1 1 1 1 1 1 1 1 -1 1 1 1 -1 1 1 1 -1 1 1 1 -1 -1 1 1 1 1 1 1 1 -1
Perturb_6265 1 1 1 1 -1 -1 1 1 1 -1 1 1 1 1 1 -1 1 1 1 1 1 -1 1 1 -1 1 1 1 1 -1 -1 0 0 -1 1 1 1 1 1 1 1 -1 -1 1 1 -1 1 1 1 -1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 -1 1 1 -1 1 -1 -1 1 1 1 -1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 -1 1 1 1 1 1 1 1 1 1 1 1 -1 -1 1 1 1 1 1 1 1 1
Perturb_6266 1 1 1 1 -1 -1 1 1 1 -1 1 1 1 1 1 -1 1 1 1 1 1 -1 1 1 -1 1 1 -1 1 0 -1 0 0 -1 1 1 1 1 -1 1 1 0 -1 1 1 -1 1 1 1 0 1 1 -1 0 1 1 1 1 1 1 1 1 0 1 1 1 1 0 0 0 1 1 -1 1 1 -1 1 1 1 -1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 -1 1 1 1 0 1 1 1 -1 1 1 1 -1 -1 1 1 1 1 1 -1 1 -1
Perturb_6267 1 1 1 1 -1 -1 1 1 1 -1 1 1 1 1 1 -1 1 1 -1 -1 -1 -1 -1 1 -1 1 1 1 1 -1 -1 1 1 -1 1 1 1 1 1 1 1 -1 -1 1 1 -1 -1 -1 1 -1 1 1 -1 1 -1 1 1 1 1 1 1 1 1 -1 1 1 1 -1 0 -1 1 1 -1 1 -1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 -1 -1 -1 1 1 1 1 1 1 0 1 1 1 -1 1 1 1 1 1 1 1 1 0
Perturb_6268 1 1 1 1 -1 -1 1 1 1 -1 1 1 1 1 1 -1 1 1 -1 -1 -1 -1 1 1 -1 -1 1 -1 1 -1 -1 1 1 -1 1 1 1 1 -1 1 1 -1 1 1 1 -1 1 1 1 0 1 1 -1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 -1 1 -1 1 1 -1 1 -1 -1 1 1 1 -1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 -1 1 1 1 1 1 1 1 1 1 1 1 -1 -1 1 1 1 1 1 -1 1 1
Perturb_6269 1 1 1 1 -1 -1 1 1 1 -1 1 1 1 1 1 -1 1 1 -1 -1 -1 -1 1 1 -1 -1 1 -1 1 -1 -1 1 1 -1 1 1 1 1 -1 1 1 -1 1 1 1 -1 1 1 1 -1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 -1 1 -1 1 1 -1 1 -1 -1 1 1 1 -1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 -1 1 1 1 1 1 1 1 1 1 1 1 -1 -1 1 1 1 1 1 1 1 1
Perturb_6270 1 1 1 1 1 1 1 1 1 -1 1 1 1 1 1 1 1 1 1 1 1 -1 1 1 -1 1 1 -1 1 1 -1 -1 -1 -1 1 1 1 1 1 1 1 1 -1 1 1 -1 1 1 1 1 1 1 -1 -1 1 -1 1 1 1 1 1 1 -1 1 -1 1 1 1 -1 1 1 -1 -1 1 1 -1 1 1 1 -1 1 1 1 1 1 1 -1 1 1 1 1 1 1 1 -1 1 1 1 -1 1 1 1 0 1 1 1 -1 -1 1 1 1 1 1 -1 1 0
Perturb_6271 1 1 1 1 1 -1 1 1 1 -1 1 1 1 1 1 -1 1 1 1 1 1 -1 1 1 -1 1 1 -1 1 0 -1 0 0 -1 1 1 1 1 1 1 1 1 -1 1 1 -1 1 1 1 1 1 1 -1 0 1 1 1 1 1 1 1 1 0 1 1 1 1 0 -1 1 1 -1 -1 1 1 -1 1 1 1 -1 1 1 1 1 1 1 -1 1 1 1 1 1 1 1 -1 1 1 1 -1 1 1 1 0 1 1 1 -1 -1 1 1 1 1 1 1 1 0
Perturb_6272 1 1 1 1 -1 -1 1 1 1 -1 1 1 1 1 1 -1 1 1 -1 -1 -1 -1 1 1 -1 1 1 -1 1 -1 -1 1 1 -1 1 1 1 1 -1 1 1 1 -1 1 1 -1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 -1 -1 1 1 1 -1 1 1 -1 1 1 1 -1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 -1 1 1 1 -1 1 1 1 -1 1 1 1 -1 -1 1 1 1 1 1 -1 1 -1
Perturb_6273 1 1 1 1 -1 -1 1 1 1 -1 1 1 1 1 1 -1 1 1 1 1 1 -1 1 1 -1 1 1 1 1 0 -1 0 0 -1 1 1 1 1 1 1 1 1 1 1 1 -1 1 1 1 1 1 1 -1 0 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 -1 1 1 -1 1 1 1 -1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 -1 1 1 1 -1 1 1 1 -1 1 1 1 -1 -1 1 1 1 1 1 1 1 -1
Perturb_6274 1 1 1 1 -1 1 1 1 1 -1 1 1 1 1 1 1 1 1 1 1 1 -1 1 1 -1 1 1 -1 1 -1 -1 -1 -1 -1 1 1 1 1 1 1 1 -1 -1 1 1 -1 1 1 1 -1 1 1 0 1 1 -1 1 1 1 1 1 1 1 1 -1 1 1 1 -1 -1 1 1 -1 1 -1 -1 1 1 1 -1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 -1 1 1 1 1 1 1 1 0 1 1 1 -1 -1 1 1 1 1 1 1 1 0
Perturb_6275 1 1 1 1 -1 -1 1 1 1 -1 1 1 1 1 1 -1 1 1 1 1 1 -1 1 1 -1 1 1 -1 1 0 -1 0 0 -1 1 1 1 1 1 1 1 -1 -1 1 1 -1 1 1 1 -1 1 1 -1 0 1 1 1 1 1 1 1 1 0 1 1 1 1 0 0 -1 1 1 -1 1 -1 -1 1 1 1 -1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 -1 1 1 1 1 1 1 1 0 1 1 1 -1 -1 1 1 1 1 1 -1 1 0
Perturb_6276 1 1 1 1 -1 -1 1 1 1 -1 1 1 1 1 1 -1 1 1 1 1 1 -1 1 1 -1 1 1 -1 1 0 -1 0 0 -1 1 1 1 1 1 1 1 0 -1 1 1 -1 1 1 1 0 1 1 -1 0 1 1 1 1 1 1 1 1 0 1 1 1 1 0 0 0 1 1 -1 1 1 -1 1 1 1 -1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 -1 1 1 1 0 1 1 1 -1 1 1 1 -1 -1 1 1 1 1 1 -1 1 -1
Perturb_6277 1 1 1 1 -1 -1 1 1 1 -1 1 1 1 1 1 -1 1 1 1 1 1 -1 1 1 -1 1 1 -1 1 -1 -1 0 0 -1 1 1 1 1 1 1 1 -1 -1 1 1 -1 1 1 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 -1 1 1 -1 1 1 -1 1 1 1 -1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 -1 1 1 1 1 1 1 1 0 1 1 1 -1 -1 1 1 1 1 1 1 1 0
Perturb_6278 1 1 1 1 1 -1 1 1 1 -1 1 1 1 1 1 -1 1 1 1 1 1 -1 1 1 -1 1 1 -1 1 0 -1 0 0 -1 1 1 1 1 1 1 1 -1 -1 1 1 -1 1 1 1 -1 1 1 -1 0 1 1 1 1 1 1 1 1 0 1 1 1 1 0 -1 -1 1 -1 -1 1 1 -1 1 1 1 -1 1 1 1 1 1 1 -1 1 1 1 1 1 1 1 -1 1 1 1 1 1 1 1 0 1 1 1 -1 -1 1 1 1 1 1 -1 1 0
Perturb_6279 1 1 1 1 -1 1 1 1 1 -1 1 1 1 1 1 1 1 1 1 1 1 -1 1 1 -1 1 1 -1 1 1 -1 -1 -1 -1 1 1 1 1 1 1 1 1 -1 1 1 -1 1 1 1 0 1 1 -1 -1 1 -1 1 1 1 1 1 1 -1 1 -1 1 1 1 0 1 1 1 -1 1 1 -1 1 1 1 -1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 -1 1 1 1 -1 1 1 1 0 1 1 1 -1 -1 1 1 1 1 1 1 1 0
Perturb_6280 1 1 1 1 -1 -1 1 1 1 -1 1 1 1 1 1 -1 1 1 1 1 1 -1 1 1 -1 1 1 -1 1 0 -1 0 0 -1 1 1 1 1 1 1 1 -1 -1 1 1 -1 1 1 1 -1 1 1 -1 0 1 1 1 1 1 1 1 1 0 1 1 1 1 0 0 -1 1 1 -1 1 -1 -1 1 1 1 -1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 -1 1 1 1 1 1 1 1 -1 1 1 1 -1 -1 1 1 1 1 1 1 1 -1
Perturb_6281 1 1 1 1 1 1 1 1 1 -1 1 1 1 1 1 1 1 1 1 1 1 -1 1 1 -1 1 1 -1 1 1 -1 -1 -1 -1 1 1 1 1 1 1 1 1 -1 1 1 -1 1 1 1 0 1 1 -1 -1 1 -1 1 1 1 1 1 1 -1 1 -1 1 1 1 0 1 1 -1 -1 1 1 -1 1 1 1 -1 1 1 1 1 1 1 -1 1 1 1 1 1 1 1 -1 1 1 1 -1 1 1 1 -1 1 1 1 -1 -1 1 1 1 1 1 1 1 -1
Perturb_6282 1 1 1 1 1 -1 1 1 1 -1 1 1 1 1 1 -1 1 1 1 1 1 -1 1 1 -1 1 1 -1 1 0 -1 0 0 -1 1 1 1 1 1 1 1 0 -1 1 1 -1 1 1 1 0 1 1 -1 0 1 1 1 1 1 1 1 1 0 1 1 1 1 0 0 0 1 -1 -1 1 1 -1 1 1 1 -1 1 1 1 1 1 1 -1 1 1 1 1 1 1 1 -1 1 1 1 0 1 1 1 0 1 1 1 -1 -1 1 1 1 1 1 -1 1 0
