ID	Category	Title	Number of hits	Group size	Expected hits	P-value	Adjusted P-value	Hits	Hit names
D009140DMKR	Correlative	Musculoskeletal Diseases	30	1943	8.91479134804457	1.9839241816847747E-10	1.3514491525636685E-8	["ENSG00000011465","ENSG00000026025","ENSG00000026103","ENSG00000070087","ENSG00000077782","ENSG00000077942","ENSG00000100097","ENSG00000108821","ENSG00000113140","ENSG00000114270","ENSG00000115414","ENSG00000120708","ENSG00000120738","ENSG00000136603","ENSG00000137462","ENSG00000141736","ENSG00000141753","ENSG00000146674","ENSG00000149948","ENSG00000163235","ENSG00000166033","ENSG00000166147","ENSG00000167244","ENSG00000168056","ENSG00000168685","ENSG00000169439","ENSG00000182492","ENSG00000186868","ENSG00000197043","ENSG00000197565"]	["ANXA6","BGN","COL1A1","COL4A6","COL7A1","DCN","EGR1","ERBB2","FAS","FBLN1","FBN1","FGFR1","FN1","HMGA2","HTRA1","IGF2","IGFBP3","IGFBP4","IL7R","LGALS1","LTBP3","MAPT","PFN2","SDC2","SKIL","SPARC","TGFA","TGFBI","TLR2","VIM"]
D006425DMKR	Correlative	Hemic and Lymphatic Diseases	36	2827	12.970723181123006	2.0718647281730637E-10	1.3570713969533568E-8	["ENSG00000010810","ENSG00000011422","ENSG00000011465","ENSG00000026025","ENSG00000026103","ENSG00000076641","ENSG00000077782","ENSG00000077942","ENSG00000082781","ENSG00000100097","ENSG00000100342","ENSG00000104067","ENSG00000113140","ENSG00000115414","ENSG00000120708","ENSG00000120738","ENSG00000121741","ENSG00000131788","ENSG00000137462","ENSG00000141736","ENSG00000141753","ENSG00000145675","ENSG00000146674","ENSG00000149948","ENSG00000151491","ENSG00000152104","ENSG00000163235","ENSG00000163453","ENSG00000166147","ENSG00000167244","ENSG00000168685","ENSG00000174130","ENSG00000196352","ENSG00000196405","ENSG00000196712","ENSG00000197043"]	["ANXA6","APOL1","CD55","DCN","EGR1","EPS8","ERBB2","EVL","FAS","FBLN1","FBN1","FGFR1","FN1","FYN","HMGA2","IGF2","IGFBP3","IGFBP4","IGFBP7","IL7R","ITGB5","LGALS1","NF1","PAG1","PIAS3","PIK3R1","PLAUR","PTPN14","SPARC","TGFA","TGFBI","TJP1 (ENSG00000104067)","TLR2","TLR6","VIM","ZMYM2"]
D009371TTGT	Preventative	Neoplasms by Site	27	1564	7.175879396984925	2.2031878504806014E-10	1.3896403368031349E-8	["ENSG00000011422","ENSG00000011465","ENSG00000026025","ENSG00000026103","ENSG00000077782","ENSG00000077942","ENSG00000100097","ENSG00000101096","ENSG00000104067","ENSG00000113140","ENSG00000120708","ENSG00000120738","ENSG00000131788","ENSG00000135919","ENSG00000141736","ENSG00000141753","ENSG00000145675","ENSG00000146674","ENSG00000149948","ENSG00000150760","ENSG00000163235","ENSG00000163453","ENSG00000166033","ENSG00000167244","ENSG00000186575","ENSG00000189143","ENSG00000196352"]	["CD55","CLDN4","DCN","DOCK1","EGR1","ERBB2","FAS","FBLN1","FGFR1","HMGA2","HTRA1","IGF2","IGFBP3","IGFBP4","IGFBP7","LGALS1","NF2","NFATC2","PIAS3","PIK3R1","PLAUR","SERPINE2","SPARC","TGFA","TGFBI","TJP1 (ENSG00000104067)","VIM"]
D004700DMKR	Correlative	Endocrine System Diseases	38	3191	14.640812759449421	3.0039510407555083E-10	1.8270459365737966E-8	["ENSG00000010810","ENSG00000011422","ENSG00000011465","ENSG00000026025","ENSG00000026103","ENSG00000077782","ENSG00000077942","ENSG00000082781","ENSG00000100097","ENSG00000100342","ENSG00000104067","ENSG00000108821","ENSG00000113140","ENSG00000115414","ENSG00000116141","ENSG00000120708","ENSG00000120738","ENSG00000135919","ENSG00000136603","ENSG00000137462","ENSG00000141736","ENSG00000141753","ENSG00000145675","ENSG00000146674","ENSG00000149948","ENSG00000150760","ENSG00000154133","ENSG00000163235","ENSG00000166033","ENSG00000166147","ENSG00000167244","ENSG00000168685","ENSG00000174130","ENSG00000182492","ENSG00000186575","ENSG00000189143","ENSG00000196352","ENSG00000196712"]	["APOL1","BGN","CD55","CLDN4","COL1A1","DCN","DOCK1","EGR1","ERBB2","FAS","FBLN1","FBN1","FGFR1","FN1","FYN","HMGA2","HTRA1","IGF2","IGFBP3","IGFBP4","IL7R","ITGB5","LGALS1","MARK1","NF1","NF2","PIK3R1","PLAUR","ROBO4","SERPINE2","SKIL","SPARC","TGFA","TGFBI","TJP1 (ENSG00000104067)","TLR2","TLR6","VIM"]
D009369MMCH	Causal	Neoplasms	38	3204	14.700458815818221	3.4064427525880764E-10	2.00040414057155E-8	["ENSG00000010810","ENSG00000011422","ENSG00000011465","ENSG00000026025","ENSG00000026103","ENSG00000076641","ENSG00000077942","ENSG00000082781","ENSG00000100097","ENSG00000101096","ENSG00000104067","ENSG00000108821","ENSG00000113140","ENSG00000115414","ENSG00000120708","ENSG00000120738","ENSG00000121741","ENSG00000129219","ENSG00000131788","ENSG00000136603","ENSG00000141736","ENSG00000146674","ENSG00000149948","ENSG00000150760","ENSG00000151491","ENSG00000154380","ENSG00000163235","ENSG00000163453","ENSG00000166033","ENSG00000167244","ENSG00000169439","ENSG00000182492","ENSG00000186575","ENSG00000186868","ENSG00000196352","ENSG00000196405","ENSG00000196712","ENSG00000197043"]	["ANXA6","BGN","CD55","COL1A1","DCN","DOCK1","EGR1","ENAH","EPS8","ERBB2","EVL","FAS","FBLN1","FN1","FYN","HMGA2","HTRA1","IGF2","IGFBP3","IGFBP7","ITGB5","LGALS1","MAPT","NF1","NF2","NFATC2","PAG1","PIAS3","PLAUR","PLD2","SDC2","SKIL","SPARC","TGFA","TGFBI","TJP1 (ENSG00000104067)","VIM","ZMYM2"]
D005770DMKR	Correlative	Gastrointestinal Neoplasms	48	5132	23.54642779112956	3.6984040966611966E-10	2.099460725538006E-8	["ENSG00000010810","ENSG00000011422","ENSG00000011465","ENSG00000026025","ENSG00000026103","ENSG00000076641","ENSG00000077782","ENSG00000077942","ENSG00000082781","ENSG00000100097","ENSG00000100106","ENSG00000104067","ENSG00000108821","ENSG00000113140","ENSG00000115414","ENSG00000116141","ENSG00000120708","ENSG00000120738","ENSG00000121741","ENSG00000129219","ENSG00000131788","ENSG00000135919","ENSG00000136603","ENSG00000137462","ENSG00000141736","ENSG00000141753","ENSG00000145675","ENSG00000146674","ENSG00000149948","ENSG00000150760","ENSG00000151150","ENSG00000151491","ENSG00000152104","ENSG00000154380","ENSG00000163235","ENSG00000163453","ENSG00000166147","ENSG00000167244","ENSG00000168685","ENSG00000169439","ENSG00000182492","ENSG00000186575","ENSG00000186868","ENSG00000189143","ENSG00000196352","ENSG00000196405","ENSG00000196712","ENSG00000197565"]	["ANK3","BGN","CD55","CLDN4","COL1A1","COL4A6","DCN","DOCK1","EGR1","ENAH","EPS8","ERBB2","EVL","FAS","FBLN1","FBN1","FGFR1","FN1","FYN","HMGA2","IGF2","IGFBP3","IGFBP4","IGFBP7","IL7R","ITGB5","LGALS1","MAPT","MARK1","NF1","NF2","PAG1","PIAS3","PIK3R1","PLAUR","PLD2","PTPN14","SDC2","SERPINE2","SKIL","SPARC","TGFA","TGFBI","TJP1 (ENSG00000104067)","TLR2","TRIOBP","VIM","ZMYM2"]
D005767DMKR	Correlative	Gastrointestinal Diseases	49	5381	24.688879178501203	4.5629998122124225E-10	2.5067060258702435E-8	["ENSG00000010810","ENSG00000011422","ENSG00000011465","ENSG00000026025","ENSG00000026103","ENSG00000076641","ENSG00000077782","ENSG00000077942","ENSG00000082781","ENSG00000100097","ENSG00000100106","ENSG00000101096","ENSG00000104067","ENSG00000108821","ENSG00000113140","ENSG00000115414","ENSG00000116141","ENSG00000120708","ENSG00000120738","ENSG00000121741","ENSG00000129219","ENSG00000131788","ENSG00000135919","ENSG00000136603","ENSG00000137462","ENSG00000141736","ENSG00000141753","ENSG00000145675","ENSG00000146674","ENSG00000149948","ENSG00000150760","ENSG00000151150","ENSG00000151491","ENSG00000152104","ENSG00000154380","ENSG00000163235","ENSG00000163453","ENSG00000166147","ENSG00000167244","ENSG00000168685","ENSG00000169439","ENSG00000182492","ENSG00000186575","ENSG00000186868","ENSG00000189143","ENSG00000196352","ENSG00000196405","ENSG00000196712","ENSG00000197565"]	["ANK3","BGN","CD55","CLDN4","COL1A1","COL4A6","DCN","DOCK1","EGR1","ENAH","EPS8","ERBB2","EVL","FAS","FBLN1","FBN1","FGFR1","FN1","FYN","HMGA2","IGF2","IGFBP3","IGFBP4","IGFBP7","IL7R","ITGB5","LGALS1","MAPT","MARK1","NF1","NF2","NFATC2","PAG1","PIAS3","PIK3R1","PLAUR","PLD2","PTPN14","SDC2","SERPINE2","SKIL","SPARC","TGFA","TGFBI","TJP1 (ENSG00000104067)","TLR2","TRIOBP","VIM","ZMYM2"]
D006258DMKR	Correlative	Head and Neck Neoplasms	26	1506	6.90976622241643	5.639346975725136E-10	3.001189968643721E-8	["ENSG00000010810","ENSG00000011422","ENSG00000026025","ENSG00000026103","ENSG00000077782","ENSG00000077942","ENSG00000100097","ENSG00000104067","ENSG00000108821","ENSG00000113140","ENSG00000115414","ENSG00000120708","ENSG00000120738","ENSG00000136603","ENSG00000141736","ENSG00000141753","ENSG00000145675","ENSG00000146674","ENSG00000149948","ENSG00000151491","ENSG00000163235","ENSG00000182492","ENSG00000186575","ENSG00000196352","ENSG00000196712","ENSG00000197565"]	["BGN","CD55","COL1A1","COL4A6","EGR1","EPS8","ERBB2","FAS","FBLN1","FGFR1","FN1","FYN","HMGA2","IGFBP3","IGFBP4","LGALS1","NF1","NF2","PIK3R1","PLAUR","SKIL","SPARC","TGFA","TGFBI","TJP1 (ENSG00000104067)","VIM"]
D009422DMKR	Correlative	Nervous System Diseases	43	4197	19.25649989075814	7.591307748293943E-10	3.917574877377147E-8	["ENSG00000010810","ENSG00000011422","ENSG00000011465","ENSG00000026025","ENSG00000026103","ENSG00000070087","ENSG00000077782","ENSG00000077942","ENSG00000100097","ENSG00000100106","ENSG00000100342","ENSG00000101096","ENSG00000104067","ENSG00000108821","ENSG00000113140","ENSG00000115414","ENSG00000116141","ENSG00000120708","ENSG00000120738","ENSG00000135919","ENSG00000136603","ENSG00000137462","ENSG00000141736","ENSG00000141753","ENSG00000145675","ENSG00000146674","ENSG00000149948","ENSG00000151150","ENSG00000154134","ENSG00000163235","ENSG00000163453","ENSG00000166033","ENSG00000166147","ENSG00000167244","ENSG00000168056","ENSG00000168685","ENSG00000169439","ENSG00000174130","ENSG00000182492","ENSG00000186575","ENSG00000186868","ENSG00000189143","ENSG00000196712"]	["ANK3","APOL1","BGN","CLDN4","COL1A1","DCN","EGR1","ERBB2","FAS","FBLN1","FBN1","FGFR1","FN1","FYN","HMGA2","HTRA1","IGF2","IGFBP3","IGFBP4","IGFBP7","IL7R","LGALS1","LTBP3","MAPT","MARK1","NF1","NF2","NFATC2","PFN2","PIK3R1","PLAUR","ROBO3","SDC2","SERPINE2","SKIL","SPARC","TGFA","TGFBI","TJP1 (ENSG00000104067)","TLR2","TLR6","TRIOBP","VIM"]
D012871TTGT	Preventative	Skin Diseases	17	598	2.7437185929648242	9.093090347607411E-10	4.341957322546338E-8	["ENSG00000011422","ENSG00000026103","ENSG00000077782","ENSG00000077942","ENSG00000100097","ENSG00000101096","ENSG00000104067","ENSG00000108821","ENSG00000113140","ENSG00000114270","ENSG00000120738","ENSG00000141736","ENSG00000145675","ENSG00000146674","ENSG00000163235","ENSG00000163453","ENSG00000167244"]	["COL1A1","COL7A1","EGR1","ERBB2","FAS","FBLN1","FGFR1","IGF2","IGFBP3","IGFBP7","LGALS1","NFATC2","PIK3R1","PLAUR","SPARC","TGFA","TJP1 (ENSG00000104067)"]
D014565DMKR	Correlative	Urogenital Neoplasms	26	1540	7.065763600611755	9.178535737619975E-10	4.341957322546338E-8	["ENSG00000010810","ENSG00000011422","ENSG00000026025","ENSG00000026103","ENSG00000077782","ENSG00000077942","ENSG00000100097","ENSG00000108821","ENSG00000113140","ENSG00000115414","ENSG00000120708","ENSG00000120738","ENSG00000129219","ENSG00000137462","ENSG00000141736","ENSG00000145675","ENSG00000146674","ENSG00000163235","ENSG00000163453","ENSG00000167244","ENSG00000169439","ENSG00000186575","ENSG00000189143","ENSG00000196352","ENSG00000196712","ENSG00000197565"]	["CD55","CLDN4","COL1A1","COL4A6","EGR1","ERBB2","FAS","FBLN1","FGFR1","FN1","FYN","IGF2","IGFBP3","IGFBP7","LGALS1","NF1","NF2","PIK3R1","PLAUR","PLD2","SDC2","SPARC","TGFA","TGFBI","TLR2","VIM"]
D014571DMKR	Correlative	Urologic Neoplasms	26	1540	7.065763600611755	9.178535737619975E-10	4.341957322546338E-8	["ENSG00000010810","ENSG00000011422","ENSG00000026025","ENSG00000026103","ENSG00000077782","ENSG00000077942","ENSG00000100097","ENSG00000108821","ENSG00000113140","ENSG00000115414","ENSG00000120708","ENSG00000120738","ENSG00000129219","ENSG00000137462","ENSG00000141736","ENSG00000145675","ENSG00000146674","ENSG00000163235","ENSG00000163453","ENSG00000167244","ENSG00000169439","ENSG00000186575","ENSG00000189143","ENSG00000196352","ENSG00000196712","ENSG00000197565"]	["CD55","CLDN4","COL1A1","COL4A6","EGR1","ERBB2","FAS","FBLN1","FGFR1","FN1","FYN","IGF2","IGFBP3","IGFBP7","LGALS1","NF1","NF2","PIK3R1","PLAUR","PLD2","SDC2","SPARC","TGFA","TGFBI","TLR2","VIM"]
D017437MMCH	Causal	Skin and Connective Tissue Diseases	25	1434	6.579418833296919	1.1570591708459172E-9	5.325599372839451E-8	["ENSG00000011422","ENSG00000026103","ENSG00000077782","ENSG00000077942","ENSG00000082781","ENSG00000101096","ENSG00000104067","ENSG00000108821","ENSG00000113140","ENSG00000114270","ENSG00000115414","ENSG00000120738","ENSG00000137462","ENSG00000141736","ENSG00000146674","ENSG00000149948","ENSG00000163235","ENSG00000163453","ENSG00000166147","ENSG00000167244","ENSG00000186575","ENSG00000186868","ENSG00000196352","ENSG00000196712","ENSG00000197043"]	["ANXA6","CD55","COL1A1","COL7A1","EGR1","ERBB2","FAS","FBLN1","FBN1","FGFR1","FN1","HMGA2","IGF2","IGFBP3","IGFBP7","ITGB5","MAPT","NF1","NF2","NFATC2","PLAUR","SPARC","TGFA","TJP1 (ENSG00000104067)","TLR2"]
D013964DMKR	Correlative	Thyroid Neoplasms	14	379	1.738911951059646	1.28431004693267E-9	5.7557368682272024E-8	["ENSG00000026025","ENSG00000026103","ENSG00000077782","ENSG00000077942","ENSG00000100097","ENSG00000108821","ENSG00000113140","ENSG00000115414","ENSG00000120738","ENSG00000141736","ENSG00000141753","ENSG00000163235","ENSG00000186575","ENSG00000196352"]	["CD55","COL1A1","EGR1","ERBB2","FAS","FBLN1","FGFR1","FN1","IGFBP4","LGALS1","NF2","SPARC","TGFA","VIM"]
D007674DMKR	Correlative	Kidney Diseases	26	1569	7.198820187896001	1.3762415478712754E-9	6.009588092371235E-8	["ENSG00000010810","ENSG00000011422","ENSG00000026025","ENSG00000026103","ENSG00000077942","ENSG00000100097","ENSG00000100342","ENSG00000108821","ENSG00000113140","ENSG00000115414","ENSG00000120738","ENSG00000129219","ENSG00000137462","ENSG00000141736","ENSG00000141753","ENSG00000145675","ENSG00000146674","ENSG00000163235","ENSG00000167244","ENSG00000169439","ENSG00000182492","ENSG00000186575","ENSG00000189143","ENSG00000196352","ENSG00000196712","ENSG00000197565"]	["APOL1","BGN","CD55","CLDN4","COL1A1","COL4A6","EGR1","ERBB2","FAS","FBLN1","FN1","FYN","IGF2","IGFBP3","IGFBP4","LGALS1","NF1","NF2","PIK3R1","PLAUR","PLD2","SDC2","SPARC","TGFA","TLR2","VIM"]
D012516DMKR	Correlative	Osteosarcoma	12	255	1.1699803364649333	1.4978072893295738E-9	6.376914534320661E-8	["ENSG00000026103","ENSG00000100097","ENSG00000113140","ENSG00000115414","ENSG00000141736","ENSG00000145675","ENSG00000146674","ENSG00000149948","ENSG00000163235","ENSG00000167244","ENSG00000169439","ENSG00000182492"]	["BGN","ERBB2","FAS","FN1","HMGA2","IGF2","IGFBP3","LGALS1","PIK3R1","SDC2","SPARC","TGFA"]
D005910DMKR	Correlative	Glioma	23	1236	5.670963513218266	2.01800117624263E-9	8.250988888365453E-8	["ENSG00000011422","ENSG00000011465","ENSG00000026025","ENSG00000026103","ENSG00000077782","ENSG00000082781","ENSG00000100097","ENSG00000101096","ENSG00000108821","ENSG00000113140","ENSG00000120708","ENSG00000120738","ENSG00000141736","ENSG00000141753","ENSG00000145675","ENSG00000146674","ENSG00000149948","ENSG00000150760","ENSG00000163235","ENSG00000166033","ENSG00000167244","ENSG00000186575","ENSG00000196712"]	["COL1A1","DCN","DOCK1","EGR1","ERBB2","FAS","FGFR1","HMGA2","HTRA1","IGF2","IGFBP3","IGFBP4","ITGB5","LGALS1","NF1","NF2","NFATC2","PIK3R1","PLAUR","SPARC","TGFA","TGFBI","VIM"]
D052801DMKR	Correlative	Male Urogenital Diseases	37	3225	14.796810137644746	2.034888627782437E-9	8.250988888365453E-8	["ENSG00000010810","ENSG00000011422","ENSG00000011465","ENSG00000026025","ENSG00000026103","ENSG00000077782","ENSG00000077942","ENSG00000082781","ENSG00000100097","ENSG00000100342","ENSG00000104067","ENSG00000108821","ENSG00000113140","ENSG00000115414","ENSG00000120708","ENSG00000120738","ENSG00000129219","ENSG00000135919","ENSG00000136603","ENSG00000137462","ENSG00000141736","ENSG00000141753","ENSG00000145675","ENSG00000146674","ENSG00000149948","ENSG00000163235","ENSG00000163453","ENSG00000166886","ENSG00000167244","ENSG00000168685","ENSG00000169439","ENSG00000182492","ENSG00000186575","ENSG00000189143","ENSG00000196352","ENSG00000196712","ENSG00000197565"]	["APOL1","BGN","CD55","CLDN4","COL1A1","COL4A6","DCN","EGR1","ERBB2","FAS","FBLN1","FGFR1","FN1","FYN","HMGA2","IGF2","IGFBP3","IGFBP4","IGFBP7","IL7R","ITGB5","LGALS1","NAB2","NF1","NF2","PIK3R1","PLAUR","PLD2","SDC2","SERPINE2","SKIL","SPARC","TGFA","TGFBI","TJP1 (ENSG00000104067)","TLR2","VIM"]
D014594DMKR	Correlative	Uterine Neoplasms	23	1240	5.689316145947127	2.1488743217457627E-9	8.510541790541939E-8	["ENSG00000010810","ENSG00000011465","ENSG00000026025","ENSG00000026103","ENSG00000077782","ENSG00000077942","ENSG00000100097","ENSG00000113140","ENSG00000115414","ENSG00000131788","ENSG00000137462","ENSG00000141736","ENSG00000145675","ENSG00000146674","ENSG00000149948","ENSG00000154133","ENSG00000163235","ENSG00000167244","ENSG00000174130","ENSG00000186575","ENSG00000196352","ENSG00000196712","ENSG00000197043"]	["ANXA6","CD55","DCN","ERBB2","FAS","FBLN1","FGFR1","FN1","FYN","HMGA2","IGF2","IGFBP3","LGALS1","NF1","NF2","PIAS3","PIK3R1","ROBO4","SPARC","TGFA","TLR2","TLR6","VIM"]
D009372DMKR	Correlative	Neoplasms, Connective Tissue	15	476	2.1839632947345424	2.664222287028508E-9	1.0311751260930794E-7	["ENSG00000011422","ENSG00000026103","ENSG00000100097","ENSG00000108821","ENSG00000113140","ENSG00000115414","ENSG00000141736","ENSG00000145675","ENSG00000146674","ENSG00000149948","ENSG00000163235","ENSG00000167244","ENSG00000169439","ENSG00000182492","ENSG00000196712"]	["BGN","COL1A1","ERBB2","FAS","FN1","HMGA2","IGF2","IGFBP3","LGALS1","NF1","PIK3R1","PLAUR","SDC2","SPARC","TGFA"]
D009358DMKR	Correlative	Congenital, Hereditary, and Neonatal Diseases and Abnormalities	37	3270	15.00327725584444	3.061659211965312E-9	1.1586679195504281E-7	["ENSG00000010810","ENSG00000011465","ENSG00000026025","ENSG00000026103","ENSG00000070087","ENSG00000077782","ENSG00000077942","ENSG00000087077","ENSG00000100097","ENSG00000100342","ENSG00000104067","ENSG00000108821","ENSG00000113140","ENSG00000114270","ENSG00000115414","ENSG00000120708","ENSG00000120738","ENSG00000135919","ENSG00000137462","ENSG00000141736","ENSG00000146674","ENSG00000149948","ENSG00000151150","ENSG00000163235","ENSG00000163453","ENSG00000166147","ENSG00000167244","ENSG00000168056","ENSG00000168685","ENSG00000169439","ENSG00000182492","ENSG00000186575","ENSG00000186868","ENSG00000189143","ENSG00000196712","ENSG00000197043","ENSG00000197565"]	["ANK3","ANXA6","APOL1","BGN","CLDN4","COL1A1","COL4A6","COL7A1","DCN","EGR1","ERBB2","FAS","FBLN1","FBN1","FGFR1","FN1","FYN","HMGA2","IGF2","IGFBP3","IGFBP7","IL7R","LGALS1","LTBP3","MAPT","NF1","NF2","PFN2","SDC2","SERPINE2","SPARC","TGFA","TGFBI","TJP1 (ENSG00000104067)","TLR2","TRIP6","VIM"]
D009369TTGT	Preventative	Neoplasms	28	1894	8.689971597116015	3.141744628540914E-9	1.1631285005228645E-7	["ENSG00000011422","ENSG00000011465","ENSG00000026025","ENSG00000026103","ENSG00000077782","ENSG00000077942","ENSG00000100097","ENSG00000101096","ENSG00000104067","ENSG00000113140","ENSG00000120708","ENSG00000120738","ENSG00000131788","ENSG00000135919","ENSG00000136603","ENSG00000141736","ENSG00000141753","ENSG00000145675","ENSG00000146674","ENSG00000149948","ENSG00000150760","ENSG00000163235","ENSG00000163453","ENSG00000166033","ENSG00000167244","ENSG00000186575","ENSG00000189143","ENSG00000196352"]	["CD55","CLDN4","DCN","DOCK1","EGR1","ERBB2","FAS","FBLN1","FGFR1","HMGA2","HTRA1","IGF2","IGFBP3","IGFBP4","IGFBP7","LGALS1","NF2","NFATC2","PIAS3","PIK3R1","PLAUR","SERPINE2","SKIL","SPARC","TGFA","TGFBI","TJP1 (ENSG00000104067)","VIM"]
D005831MMCH	Causal	Genital Diseases, Female	18	747	3.4273541621149226	3.643658490358194E-9	1.3202447678893625E-7	["ENSG00000010810","ENSG00000011465","ENSG00000026025","ENSG00000026103","ENSG00000077942","ENSG00000100097","ENSG00000104067","ENSG00000113140","ENSG00000120708","ENSG00000120738","ENSG00000141736","ENSG00000146674","ENSG00000149948","ENSG00000150760","ENSG00000163235","ENSG00000166033","ENSG00000167244","ENSG00000196352"]	["CD55","DCN","DOCK1","EGR1","ERBB2","FAS","FBLN1","FYN","HMGA2","HTRA1","IGF2","IGFBP3","LGALS1","SPARC","TGFA","TGFBI","TJP1 (ENSG00000104067)","VIM"]
D009375DMKR	Correlative	Neoplasms, Glandular and Epithelial	43	4409	20.22918942538781	4.143433667106124E-9	1.4700557364753604E-7	["ENSG00000010810","ENSG00000011422","ENSG00000011465","ENSG00000026025","ENSG00000026103","ENSG00000077782","ENSG00000077942","ENSG00000082781","ENSG00000100097","ENSG00000101096","ENSG00000104067","ENSG00000108821","ENSG00000113140","ENSG00000114270","ENSG00000115414","ENSG00000120708","ENSG00000120738","ENSG00000137462","ENSG00000141736","ENSG00000141753","ENSG00000145675","ENSG00000146674","ENSG00000149948","ENSG00000150760","ENSG00000151150","ENSG00000152104","ENSG00000154133","ENSG00000154380","ENSG00000163235","ENSG00000163453","ENSG00000166033","ENSG00000166886","ENSG00000167244","ENSG00000168685","ENSG00000169439","ENSG00000182492","ENSG00000186575","ENSG00000189143","ENSG00000196352","ENSG00000196405","ENSG00000196712","ENSG00000197043","ENSG00000197565"]	["ANK3","ANXA6","BGN","CD55","CLDN4","COL1A1","COL4A6","COL7A1","DCN","DOCK1","EGR1","ENAH","ERBB2","EVL","FAS","FBLN1","FGFR1","FN1","FYN","HMGA2","HTRA1","IGF2","IGFBP3","IGFBP4","IGFBP7","IL7R","ITGB5","LGALS1","NAB2","NF1","NF2","NFATC2","PIK3R1","PLAUR","PTPN14","ROBO4","SDC2","SPARC","TGFA","TGFBI","TJP1 (ENSG00000104067)","TLR2","VIM"]
