Gene_ID	Transcript_ID	Gene_Symbol	Description	MCF10A_1_FPKM	MCF10A_2_FPKM	MCF10A_3_FPKM	MCF10A_4_FPKM	MDA_MB.231_1_FPKM	MDA_MB.231_2_FPKM	MDA_MB.231_3_FPKM	MDA_MB.231_4_FPKM	MDA_MB.231.MCF10A.fc	MDA_MB.231.MCF10A.baseMean	MDA_MB.231.MCF10A.lfcSE	MDA_MB.231.MCF10A.stat	MDA_MB.231.MCF10A.raw.pval	MDA_MB.231.MCF10A.bh.pval	MCF10A.mean	MDA_MB.231.mean	N_MCF10A_1	N_MCF10A_2	N_MCF10A_3	N_MCF10A_4	N_MDA_MB.231_1	N_MDA_MB.231_2	N_MDA_MB.231_3	N_MDA_MB.231_4	MCF10A_1_Read_Count	MCF10A_2_Read_Count	MCF10A_3_Read_Count	MCF10A_4_Read_Count	MDA_MB.231_1_Read_Count	MDA_MB.231_2_Read_Count	MDA_MB.231_3_Read_Count	MDA_MB.231_4_Read_Count	sd_mcf10a	zscore	abs_zscore
307	"NM_001153,NM_001320698,NM_001320700,NM_001320702"	ANXA4	annexin A4	35.299681	24.605815	20.374078	42.004113	36.311971	22.667506	21.981939	22.868739	-1.501843179	942.0878973	0.232852768	-2.519764665	0.011743332	0.023938107	10.14336547	9.556869464	10.019339	10.00550899	9.80755458	10.20735077	9.90691257	9.48470134	9.74056666	9.49924003	935	1292	944	1275	855	498	926	818	0.163338958	-3.590668228	3.590668228
308	NM_001154	ANXA5	annexin A5	350.928436	777.694519	356.835541	816.463562	592.410828	518.295715	630.103271	542.712097	-1.213113975	12496.44729	0.366042687	-0.761427867	0.446401548	0.537081617	13.74186206	13.4631595	13.17681943	13.95948373	13.18958493	13.99768056	13.53727022	13.39796953	13.58933412	13.43841202	6256	22439	8215	18460	10232	8421	14328	14255	0.459507079	-0.606525063	0.606525063
64859	"NM_001031716,NM_001254736,NR_045622,NR_045623"	NABP1	nucleic acid binding protein 1	4.266556	3.896004	4.03086	4.00668	17.485626	18.028077	15.681579	18.73893	3.70820479	508.5331655	0.111856655	16.90307048	4.27E-64	6.00E-62	7.75558346	9.645590181	8.19208703	8.22745641	8.15646082	8.2627895	9.29350071	9.31379014	9.22932557	9.36641884	174	257	214	212	683	679	839	1157	0.045747175	41.3141733	41.3141733
310	"NM_001156,NM_001320879,NM_001320880,NM_004034"	ANXA7	annexin A7	34.86784	39.983513	35.088612	40.345184	55.776672	61.31086	60.411648	62.837558	1.355262241	1592.897947	0.143531682	3.055576526	0.002246283	0.005478731	10.40145703	10.84019137	10.36734088	10.59793534	10.37235914	10.60239926	10.70103154	10.75409045	10.76953381	10.77824736	961	1782	1248	1410	1489	1539	2122	2549	0.133002016	3.298704433	3.298704433
311	"NM_001157,NM_001278407,NM_001278408,NM_001278409,NM_145868,NM_145869"	ANXA11	annexin A11	57.255884	48.444336	57.481524	33.686626	72.673923	76.195491	100.297436	55.524689	1.309600535	2148.362851	0.220756819	1.762694431	0.077952041	0.124705097	10.8613102	11.25055767	11.03039802	10.95814535	11.01220651	10.71489556	11.15715264	11.14633765	11.39235836	10.90292855	1722	2219	2175	1287	2076	1994	3583	2411	0.1459395	2.667183799	2.667183799
317	"NM_001160,NM_013229,NM_181861,NM_181868,NM_181869"	APAF1	apoptotic peptidase activating factor 1	4.198288	4.892269	4.296988	4.804914	2.710461	5.179641	2.937836	5.906196	-1.280771393	422.4986281	0.287714616	-1.240858021	0.214658203	0.294481689	8.89061164	8.532874054	8.67429917	8.91226025	8.69365245	8.90998747	8.26959091	8.76371982	8.32929126	8.87939768	337	624	445	490	211	379	301	698	0.13138505	-2.722818052	2.722818052
318	"NM_001161,NM_001244390,NM_147172,NM_147173"	NUDT2	nudix hydrolase 2	12.244079	10.951547	14.225765	10.25237	14.307831	18.39574	12.786763	16.366894	1.097740623	181.1019263	0.175240151	0.767730509	0.442647307	0.533690002	7.431632638	7.566531263	7.4817134	7.42340909	7.54928317	7.36877958	7.46600199	7.63896856	7.36882548	7.63647938	147	192	206	141	150	180	175	289	0.077529203	1.73997178	1.73997178
327	NM_001640	APEH	acylaminoacyl-peptide hydrolase	20.816494	22.661901	19.231781	22.064669	25.211391	24.652559	25.438036	22.147661	-1.02475877	841.3110876	0.147414791	-0.239354112	0.810831009	0.862266924	9.733566452	9.699220227	9.64499598	9.83758464	9.57920618	9.81100449	9.74652599	9.69825591	9.75268056	9.61146577	641	1128	764	861	752	691	998	1004	0.125888146	-0.272831287	0.272831287
328	"NM_001244249,NM_001641,NM_080648,NM_080649"	APEX1	apurinic/apyrimidinic endodeoxyribonuclease 1	157.735285	61.030233	151.787244	56.381253	86.762704	115.240044	139.911847	183.475475	1.078645144	2410.053221	0.373739484	0.292236506	0.770105801	0.829091772	11.17935631	11.28828657	11.47947679	10.79565082	11.44765382	10.73429696	10.90470505	11.11366631	11.30786375	11.52418901	2716	1702	3383	1238	1446	1810	3071	4652	0.404317723	0.269417475	0.269417475
329	"NM_001166,NM_001256163,NM_001256166"	BIRC2	baculoviral IAP repeat containing 2	19.210478	17.02263	20.079184	18.21792	18.210916	43.607276	17.92211	40.514845	1.314014134	1187.193453	0.302684459	1.30162214	0.193045588	0.269317777	10.00296873	10.39690184	10.03734674	10.05278147	10.07470613	10.10493291	9.93253916	10.60593054	9.91840747	10.54639362	818	1170	1104	980	749	1584	970	2391	0.029320026	13.43563315	13.43563315
23741	NM_014335	EID1	EP300 interacting inhibitor of differentiation 1	119.36824	100.26001	121.864098	100.155739	46.878258	53.154594	47.183807	54.659317	-2.551537048	2314.670436	0.08139573	-16.60242615	6.69E-62	8.89E-60	11.69968566	10.34770981	11.45945122	11.43005817	11.4791554	11.42520268	10.60776094	10.67971504	10.61176637	10.70377905	2783	3783	3669	2962	1059	1130	1403	1878	0.025446313	-53.13051958	53.13051958
331	"NM_001167,NM_001204401,NR_037916"	XIAP	X-linked inhibitor of apoptosis	8.341482	7.776183	9.015933	8.251318	7.290832	9.026443	13.474209	9.65046	-1.026655115	1005.991474	0.188095935	-0.201767345	0.840098611	0.885512598	9.993603214	9.954942517	9.92130855	9.98028419	9.98858031	10.02928562	9.75297909	9.89960228	10.20839042	9.9142735	786	1183	1098	986	666	775	1504	1271	0.044524854	-0.868294751	0.868294751
9897	"NM_001330609,NM_014846"	WASHC5	WASH complex subunit 5	33.000702	29.779936	33.973014	31.753779	10.199695	8.455538	10.209639	8.619435	-3.894093721	1181.693554	0.11961126	-16.39718204	2.00E-60	2.45E-58	10.87680255	8.915923871	10.49185063	10.51661501	10.51456983	10.57690367	9.4545061	9.29302758	9.45431069	9.30674401	1500	2162	1983	1815	459	358	605	589	0.036386661	-53.8900419	53.8900419
334	"NM_001142276,NM_001142277,NM_001142278,NM_001243299,NM_001328682,NM_001328684,NM_001328685,NM_001328686,NM_001642,NR_024515,NR_024516"	APLP2	amyloid beta precursor like protein 2	339.087227	261.900495	341.163402	260.617794	292.7988	257.040006	273.478855	226.194414	-1.323098137	13497.03056	0.126664959	-3.188885688	0.001428223	0.003660174	13.90819379	13.50434481	13.87778829	13.77477637	13.88224677	13.76757578	13.68804955	13.55099675	13.63651346	13.45624397	13465	16811	17463	13123	11267	9315	13974	13377	0.06293469	-6.416953517	6.416953517
351	"NM_000484,NM_001136016,NM_001136129,NM_001136130,NM_001136131,NM_001204301,NM_001204302,NM_001204303,NM_201413,NM_201414"	APP	amyloid beta precursor protein	280.856316	198.9474	222.918901	159.497345	214.327328	154.856102	213.142669	116.565174	-1.435884302	9397.532718	0.255547244	-2.042438413	0.041108063	0.071463362	13.43554321	12.91364512	13.50755152	13.32465991	13.3004045	13.12442572	13.19762895	12.89794401	13.19075696	12.66846738	11249	12883	11521	8055	8258	5621	10795	6772	0.156736295	-3.329784526	3.329784526
10469	NM_006351	TIMM44	translocase of inner mitochondrial membrane 44	10.950772	8.026189	10.173946	8.738549	35.533543	39.83033	34.561291	40.234127	3.403146218	600.100666	0.109179641	16.18313744	6.63E-59	7.66E-57	8.092958322	9.856679589	8.57207253	8.44508678	8.51455263	8.50644597	9.49896299	9.57378392	9.47266036	9.58615068	245	290	293	248	768	810	983	1322	0.051959068	33.94443593	33.94443593
372	"NM_001142281,NM_001655"	ARCN1	archain 1	60.621613	89.966145	43.286103	66.855411	104.576893	105.171431	104.941664	106.036183	1.355020601	4474.647432	0.268525663	1.632301287	0.102616032	0.157102984	11.89177005	12.33016925	11.83048507	12.30317914	11.56817791	12.03977047	12.23619611	12.21441505	12.25313111	12.22463328	2650	6476	2447	3767	4450	4222	5977	6883	0.311990329	1.405169195	1.405169195
373	"NM_001656,NM_033227,NM_033228"	TRIM23	tripartite motif containing 23	5.745219	4.021035	6.552138	4.082352	5.839673	4.936563	6.352687	6.105479	-1.012511594	282.5974466	0.177973212	-0.100792854	0.919714899	0.948029166	8.15276904	8.132368079	8.19502607	8.01779923	8.3065712	8.02962583	8.14847057	7.98636008	8.22004645	8.16239374	250	283	368	226	246	196	353	392	0.138875473	-0.146901109	0.146901109
54468	NM_019005	MIOS	meiosis regulator for oocyte development	40.588017	38.649757	40.330257	38.608158	10.690755	14.130964	11.464549	13.303838	-3.739611334	1205.765662	0.117613002	-16.17923445	7.07E-59	8.08E-57	10.89387813	8.990872626	10.50954887	10.59688804	10.50453611	10.5918268	9.34440544	9.52637339	9.39340034	9.48203436	1504	2318	1930	1815	384	478	542	727	0.050495112	-37.68692523	37.68692523
375	"NM_001024226,NM_001024227,NM_001024228,NM_001658"	ARF1	ADP ribosylation factor 1	296.821713	355.721093	287.758282	344.130866	309.457909	290.392684	296.732582	281.265136	-1.2978934	8043.961067	0.162699239	-2.312069167	0.020773872	0.03938567	13.14951363	12.77342624	12.9274648	13.22202228	12.91123232	13.1873221	12.90385391	12.81731409	12.86712165	12.80029299	6359	12489	8051	9458	6435	5647	8119	8916	0.165472426	-2.272810026	2.272810026
377	NM_001659	ARF3	ADP ribosylation factor 3	53.44331	60.428333	54.746002	59.048035	50.981792	51.78368	48.922665	52.062832	-1.316345442	2577.697095	0.127556296	-3.108730421	0.001878931	0.004676509	11.51643976	11.12016794	11.3159984	11.54772806	11.33711201	11.52331362	11.21557026	11.20063023	11.18039337	11.20782344	2108	3857	2788	2954	1948	1861	2461	3025	0.121363862	-3.265154981	3.265154981
378	NM_001660	ARF4	ADP ribosylation factor 4	150.905136	304.582153	165.418289	319.878265	234.949097	221.149979	245.389496	228.918045	-1.2128951	5536.727595	0.323767711	-0.86004494	0.389764271	0.481457465	12.56732096	12.28890288	12.0409507	12.76539962	12.11526028	12.80620558	12.34707102	12.2677105	12.38351562	12.29942855	2928	9563	4145	7870	4416	3910	6072	6543	0.410052322	-0.67898184	0.67898184
6832	"NM_001301683,NM_001323584,NM_001323585,NM_001323586,NM_001323587,NM_001323588,NM_003171,NR_136626,NR_136627"	SUPV3L1	Suv3 like RNA helicase	7.345957	7.176417	7.397543	6.664847	25.315009	27.996344	26.103934	25.034039	3.003044308	540.2232716	0.098183142	16.15782236	1.00E-58	1.13E-56	8.075146042	9.663129002	8.4481093	8.47756808	8.41085501	8.45255686	9.35746085	9.41826662	9.38280896	9.31401479	223	326	274	248	689	716	933	1029	0.027523811	57.6948805	57.6948805
2335	"NM_001306129,NM_001306130,NM_001306131,NM_001306132,NM_002026,NM_054034,NM_212474,NM_212476,NM_212478,NM_212482"	FN1	fibronectin 1	7509.803966	9054.233631	7553.954606	9752.466745	200.38341	77.584759	199.773948	82.334107	-72.85080794	524914.5696	0.383173703	-16.14639267	1.20E-58	1.34E-56	19.98205429	13.79518782	18.94257055	19.28480228	18.95136008	19.36209801	16.03336269	15.68769406	16.02121845	15.69558416	700091	1365447	911171	1156315	17908	6501	22968	10803	0.21967155	-28.1641681	28.1641681
388	NM_004040	RHOB	ras homolog family member B	10.96672	35.262871	10.751587	37.575249	55.322586	33.119289	56.444656	31.30867	1.536527723	1071.058	0.510484418	1.213893657	0.224788336	0.30604031	9.721839409	10.34172212	9.12930028	10.16792068	9.11465678	10.22096219	10.3837053	9.89801937	10.40116313	9.85300081	291	1510	368	1261	1419	799	1905	1221	0.619594114	1.000465783	1.000465783
389	"NM_001042678,NM_001042679,NM_175744"	RHOC	ras homolog family member C	135.312823	212.295151	132.40242	206.699765	136.446087	156.52298	130.087335	157.004436	-1.430126963	2970.512308	0.263154252	-1.96137143	0.04983571	0.08447252	11.77157025	11.25551777	11.34606368	11.90763065	11.36873896	11.87471293	11.29498098	11.42068535	11.25568541	11.42262542	2009	5352	2664	4064	1965	2222	2468	3589	0.30860427	-1.67221432	1.67221432
391	NM_001665	RHOG	ras homolog family member G	26.393047	29.017294	23.951172	29.02589	34.683331	44.278446	34.966125	45.008839	1.241026129	584.1709898	0.174217785	1.788184202	0.073746294	0.118823092	9.026071748	9.337633566	9.00386207	9.1994146	8.92463886	9.19643452	9.17066087	9.35130371	9.17552364	9.36858491	389	691	455	542	495	594	656	976	0.138739782	2.245655952	2.245655952
5366	NM_021127	PMAIP1	phorbol-12-myristate-13-acetate-induced protein 1	4.22242	5.862773	4.440189	5.23896	43.304604	41.736153	41.884487	45.046722	7.305949648	584.6353452	0.178103177	16.10904339	2.20E-58	2.41E-56	7.133601086	10.0068184	7.73700042	8.0342318	7.76025898	7.95765805	9.54064992	9.47277964	9.50854636	9.55023295	92	205	124	144	906	821	1154	1433	0.14647761	19.61540279	19.61540279
394	"NM_001030055,NM_001173"	ARHGAP5	Rho GTPase activating protein 5	14.838302	7.828073	13.669439	8.525841	19.853041	14.86532	20.452716	14.743965	1.357079317	1806.419055	0.233581001	1.885877031	0.059311527	0.09829563	10.58204402	11.02232772	10.85828364	10.44505879	10.78803598	10.50963021	11.05166992	10.76955101	11.0777028	10.76543777	1590	1357	1891	1158	2060	1451	2794	2327	0.203421016	2.164396324	2.164396324
396	"NM_001185077,NM_001185078,NM_001301240,NM_001301241,NM_001301242,NM_001301243,NM_004309,NR_125441"	ARHGDIA	Rho GDP dissociation inhibitor alpha	95.191093	244.02435	131.263519	222.320949	207.865573	328.555049	189.946809	301.086088	1.205584537	5582.88061	0.383469174	0.703401566	0.481805531	0.570510574	12.30559665	12.57539584	11.74179504	12.66414858	12.01950476	12.61068343	12.34070071	12.70148965	12.25819847	12.60604246	1992	8590	3700	6371	4405	6452	5265	9352	0.45191649	0.597011164	0.597011164
400	"NM_001177,NM_001301068"	ARL1	ADP ribosylation factor like GTPase 1	26.673534	42.119724	27.630547	43.93158	35.820343	38.196999	36.901798	39.394859	-1.112987555	1589.434013	0.252350442	-0.611996001	0.540540403	0.626298656	10.70938799	10.55508282	10.36454983	10.87476955	10.39392238	10.91054892	10.54912802	10.57538055	10.57367979	10.60458345	964	2459	1290	2014	1254	1258	1701	2098	0.297026803	-0.519499144	0.519499144
5784	NM_005401	PTPN14	"protein tyrosine phosphatase, non-receptor type 14"	55.865299	41.532265	57.063679	43.484604	16.337265	14.304173	16.310122	14.308788	-3.74981106	6049.027219	0.118429472	-16.10087308	2.52E-58	2.73E-56	13.22142535	11.3146543	12.93579789	12.79157539	12.95663079	12.83008397	11.81828932	11.69400113	11.81606227	11.69639951	8373	10075	11045	8266	2373	1954	3118	3160	0.080182015	-23.78053308	23.78053308
403	NM_004311	ARL3	ADP ribosylation factor like GTPase 3	10.205121	11.189058	11.165754	11.454038	10.073637	12.145547	12.004039	11.670776	-1.127987515	584.6560118	0.133957045	-1.297065787	0.194608552	0.271100311	9.275579922	9.102096363	9.11177773	9.31079649	9.18754614	9.32689273	9.04317816	9.17098239	9.18774548	9.13893287	441	783	623	628	422	479	662	743	0.102668963	-1.689737129	1.689737129
9636	NM_005101	ISG15	ISG15 ubiquitin-like modifier	3.208505	4.142747	2.016242	3.41688	49.683559	50.095146	46.221004	47.055603	12.47046451	214.5860445	0.230850718	15.76968581	5.03E-56	5.14E-54	4.98822506	8.634564964	6.04316253	6.24819015	5.83312997	6.15346314	8.08091692	8.05482187	8.01063247	8.0002961	24	50	20	33	358	339	438	515	0.178460482	20.43219797	20.43219797
427	"NM_001127505,NM_004315,NM_177924"	ASAH1	N-acylsphingosine amidohydrolase 1	27.563467	26.444243	43.520747	28.515831	27.755304	13.676554	30.090542	9.407071	-1.780520598	957.9256427	0.391485379	-2.126003088	0.033503002	0.059825061	10.26058121	9.428651173	9.89703512	9.98688313	10.30790743	10.05028333	9.85125249	9.25602159	9.92004965	8.99057288	832	1294	1695	1094	821	381	1171	423	0.17649837	-4.713528146	4.713528146
51566	"NM_016607,NM_177947,NM_177948"	ARMCX3	"armadillo repeat containing, X-linked 3"	0.100499	0.062415	0.120343	0.122539	14.520687	9.562648	16.827745	9.804722	104.9502347	268.2467423	0.427636269	15.69923337	1.53E-55	1.55E-53	2.355679363	9.053586904	5.18034432	5.07747977	5.17523372	5.22871125	8.36644029	7.9087622	8.51923548	7.93953116	4	4	6	6	530	329	807	545	0.063399024	105.6468553	105.6468553
6814	NM_007269	STXBP3	syntaxin binding protein 3	25.36722	22.679369	25.272583	22.173063	11.005618	11.335148	11.66888	11.435016	-2.452342614	614.1315467	0.083023	-15.58797628	8.79E-55	8.62E-53	9.769245061	8.474199642	9.51767841	9.54530685	9.51503644	9.52097193	8.75796499	8.75610067	8.80164521	8.7640631	716	1036	921	794	301	292	420	476	0.013919034	-93.04132918	93.04132918
55173	NM_018141	MRPS10	mitochondrial ribosomal protein S10	19.707376	19.75588	17.755859	20.696358	94.087616	89.96315	101.406868	94.220161	4.140100675	1559.145857	0.131903482	15.53913372	1.89E-54	1.79E-52	9.24479891	11.29439605	9.68594225	9.79025526	9.61192388	9.82285369	10.93595707	10.86313827	11.0060083	10.90914277	471	763	548	627	2175	1957	3086	3312	0.096807708	21.1718382	21.1718382
9397	"NM_001308295,NM_004808"	NMT2	N-myristoyltransferase 2	6.056167	5.176062	6.012394	5.171365	15.072616	15.848169	16.201454	16.349973	2.451917673	685.1312095	0.084150617	15.37612663	2.37E-53	2.15E-51	8.634037824	9.926259528	8.94613929	8.9160474	8.93749042	8.91355049	9.65300019	9.65894605	9.72081263	9.69680955	336	454	429	356	810	793	1150	1332	0.016024753	80.63910157	80.63910157
468	"NM_001675,NM_182810"	ATF4	activating transcription factor 4	351.593158	201.223525	334.278213	188.929057	245.077809	93.560082	238.925845	87.904603	-1.861975033	4242.584914	0.403890975	-2.220484693	0.026385884	0.048468271	12.43054007	11.53373608	12.42315957	12.06027526	12.37261644	11.99535047	12.02674001	11.23153464	12.00683231	11.19179887	5637	5302	6888	3875	3782	1361	4871	2075	0.216287253	-4.146356189	4.146356189
471	NM_004044	ATIC	5-aminoimidazole-4-carboxamide ribonucleotide formyltransferase/IMP cyclohydrolase	31.123051	49.612709	31.773561	50.721191	74.375809	83.559853	75.316933	87.828072	1.647954894	1659.543872	0.25648503	2.809819952	0.004956922	0.011104764	10.29157036	11.01244338	10.15267999	10.64371257	10.16829126	10.65888959	10.81025733	10.8839198	10.8206277	10.93138452	724	1866	954	1495	1675	1770	2233	3007	0.283511809	2.542656062	2.542656062
10806	"NM_001350246,NM_001350247,NM_001350248,NM_001350249,NM_001350251,NM_006642"	SDCCAG8	serologically defined colon cancer antigen 8	23.654471	18.447391	22.957025	15.804164	5.053084	5.283459	4.892395	3.516638	-4.857217183	472.14394	0.148505475	-15.35384464	3.34E-53	2.99E-51	9.611733214	7.338992992	9.28699844	9.17828962	9.25523125	9.09998298	7.9477984	7.98192733	7.90544484	7.76843689	704	880	878	637	148	151	184	179	0.083643845	-27.17163732	27.17163732
473	"NM_001042681,NM_001042682,NM_012102"	RERE	arginine-glutamic acid dipeptide repeats	11.447864	8.494439	13.082583	8.08373	10.830529	8.517021	10.497003	8.542545	-1.236121277	1088.733888	0.175895561	-1.738647028	0.082096869	0.13034012	10.233147	9.927573813	10.20886283	10.07548265	10.32628726	10.03078195	10.10160931	9.87519892	10.07445362	9.8784014	1044	1255	1542	937	959	710	1224	1149	0.1340137	-2.280163793	2.280163793
475	NM_004045	ATOX1	antioxidant 1 copper chaperone	57.534058	80.463829	59.098476	78.865746	52.127625	68.393501	49.687122	68.687164	-1.373511688	427.7072911	0.23106338	-1.981574003	0.047526939	0.08108193	8.951119681	8.493740203	8.62657118	9.03686547	8.65025097	9.01586463	8.48976434	8.68282421	8.44983128	8.68902262	314	710	417	546	276	340	346	552	0.224357728	-2.038616997	2.038616997
476	"NM_000701,NM_001160233,NM_001160234"	ATP1A1	ATPase Na+/K+ transporting subunit alpha 1	244.380567	161.6757	241.444888	159.295909	243.728649	221.675953	247.661772	214.261478	-1.006052569	10741.50756	0.154086812	-0.05649862	0.954944595	0.972738105	13.3952649	13.38653964	13.50678805	13.27190832	13.49725071	13.2584809	13.44275479	13.33093515	13.45547949	13.30312838	10189	10874	13005	8422	9848	8407	13168	13109	0.136896068	-0.063736382	0.063736382
481	NM_001677	ATP1B1	ATPase Na+/K+ transporting subunit beta 1	105.333122	204.291885	105.130867	207.070404	109.939384	73.383247	107.946838	73.080521	-2.041087366	3777.584174	0.351898079	-2.92510246	0.003443428	0.008014988	12.30797454	11.27871057	11.66498599	12.38724415	11.66384631	12.39585985	11.64105245	11.28888822	11.62506128	11.28770836	2584	8110	3330	6442	2613	1641	3378	2641	0.419827071	-2.451637926	2.451637926
483	NM_001679	ATP1B3	ATPase Na+/K+ transporting subunit beta 3	49.298859	45.459946	50.205887	47.443436	31.224174	56.917053	34.20599	57.250668	-1.25920531	1184.451796	0.230311065	-1.443758376	0.148806954	0.215964985	10.36680929	10.03405318	10.25251179	10.30587144	10.26915527	10.33907868	9.81740184	10.28684082	9.88851158	10.29406798	1043	1557	1372	1273	640	1098	923	1784	0.0386848	-8.60172748	8.60172748
4771	"NM_000268,NM_016418,NM_181825,NM_181828,NM_181829,NM_181830,NM_181831,NM_181832,NM_181833"	NF2	neurofibromin 2	11.602256	17.494752	11.665568	18.137604	0.773045	1.147962	0.9982	1.27248	-15.470629	651.4046738	0.261523357	-15.10939592	1.40E-51	1.20E-49	10.25729581	6.30172348	9.38307324	9.87612385	9.34429533	9.81082383	7.28023951	7.47806398	7.40865726	7.51940911	787	1815	975	1340	51	72	87	126	0.278736391	-14.19108685	14.19108685
26579	"NM_001293291,NM_001293294,NM_001293296,NM_001300923,NM_001300924,NM_138768"	MYEOV	myeloma overexpressed	1.164215	1.944571	1.785083	1.375333	29.217462	50.50168	29.393041	50.131247	20.64518089	626.3343638	0.291058858	15.00635708	6.67E-51	5.57E-49	5.847152771	10.22291855	6.98062037	7.29216074	7.17352259	7.1124839	9.25538755	9.77471161	9.26978081	9.77809371	33	88	65	49	764	1250	1021	2019	0.129660184	33.74795299	33.74795299
