ID,Ensembl ID,UniProt ID,Average Intensity
CRKL,ENSG00000099942,P46109,146.0487067
ELAC2,ENSG00000006744,Q9BQ52,145.9982566
SDF2,ENSG00000132581,Q99470,145.6422979
SLC7A1,ENSG00000139514,P30825,145.5478876
ELAVL2,ENSG00000107105,Q12926,145.2237445
OVCA2,ENSG00000262664,Q8WZ82,145.0825195
ATP6V1B1,ENSG00000116039,P15313,144.4096586
COX6A1,ENSG00000111775,P12074,144.2250486
ASPH,ENSG00000198363,Q12797,144.1574926
SEH1L,ENSG00000085415,Q96EE3,143.9708211
SRSF4,ENSG00000116350,Q08170,143.3852469
FAM96B,ENSG00000166595,Q9Y3D0,142.923724
ACIN1,ENSG00000100813,Q9UKV3-5,142.9224587
MRPS23,ENSG00000181610,Q9Y3D9,142.2739862
MRPS18B,ENSG00000204568,Q9Y676,141.9840183
NRBP1,ENSG00000115216,Q9UHY1,141.7995907
KIF5C,ENSG00000168280,O60282,141.3003065
EXOSC8,ENSG00000120699,Q96B26,141.0971995
NDUFA9,ENSG00000139180,Q16795,140.7883798
HARS2,ENSG00000112855,P49590,140.6101642
ACTR3B,ENSG00000133627,Q9P1U1,140.3100507
GTPBP4,ENSG00000107937,Q9BZE4,140.3072786
DEGS1,ENSG00000143753,O15121,140.290329
CAVIN2,ENSG00000168497,O95810,140.0526417
IDI1,ENSG00000067064,Q13907,139.9112517
PPCS,ENSG00000127125,Q9HAB8,139.902023
DPY30,ENSG00000162961,Q9C005,139.8580738
TRMT61A,ENSG00000166166,Q96FX7,139.670779
TM9SF4,ENSG00000101337,Q92544,139.6690874
ABHD10,ENSG00000144827,Q9NUJ1,138.788182
SAFB,ENSG00000160633,Q15424,138.6326049
EXOSC5,ENSG00000077348,Q9NQT4,138.5613558
MRPL47,ENSG00000136522,Q9HD33-2,138.5576425
RAPH1,ENSG00000173166,"Q70E73,Q70E73-7",138.5203086
RNF126,ENSG00000070423,Q9BV68-2,138.3066654
RTCA,ENSG00000137996,O00442,138.0206715
CHMP4C,ENSG00000164695,Q96CF2,137.9750607
PRPF3,ENSG00000117360,O43395,137.8159015
IFIT3,ENSG00000119917,O14879,137.769434
AHCYL1,ENSG00000168710,O43865,137.6252941
NDUFB9,ENSG00000147684,Q9Y6M9,137.5362552
PALLD,ENSG00000129116,Q8WX93-3,137.261304
NIF3L1,ENSG00000196290,Q9GZT8-2,137.1306159
COA4,ENSG00000181924,Q9NYJ1,136.8658691
UNC13D,ENSG00000092929,Q70J99,136.7231917
AUP1,ENSG00000115307,Q9Y679-2,136.6460479
NUDT4,ENSG00000173598,"Q9NZJ9,Q9NZJ9-2",136.4012676
NRGN,ENSG00000154146,Q92686,136.3390676
DCPS,ENSG00000110063,Q96C86,136.2366781
SUPT4H1,ENSG00000213246,P63272,135.977363
C21orf33,ENSG00000160221,P30042,135.7510154
CHP1,ENSG00000187446,Q99653,135.4205243
STT3A,ENSG00000134910,P46977,135.3049437
COPS7A,ENSG00000111652,Q9UBW8,135.1427699
NCLN,ENSG00000125912,Q969V3,134.9511164
NUP50,ENSG00000093000,Q9UKX7,134.8466926
TARSL2,ENSG00000185418,A2RTX5,134.605967
YIPF5,ENSG00000145817,Q969M3,134.370052
CD3EAP,ENSG00000117877,O15446,134.233469
TIPRL,ENSG00000143155,O75663,133.8010133
STT3B,ENSG00000163527,Q8TCJ2,133.7367801
VPS4B,ENSG00000119541,O75351,133.5187354
ITGA5,ENSG00000161638,P08648,133.48983
NUP214,ENSG00000126883,"P35658-2,P35658-3,P35658-4",133.4626811
SLC9A3R2,ENSG00000065054,Q15599,133.4574726
GCSH,ENSG00000140905,P23434,132.7590948
MCMBP,ENSG00000197771,Q9BTE3-2,132.5834172
ARHGEF1,ENSG00000076928,"Q92888,Q92888-3",132.3411156
CEPT1,ENSG00000134255,Q9Y6K0,132.2923216
SAMHD1,ENSG00000101347,Q9Y3Z3,132.1421662
OARD1,ENSG00000124596,Q9Y530,132.034691
NDUFB3,ENSG00000119013,O43676,131.7346047
SWAP70,ENSG00000133789,Q9UH65,131.5568735
WASL,ENSG00000106299,O00401,131.5030386
BIN1,ENSG00000136717,"O00499,O00499-10",131.21458
NUDT3,ENSG00000272325,O95989,131.2082803
SMU1,ENSG00000122692,Q2TAY7,130.9629785
UPP1,ENSG00000183696,Q16831,130.9327297
GTF2F2,ENSG00000188342,P13984,130.8603103
SMN1,ENSG00000172062,Q16637,130.594245
SMN2,ENSG00000205571,Q16637,130.594245
LARP1,ENSG00000155506,"Q6PKG0,Q6PKG0-3",130.5915165
ZFR,ENSG00000056097,Q96KR1,130.5474532
SH3GL2,ENSG00000107295,Q99962,130.5397177
MAD2L1,ENSG00000164109,Q13257,130.4872429
IFI16,ENSG00000163565,Q16666,130.3972185
ARFGAP1,ENSG00000101199,Q8N6T3,130.2987356
NT5C2,ENSG00000076685,P49902,130.21504
LSM14B,ENSG00000149657,"Q9BX40,Q9BX40-2",129.8073887
IGBP1,ENSG00000089289,P78318,129.5944921
GAR1,ENSG00000109534,Q9NY12,129.5197854
PEF1,ENSG00000162517,Q9UBV8,129.3035741
NUP98,ENSG00000110713,P52948-5,129.2153704
POLD2,ENSG00000106628,P49005,129.1501398
APLP2,ENSG00000084234,Q06481,129.1017623
NECTIN2,ENSG00000130202,"Q92692,Q92692-2",128.8822574
IPO9,ENSG00000198700,Q96P70,128.7622834
ITPR3,ENSG00000096433,Q14573,128.6221108
MRPL4,ENSG00000105364,Q9BYD3,128.3116821
DDX42,ENSG00000198231,Q86XP3,128.2867161
C7orf50,ENSG00000146540,Q9BRJ6,128.1003316
STX12,ENSG00000117758,Q86Y82,127.9835781
MGST3,ENSG00000143198,O14880,127.9432079
GNAQ,ENSG00000156052,P50148,127.9330843
CISD2,ENSG00000145354,Q8N5K1,127.9239291
WDR12,ENSG00000138442,Q9GZL7,127.8347484
PREP,ENSG00000085377,P48147,127.826422
HMBS,ENSG00000256269,P08397-2,127.5910128
CSTF2T,ENSG00000177613,Q9H0L4,126.9480426
MEPCE,ENSG00000146834,Q7L2J0,126.7923853
DCK,ENSG00000156136,P27707,126.576868
NDUFV1,ENSG00000167792,P49821-2,126.1389334
RFC2,ENSG00000049541,P35250,125.9668653
DFFA,ENSG00000160049,"O00273,O00273-2",125.9126748
AGK,ENSG00000006530,Q53H12,125.701881
AK6,ENSG00000085231,Q9Y3D8,125.4921943
MTHFD1L,ENSG00000120254,Q6UB35,125.4203772
CRIP2,ENSG00000182809,P52943,124.9266169
SLC7A6,ENSG00000103064,Q92536,124.8724259
GALK1,ENSG00000108479,P51570,124.6858547
AP3B1,ENSG00000132842,O00203,124.5091659
CORO1A,ENSG00000102879,P31146,124.4075928
TPP1,ENSG00000166340,O14773,124.2642981
STX5,ENSG00000162236,Q13190,124.2213473
CIAPIN1,ENSG00000005194,Q6FI81,123.9567289
ABI1,ENSG00000136754,"Q8IZP0-3,Q8IZP0-5",123.7281122
CHMP2A,ENSG00000130724,O43633,123.3016061
MAGED2,ENSG00000102316,Q9UNF1,123.2830903
PPP4R1,ENSG00000154845,Q8TF05-2,122.98352
NCKAP1,ENSG00000061676,Q9Y2A7,122.8072893
GNA13,ENSG00000120063,Q14344,121.9633922
CHERP,ENSG00000085872,Q8IWX8,121.7576302
MRPS7,ENSG00000125445,Q9Y2R9,121.7506628
GOLM1,ENSG00000135052,Q8NBJ4-2,121.7075141
POR,ENSG00000127948,P16435,121.7062891
RUFY1,ENSG00000176783,Q96T51,121.6112022
SRSF8,ENSG00000263465,Q9BRL6-2,121.5644939
NOL7,ENSG00000225921,Q9UMY1,121.3282782
CYFIP1,ENSG00000273749,Q7L576,121.1629715
CDK6,ENSG00000105810,Q00534,121.0110213
NAT10,ENSG00000135372,Q9H0A0,120.4195861
PRPF40A,ENSG00000196504,"O75400,O75400-3",120.046751
SNX1,ENSG00000028528,Q13596,120.0391481
ADGRE2,ENSG00000127507,Q9UHX3-4,119.9600902
SPTLC1,ENSG00000090054,O15269,119.9318534
SF3B4,ENSG00000143368,Q15427,119.8810563
LDLR,ENSG00000130164,P01130,119.8500464
MRPL24,ENSG00000143314,Q96A35,119.7612291
QKI,ENSG00000112531,Q96PU8,119.7377142
HYI,ENSG00000178922,Q5T013,119.5534387
NDUFA7,ENSG00000267855,O95182,119.4065456
ALDH3A2,ENSG00000072210,P51648,119.2971767
USP39,ENSG00000168883,Q53GS9,119.2247668
CSNK2A2,ENSG00000070770,P19784,119.2247463
WDR43,ENSG00000163811,Q15061,119.1438121
TOMM5,ENSG00000175768,Q8N4H5,119.1425974
GLRX5,ENSG00000182512,Q86SX6,118.8735615
DNAJB11,ENSG00000090520,Q9UBS4,118.5784522
TCEAL3,ENSG00000196507,Q969E4,118.5359066
CTCF,ENSG00000102974,P49711,118.4670269
AP3M1,ENSG00000185009,Q9Y2T2,118.4610215
TCOF1,ENSG00000070814,"Q13428-3,Q13428-4",118.4093387
COPS5,ENSG00000121022,Q92905,118.2411959
PPP1R13L,ENSG00000104881,Q8WUF5,117.8151022
TLDC1,ENSG00000140950,Q6P9B6,117.6491093
AKR1C4,ENSG00000198610,P17516,117.6098405
NXN,ENSG00000167693,Q6DKJ4,117.3176287
MRPL15,ENSG00000137547,Q9P015,117.3033024
POLR1D,ENSG00000186184,Q9Y2S0,117.264955
NR2C2AP,ENSG00000184162,Q86WQ0,117.0737429
DCTPP1,ENSG00000179958,Q9H773,116.8221641
CISD1,ENSG00000122873,Q9NZ45,116.7981107
CYB5A,ENSG00000166347,P00167,116.7666423
ANXA10,ENSG00000109511,Q9UJ72,116.6237299
PSMB10,ENSG00000205220,P40306,116.542833
KRR1,ENSG00000111615,Q13601,116.4720696
FIP1L1,ENSG00000145216,"Q6UN15,Q6UN15-3",116.1593613
HDHD5,ENSG00000069998,Q9BXW7-2,116.1068364
PAPSS1,ENSG00000138801,O43252,116.0974262
CHCHD4,ENSG00000163528,Q8N4Q1,116.0596309
MRPL38,ENSG00000204316,Q96DV4,115.85715
MAPK3,ENSG00000102882,P27361,115.8390834
IDH3G,ENSG00000067829,P51553,115.7215856
MAPK15,ENSG00000181085,Q8TD08-2,115.6331741
SAMM50,ENSG00000100347,Q9Y512,115.4621621
SHMT1,ENSG00000176974,P34896-2,115.2822633
GSTM1,ENSG00000134184,P09488,114.9582862
SEC24B,ENSG00000138802,O95487-2,114.933548
SDCBP,ENSG00000137575,"O00560,O00560-2",114.9125245
SNX2,ENSG00000205302,O60749,114.6192675
AKR1A1,ENSG00000117448,P14550,114.4382209
TXNIP,ENSG00000265972,Q9H3M7,113.9946445
ARHGEF2,ENSG00000116584,Q92974-3,113.9137833
TOR1AIP2,ENSG00000169905,"Q8NFQ8,Q9H496",113.491335
EMC2,ENSG00000104412,Q15006,113.4153067
MRPL39,ENSG00000154719,Q9NYK5,113.3256613
SPCS3,ENSG00000129128,P61009,113.3034147
ATP6V1G1,ENSG00000136888,O75348,113.2559883
AASDHPPT,ENSG00000149313,Q9NRN7,113.1719873
MRPL17,ENSG00000158042,Q9NRX2,113.1378946
ADAM10,ENSG00000137845,O14672,113.023818
VARS2,ENSG00000137411,Q5ST30,112.9531306
GSDME,ENSG00000105928,O60443,112.8538089
BYSL,ENSG00000112578,Q13895,112.596764
CAMK2G,ENSG00000148660,"Q13555-10,Q13555-6,Q13555-7,Q13555-9",112.3702999
MRPL21,ENSG00000197345,Q7Z2W9,112.3069123
DERL2,ENSG00000072849,Q9GZP9,112.1257516
PMPCB,ENSG00000105819,O75439,112.0243447
SACM1L,ENSG00000211456,Q9NTJ5,111.9258605
RABAC1,ENSG00000105404,Q9UI14,111.9104163
EMC1,ENSG00000127463,Q8N766,111.827482
CARM1,ENSG00000142453,Q86X55-1,111.5016315
PPP1R12A,ENSG00000058272,O14974,111.3074952
SMC3,ENSG00000108055,Q9UQE7,111.1444687
COX20,ENSG00000203667,Q5RI15,111.0998584
CNPY3,ENSG00000137161,Q9BT09,110.8364875
RBM4B,ENSG00000173914,Q9BQ04,110.3030407
SLC25A11,ENSG00000108528,Q02978,110.2619753
ALDH16A1,ENSG00000161618,Q8IZ83,110.1465223
RAB31,ENSG00000168461,Q13636,109.8551808
PDHA2,ENSG00000163114,P29803,109.6817451
SSU72,ENSG00000160075,Q9NP77,109.5857854
PPAT,ENSG00000128059,Q06203,109.2659104
GSTM4,ENSG00000168765,Q03013,109.2030157
AGFG1,ENSG00000173744,P52594-2,108.9429334
STK25,ENSG00000115694,O00506,108.7481681
NOSIP,ENSG00000142546,Q9Y314,108.5496413
MTX1,ENSG00000173171,Q13505-3,108.2201623
ATP2B4,ENSG00000058668,"P23634-7,P23634-8",108.1650661
PPP1R2,ENSG00000184203,P41236,108.0223311
KLC4,ENSG00000137171,Q9NSK0,108.007822
CCNB1,ENSG00000134057,P14635,107.938756
STUB1,ENSG00000103266,Q9UNE7,107.7942613
SCYL1,ENSG00000142186,Q96KG9-2,107.6912165
PTPN12,ENSG00000127947,Q05209,107.6142274
NDUFS2,ENSG00000158864,O75306,107.5970434
SMC1A,ENSG00000072501,Q14683,107.2329104
PHLDA1,ENSG00000139289,Q8WV24,107.1290467
TBCE,ENSG00000116957,Q15813,107.122672
NOP16,ENSG00000048162,Q9Y3C1,107.0647209
LIMS1,ENSG00000169756,"P48059,P48059-3",107.0083038
IQGAP3,ENSG00000183856,Q86VI3,106.9973008
RING1,ENSG00000204227,Q06587,106.9420059
UMPS,ENSG00000114491,P11172,106.8599941
TMEM230,ENSG00000089063,Q96A57,106.7380114
PSMG1,ENSG00000183527,O95456,106.5997921
NDUFB11,ENSG00000147123,Q9NX14,106.301369
ACSL5,ENSG00000197142,Q9ULC5,106.2432433
ME2,ENSG00000082212,P23368,106.1812295
TAF10,ENSG00000166337,Q12962,106.1055718
UAP1L1,ENSG00000197355,Q3KQV9,106.0597579
DNM3,ENSG00000197959,Q9UQ16-2,106.0224383
UBXN4,ENSG00000144224,Q92575,105.9829016
PDCD2L,ENSG00000126249,Q9BRP1,105.9012096
PDCD10,ENSG00000114209,Q9BUL8,105.8228065
SPINT2,ENSG00000167642,O43291,105.7867375
MSH2,ENSG00000095002,P43246,105.7030696
AGTRAP,ENSG00000177674,Q6RW13,105.6854157
LARP4B,ENSG00000107929,Q92615,105.5845546
CHRAC1,ENSG00000104472,Q9NRG0,105.533766
EPB41L2,ENSG00000079819,O43491,105.5008899
SERPINB3,ENSG00000057149,P29508,105.3388867
RAB22A,ENSG00000124209,Q9UL26,105.3299152
GMPPA,ENSG00000144591,Q96IJ6,105.1257065
NUP37,ENSG00000075188,Q8NFH4,104.9966611
SMARCE1,ENSG00000073584,Q969G3,104.7299084
OSTF1,ENSG00000134996,Q92882,104.6575411
TRAPPC3,ENSG00000054116,O43617,104.4679833
PIGK,ENSG00000142892,Q92643,104.0413946
PPP1R7,ENSG00000115685,"Q15435,Q15435-2",103.9639489
NCAPG,ENSG00000109805,Q9BPX3,103.8160881
NAGK,ENSG00000124357,Q9UJ70,103.6862739
DLG1,ENSG00000075711,"Q12959-4,Q12959-5",103.6006918
STK26,ENSG00000134602,Q9P289,103.3235706
NDUFA10,ENSG00000130414,O95299,103.1924109
GBF1,ENSG00000107862,Q92538,103.0913917
RBMS2,ENSG00000076067,Q15434,103.0688643
CMAS,ENSG00000111726,Q8NFW8,103.0653529
ADAR,ENSG00000160710,"P55265,P55265-2",103.028275
ACAA1,ENSG00000060971,P09110,102.5522415
ARL2,ENSG00000213465,P36404,102.3349667
PPP1R18,ENSG00000146112,Q6NYC8,102.3117052
TM9SF2,ENSG00000125304,Q99805,102.1669851
COA6,ENSG00000168275,Q5JTJ3-3,101.9261583
TBCD,ENSG00000141556,Q9BTW9,101.9212799
BOP1,ENSG00000261236,Q14137,101.8416508
PES1,ENSG00000100029,"O00541,O00541-2",101.7855551
SAFB2,ENSG00000130254,Q14151,101.7122332
TBCC,ENSG00000124659,Q15814,101.6139494
ADAM9,ENSG00000168615,Q13443,101.5576974
THYN1,ENSG00000151500,Q9P016,101.5364625
RRS1,ENSG00000179041,Q15050,101.5266346
DNMT1,ENSG00000130816,"P26358,P26358-2",101.1071429
SNTB2,ENSG00000168807,Q13425,100.9957647
PPP1R8,ENSG00000117751,Q12972,100.9811396
FHL3,ENSG00000183386,Q13643,100.9457021
PURA,ENSG00000185129,Q00577,100.8942528
RAD21,ENSG00000164754,O60216,100.8053476
EML4,ENSG00000143924,Q9HC35,100.7946151
BCAT1,ENSG00000060982,P54687,100.7302073
RBM17,ENSG00000134453,Q96I25,100.6663889
DPP9,ENSG00000142002,Q86TI2,100.3319676
IRGQ,ENSG00000167378,Q8WZA9,99.9362164
ZC3HAV1L,ENSG00000146858,Q96H79,99.84354596
IRF2BP2,ENSG00000168264,"Q7Z5L9,Q7Z5L9-2",99.7503823
RAB32,ENSG00000118508,Q13637,99.65428451
ZC3H15,ENSG00000065548,Q8WU90,99.64644891
ERAP1,ENSG00000164307,Q9NZ08,99.56382426
FN3KRP,ENSG00000141560,Q9HA64,99.31923558
MRPL23,ENSG00000214026,Q16540,99.11451115
KDELC2,ENSG00000178202,Q7Z4H8,99.10098508
TOLLIP,ENSG00000078902,Q9H0E2,99.08742955
SMAD9,ENSG00000120693,O15198-2,99.05459723
RNF114,ENSG00000124226,Q9Y508,98.96125148
DKK1,ENSG00000107984,O94907,98.94921193
CCDC86,ENSG00000110104,Q9H6F5,98.93504249
HCCS,ENSG00000004961,P53701,98.92542488
RBM25,ENSG00000119707,P49756,98.68285183
GADD45GIP1,ENSG00000179271,Q8TAE8,98.65435556
LNPK,ENSG00000144320,Q9C0E8-2,98.59957201
NHLRC2,ENSG00000196865,Q8NBF2,98.14114231
EMG1,ENSG00000126749,Q92979,98.04017599
NRDC,ENSG00000078618,O43847,97.55922853
PAK4,ENSG00000130669,O96013,97.51679977
PDCL3,ENSG00000115539,Q9H2J4,97.18394409
GNA14,ENSG00000156049,O95837,97.17246236
CKS2,ENSG00000123975,P33552,97.12246969
NIFK,ENSG00000155438,Q9BYG3,97.03936646
DAP3,ENSG00000132676,P51398-2,97.01005939
HACD3,ENSG00000074696,Q9P035,96.79431632
HK3,ENSG00000160883,P52790,96.65497425
SLC25A13,ENSG00000004864,Q9UJS0,96.62332151
NDUFA2,ENSG00000131495,O43678,96.56340932
BID,ENSG00000015475,P55957,96.38904416
MKI67,ENSG00000148773,"P46013,P46013-2",96.25095024
TSG101,ENSG00000074319,Q99816,96.13663241
SEC24D,ENSG00000150961,O94855,95.999752
YY1,ENSG00000100811,P25490,95.88127884
LZIC,ENSG00000162441,Q8WZA0,95.80268667
DOHH,ENSG00000129932,Q9BU89,95.79825499
CTSL,ENSG00000135047,P07711,95.74089367
RWDD1,ENSG00000111832,Q9H446,95.73215795
WRNIP1,ENSG00000124535,Q96S55,95.64415598
GTF2A2,ENSG00000140307,P52657,95.5859148
EEA1,ENSG00000102189,Q15075,95.48721316
TNS3,ENSG00000136205,Q68CZ2,95.4236936
PRRC2C,ENSG00000117523,Q9Y520-4,95.24327571
SNW1,ENSG00000100603,Q13573,95.1629433
POLR2J,ENSG00000005075,P52435,95.12145581
DDX19A,ENSG00000168872,Q9NUU7,95.10087963
OGFR,ENSG00000060491,Q9NZT2-2,94.99893503
MRPS18A,ENSG00000096080,Q9NVS2,94.98752529
CDCP1,ENSG00000163814,Q9H5V8,94.96277716
VPS4A,ENSG00000132612,Q9UN37,94.93438394
TCERG1,ENSG00000113649,O14776-2,94.74885597
ATXN7L3B,ENSG00000253719,Q96GX2,94.7293431
POLR2I,ENSG00000105258,P36954,94.72647369
SNX5,ENSG00000089006,Q9Y5X3,94.6384558
PITRM1,ENSG00000107959,Q5JRX3,94.59088456
SMARCA5,ENSG00000153147,O60264,94.57874343
NAPG,ENSG00000134265,Q99747,94.49478386
ACOT13,ENSG00000112304,Q9NPJ3,94.46148632
NEK6,ENSG00000119408,Q9HC98,94.34806222
UBE2H,ENSG00000186591,P62256,94.34502628
PDLIM4,ENSG00000131435,P50479,94.3230302
LSM5,ENSG00000106355,Q9Y4Y9,94.22935082
SPC25,ENSG00000152253,Q9HBM1,94.20465087
RSL24D1,ENSG00000137876,Q9UHA3,94.07223605
KHDRBS3,ENSG00000131773,O75525,94.06102059
PPM1F,ENSG00000100034,P49593,94.00706831
MRPL50,ENSG00000136897,Q8N5N7,93.8026136
EXOSC3,ENSG00000107371,Q9NQT5,93.64521234
C11orf54,ENSG00000182919,Q9H0W9-2,93.62716491
RPS6KA3,ENSG00000177189,P51812,93.28872096
RCN2,ENSG00000117906,Q14257,93.25122946
ATF1,ENSG00000123268,P18846,93.1804143
FKBP5,ENSG00000096060,Q13451,92.8488302
NAE1,ENSG00000159593,Q13564,92.78402932
TMED5,ENSG00000117500,Q9Y3A6,92.65655015
ENPP1,ENSG00000197594,P22413,92.5648761
TMX2,ENSG00000213593,Q9Y320-2,92.52662704
PLOD2,ENSG00000152952,"O00469,O00469-2",92.49416705
SVBP,ENSG00000177868,Q8N300,92.33453367
AAR2,ENSG00000131043,Q9Y312,92.21672519
IDH2,ENSG00000182054,P48735,91.99108469
WIPF2,ENSG00000171475,Q8TF74,91.89297565
EIPR1,ENSG00000032389,Q53HC9,91.60249305
CUL4A,ENSG00000139842,Q13619,91.54004696
KIF2C,ENSG00000142945,Q99661,91.45815848
NELFE,ENSG00000204356,P18615,91.45104672
DSP,ENSG00000096696,P15924,91.43303174
GTF2F1,ENSG00000125651,P35269,91.30892915
CLPTM1,ENSG00000104853,O96005,91.0252517
CDK5,ENSG00000164885,Q00535,91.0211426
MRPS28,ENSG00000147586,Q9Y2Q9,90.95212301
TBL1X,ENSG00000101849,O60907-2,90.71299244
SLC30A7,ENSG00000162695,Q8NEW0,90.67907456
TROVE2,ENSG00000116747,P10155,90.65109172
MRPL37,ENSG00000116221,Q9BZE1,90.54708129
CENPV,ENSG00000166582,"Q7Z7K6,Q7Z7K6-3",90.40303775
DNM1,ENSG00000106976,"Q05193,Q05193-3",90.20215709
DTD1,ENSG00000125821,Q8TEA8,90.06339358
STAM2,ENSG00000115145,O75886,90.01067363
MRPL2,ENSG00000112651,Q5T653,89.84540825
NCBP1,ENSG00000136937,Q09161,89.82700215
CCDC6,ENSG00000108091,Q16204,89.80173651
PRPSAP2,ENSG00000141127,O60256,89.79495169
SDSL,ENSG00000139410,Q96GA7,89.60454299
C1orf122,ENSG00000197982,Q6ZSJ8,89.55283646
AAAS,ENSG00000094914,Q9NRG9,89.36059889
PHF6,ENSG00000156531,Q8IWS0,89.181897
NT5DC1,ENSG00000178425,Q5TFE4,89.14100742
TPP2,ENSG00000134900,P29144,89.09263249
AP3D1,ENSG00000065000,"O14617,O14617-5",89.06765297
DRG2,ENSG00000108591,P55039,89.02418153
RRP9,ENSG00000114767,O43818,88.71950847
USP7,ENSG00000187555,Q93009,88.53871561
SPAG9,ENSG00000008294,"O60271,O60271-2,O60271-9",88.32353682
RANBP9,ENSG00000010017,Q96S59,88.27224615
PITPNA,ENSG00000174238,Q00169,88.27055797
FAM107B,ENSG00000065809,Q9H098,88.25499562
UBE2G2,ENSG00000184787,P60604,88.18069981
PNN,ENSG00000100941,Q9H307,88.16079821
ZRANB2,ENSG00000132485,O95218-2,88.08907269
RBPJ,ENSG00000168214,Q06330-4,87.80225612
DLGAP5,ENSG00000126787,Q15398,87.70588353
SEC11A,ENSG00000140612,P67812,87.57085332
MRPL19,ENSG00000115364,P49406,87.23271897
SDF4,ENSG00000078808,Q9BRK5,87.14422704
ZC3H11A,ENSG00000058673,O75152,87.07694762
NFU1,ENSG00000169599,Q9UMS0-3,87.01437005
EIF2B5,ENSG00000145191,Q13144,86.79463025
OSBP,ENSG00000110048,P22059,86.76599872
FAM50B,ENSG00000145945,Q9Y247,86.62418383
SCO1,ENSG00000133028,O75880,86.61660399
STAMBP,ENSG00000124356,O95630,86.48564232
ERGIC1,ENSG00000113719,Q969X5,86.39960814
FTSJ3,ENSG00000108592,Q8IY81,86.06451761
NUP88,ENSG00000108559,Q99567,86.04798715
MRPS16,ENSG00000182180,Q9Y3D3,86.04292374
MRPL44,ENSG00000135900,Q9H9J2,85.92647424
DNAJC19,ENSG00000205981,Q96DA6,85.57436809
SEC63,ENSG00000025796,Q9UGP8,85.55505307
DERA,ENSG00000023697,Q9Y315,85.40912179
PRRC2A,ENSG00000204469,P48634,85.38223379
CTSC,ENSG00000109861,P53634,85.35919193
PRKRA,ENSG00000180228,O75569,85.29725214
MRPL16,ENSG00000166902,Q9NX20,85.19111788
TAP2,ENSG00000204267,Q03519,85.15586704
RRP12,ENSG00000052749,Q5JTH9,85.14581876
CREB1,ENSG00000118260,P16220,84.79090786
DDX47,ENSG00000213782,Q9H0S4,84.68508554
TSNAX,ENSG00000116918,Q99598,84.65100164
RHOT2,ENSG00000140983,Q8IXI1,84.62650337
MAP1LC3A,ENSG00000101460,Q9H492,84.53875832
STK39,ENSG00000198648,Q9UEW8,84.09466023
TRMT10C,ENSG00000174173,Q7L0Y3,84.08097898
APOO,ENSG00000184831,Q9BUR5,83.98067291
MYO6,ENSG00000196586,Q9UM54-6,83.82533471
UCK2,ENSG00000143179,Q9BZX2,83.81190376
SMYD5,ENSG00000135632,Q6GMV2,83.78004977
MRE11,ENSG00000020922,P49959,83.67641424
UBE2E3,ENSG00000170035,Q969T4,83.49619892
BROX,ENSG00000162819,Q5VW32,83.46023043
MRPL3,ENSG00000114686,P09001,83.27291674
STK10,ENSG00000072786,O94804,83.24700694
PEX19,ENSG00000162735,P40855,83.16284401
LIMK2,ENSG00000182541,P53671-3,83.07196182
AGR2,ENSG00000106541,O95994,82.98605552
KDSR,ENSG00000119537,Q06136,82.92177304
SDHC,ENSG00000143252,Q99643,82.91325003
MCCC2,ENSG00000131844,Q9HCC0,82.90662806
LEMD2,ENSG00000161904,Q8NC56,82.89273385
RAP2A,ENSG00000125249,P10114,82.66025747
SEC24A,ENSG00000113615,O95486,82.65268961
ATP2B1,ENSG00000070961,P20020-6,82.30718524
GOLPH3,ENSG00000113384,Q9H4A6,82.1499055
CSNK1A1,ENSG00000113712,P48729,82.12991406
SRA1,ENSG00000213523,Q9HD15,82.03047468
MARCKSL1,ENSG00000175130,P49006,81.71869005
FERMT2,ENSG00000073712,Q96AC1,81.63968747
ANAPC7,ENSG00000196510,Q9UJX3,81.63007272
AFAP1L2,ENSG00000169129,"Q8N4X5,Q8N4X5-2",81.56609542
MEMO1,ENSG00000162959,Q9Y316,81.56244122
NCK2,ENSG00000071051,O43639,81.55596624
PPM1A,ENSG00000100614,P35813,81.54126664
NIT1,ENSG00000158793,Q86X76-2,81.51768782
MRPS9,ENSG00000135972,P82933,81.48769002
MAPRE3,ENSG00000084764,"Q9UPY8,Q9UPY8-2",81.2143058
CD74,ENSG00000019582,P04233,81.13466992
UBE2E2,ENSG00000182247,Q96LR5,81.052847
MRPL27,ENSG00000108826,Q9P0M9,80.91109588
USP10,ENSG00000103194,Q14694,80.83511021
ALDH3B1,ENSG00000006534,P43353,80.77997974
CBFB,ENSG00000067955,Q13951-2,80.7012154
APPL1,ENSG00000157500,Q9UKG1,80.68328061
WASF2,ENSG00000158195,Q9Y6W5,80.64282209
CHMP1B,ENSG00000255112,Q7LBR1,80.60677686
NUFIP2,ENSG00000108256,Q7Z417,80.47562041
CPD,ENSG00000108582,O75976,80.45349628
EMC3,ENSG00000125037,Q9P0I2,80.39902651
SART1,ENSG00000175467,O43290,80.22207741
PLD3,ENSG00000105223,Q8IV08,80.11775083
ACTR10,ENSG00000131966,Q9NZ32,80.09583521
TSSC4,ENSG00000184281,Q9Y5U2-2,80.07586359
TACO1,ENSG00000136463,Q9BSH4,79.95237048
NDUFA13,ENSG00000186010,Q9P0J0,79.83811902
DDX19B,ENSG00000157349,Q9UMR2,79.81783307
