Gene_Symbol	MCF10A	MDAMB231
EMP1	12.57058937	12.11443406
EMP2	10.47425543	11.02441633
EMP3	11.08201725	11.08551994
CTTN	11.35074618	10.99158291
ENDOG	6.67222072	6.805349613
ENO1	14.41343628	14.80973258
ENO2	8.227545353	9.085368328
ENSA	10.52206483	10.44488493
SLC29A1	10.93953374	10.99197598
EP300	9.967271238	10.09723384
EPAS1	10.08231471	11.43480548
EPB41	8.82180556	9.1170288
EPB41L1	10.52995112	9.783608378
EPB41L2	9.422129153	9.442957298
DMTN	8.164066783	7.175505515
STOM	10.46028347	10.0372523
EPHA4	7.035403395	6.46779493
EPHB2	9.70083014	9.48307432
EPHB3	5.86635099	4.230498105
EPHB4	10.63126833	9.995512918
EPHX1	10.66610515	9.821979978
STX2	9.632677915	9.235735105
CLN8	7.880806013	7.131678348
EPOR	4.398498828	5.170175818
EPRS	12.81055749	12.43620172
EPS8	12.05346829	10.99559665
EPS15	10.62864177	10.46010064
NR2F6	8.99675385	8.715388698
ERBB2	10.58875628	9.923148918
ERBB3	5.71710461	4.39112922
ERCC1	10.18036857	9.812741668
ERCC2	8.956966813	9.589367968
EREG	9.128035285	9.600347838
ERCC3	9.34533277	9.270720708
ERCC4	8.089534623	8.138511273
ERCC5	9.942527003	9.034729958
ERCC6	9.434261973	8.899742
ERF	8.08977463	8.092944193
ERH	10.72672091	11.14801458
ERN1	6.139885253	7.06772904
ERV3-1	7.062015775	5.23471245
FBL	10.17283842	11.01898569
ESD	10.57037044	9.864475345
ESRRA	7.83602439	8.920440003
ETF1	11.49893178	11.51335272
ETFA	9.790068413	10.41417938
ETFB	8.938105888	8.84875194
ETFDH	7.787248715	7.76149221
ETS1	11.28760229	11.37002924
ETS2	9.996887468	10.0168866
ETV1	9.477966345	9.480979058
ETV3	7.709920815	7.082331245
ETV4	8.746498498	9.586450653
ETV5	10.06911331	9.945040718
ETV6	8.19792156	8.483998245
EVC	10.16147358	9.378647485
MECOM	8.171635438	8.549712655
EVI2A	7.79921887	9.222813723
EVI2B	7.27697228	9.564335558
EVPL	8.41094518	8.759701578
EWSR1	11.35842904	11.45535731
EXT1	11.32309881	11.25413445
EXT2	10.30334716	10.28561997
EXTL2	9.0052718	8.678634575
EXTL3	9.370849433	9.005411198
EYA3	8.437027263	8.092122098
EZH1	8.693610923	8.437577373
EZH2	8.90914715	9.916157573
F2R	11.38165225	10.05579136
F2RL1	9.53870533	10.724159
F2RL2	6.31752922	4.219807033
F3	11.02156593	11.38789721
F8	7.478760765	6.832301495
FABP5	5.499343018	6.858131985
FANCA	7.105847578	8.201896288
FANCC	7.153217278	7.819086715
FANCD2	7.36307196	7.999459695
FANCE	7.611233658	8.209208268
ACSL1	11.5070947	11.53130431
ACSL3	11.69094367	12.11857622
ACSL4	11.2409359	11.65605709
FAH	8.288033643	9.392848363
PTK2B	10.46671491	9.402158715
BPTF	10.79293325	10.20586395
FANCB	5.077471035	5.866703468
FANCF	7.386940748	6.910149268
FANCG	7.655717283	8.295744718
FBLN1	13.64115491	9.72363272
FARSA	9.536066518	10.35395607
FASN	11.80798416	12.3884247
FAT1	11.54526906	11.39908657
FAU	11.22286217	11.48586745
FBN1	12.86746771	10.55005946
EFEMP1	13.01447527	11.82889041
FKTN	9.103128378	9.424930553
FDFT1	11.24405055	10.39414232
FDPS	10.77684657	10.51452865
FDX1	8.513815548	8.819526085
FDXR	6.861581858	6.290429973
FECH	9.3032545	9.066576538
FEN1	8.865174545	9.910764798
FER	9.643147855	9.411308548
FGD1	8.26070361	8.137545563
FGF1	5.092669055	4.381482523
FGF5	4.170927358	5.06228401
FGF13	4.25898421	3.057006333
FGFR1	9.645516005	10.35225057
FGFR3	4.115236315	3.770874565
FH	10.83830189	10.66550476
FHIT	5.481596515	5.50752593
FHL1	9.687314978	8.78967095
FHL2	10.55392023	9.57415657
FHL3	9.56227312	8.773991843
FKBP1A	12.55258172	12.63486351
FKBP1B	4.784625503	3.570131928
FKBP2	9.075985415	9.572413068
FKBP3	9.776233595	9.819160485
FKBP4	9.81211256	10.65711823
FKBP5	14.11365374	14.04607265
FOXF2	7.44319494	7.534347565
FOXC1	8.35596422	8.281540353
FOXD4	2.952104153	2.754241418
FOXM1	9.513255318	10.45660281
FOXD2	4.606810563	3.803096335
FOXO1	10.53942241	9.233032823
FOXO3	10.61189061	9.735680118
FOXO3B	9.221048405	8.273044393
FLII	11.65728217	12.00728436
FLNA	15.00872319	15.08129395
FLNB	13.11042584	13.94235665
FLNC	6.71177731	10.44195741
FLOT2	10.43973424	10.30163088
FLT3LG	5.509193205	5.541989343
FMO5	5.15496743	3.673290618
FMR1	9.653937298	9.84442089
FN1	19.13520773	15.85946484
FNTA	9.654623833	9.22024619
FNTB	7.774094503	7.592864788
FOS	4.927190195	4.54635515
FOSB	3.49141895	3.866768348
FOSL2	9.736446278	10.03598492
FPGS	9.040828648	9.359978478
FPR1	7.611281323	8.91872082
FXN	7.238151198	8.00460515
MTOR	9.874710243	10.18804969
FRG1	9.216208555	8.68025597
CENPI	6.852066018	8.09138815
FTH1	14.57843462	14.42235066
FTH1P3	10.59923218	10.33132346
FTL	13.43049365	14.40870582
FUCA1	8.142892165	9.07319111
FUCA2	7.988284915	10.03681562
FUS	11.91906601	12.10938845
FUT1	3.75408619	4.534351195
FUT4	4.383722585	5.788702585
FUT8	8.89699471	9.864173405
KDSR	10.96824513	10.47081661
FYN	7.41752006	8.824161715
FZD2	9.425944025	8.976731825
IFI6	7.311427423	7.254501625
G6PD	11.26126409	11.26533216
SLC37A4	8.052855703	8.652158185
XRCC6	11.96491703	12.13810729
GAA	9.474479825	9.263125045
GAB1	8.02539148	7.413735498
GABBR1	7.811115568	7.141653595
GABPA	9.615413273	9.251603903
GABPB1	8.363756495	8.569576368
GABRE	7.00139627	7.311464598
GAK	9.269158273	8.77281134
GALE	7.999907438	8.893459803
B4GALNT1	3.917192068	3.994251265
GALK1	7.107952933	7.45698269
GALK2	7.145240095	7.21886189
GALNS	8.3696924	7.877465455
GALNT1	11.41419103	11.53903558
GALNT2	12.56426821	12.06141372
GALNT3	8.685207683	8.42370883
GALT	7.723826415	7.817540013
GAMT	7.628178613	7.95298291
GANC	7.777690205	7.481398385
GAPDH	15.36922751	15.40275127
GARS	11.77964787	12.28058509
GART	10.56477167	11.38879143
GAS6	12.11772935	10.67978982
GAS8	7.44529677	7.417368938
GATA2	5.974122853	6.63258869
GATA3	8.62128869	8.030784333
GATA6	6.683879135	7.72460144
GBA	9.721997528	10.07897676
GBAP1	7.93883268	8.358624478
NIPSNAP2	9.615875358	9.554932408
GBE1	11.04713766	10.65427264
GBP1	9.35740303	9.665955113
GBP2	9.80029252	8.72183467
GBP3	8.637755178	9.231041095
GCDH	6.785293448	7.448028255
GCH1	5.584203868	7.043420485
BLOC1S1	8.063209	7.66933562
KAT2A	8.740366668	9.536826928
GCNT1	9.699113665	10.41531124
GCNT2	7.086802643	9.648718043
GCSH	7.58085973	8.006067875
GDI1	11.08706415	11.10501134
GDI2	12.33239255	12.49946102
GEM	4.23514285	6.302183015
GFER	8.146539475	8.011452578
GFPT1	10.74597829	11.13870006
GGCX	9.532497075	10.00522884
B4GALT1	12.27018802	12.31266347
GGT7	7.249634738	4.871562265
GGT5	10.20536944	9.80116136
GIPR	2.477860578	2.419157535
GJA3	6.81515684	7.308856525
GJB2	7.766712298	7.33017386
GJB3	7.62823685	6.333459428
GK	4.850764153	5.74644966
GK3P	2.160372398	2.38988852
GLA	7.144634988	8.14847197
GLB1	9.949799485	9.98331883
GCLC	9.379637658	9.848031275
GCLM	9.247304685	9.73752637
GLE1	9.457029025	9.838550905
GLG1	11.92141881	11.16098359
GLI2	6.712096825	4.411514083
GLI3	9.01458275	8.36576826
GLI4	6.472833698	6.03915364
GLO1	11.24542625	12.21648498
GLRB	7.435454553	7.415343268
GLS	10.57005653	10.25864348
GLRX	8.408927913	8.842092143
GLUD1	10.85914995	11.24937427
GLUD2	7.700023563	7.88895688
GLUL	12.62083335	11.72703863
GM2A	9.93784694	9.34899396
GMDS	7.596116495	8.670427915
GMFB	11.18356595	11.5812498
GMPR	6.332603975	6.38855747
GNA11	10.57424294	10.61176589
GNA12	10.61488322	10.85154077
GNA15	8.684512555	8.782393645
GNAI1	8.065813245	8.56548197
GNAI2	12.12782074	11.71899685
GNAI3	10.66667869	10.94254942
GNAO1	4.593646425	7.08329399
GNAQ	10.25049791	9.806569673
GNAS	13.9294993	13.3811128
GNAZ	5.499983058	4.180543373
GNB1	12.68210972	12.65896753
GNB2	10.80312569	10.75928973
GNG5	10.37610774	10.56424131
GNG7	4.18466291	5.179574893
GNG10	9.121022798	9.12824792
GNG11	9.1051083	8.523690515
GNL1	9.67563326	8.92657078
GNRH1	3.193104693	2.843815625
GNS	11.75659285	11.63781257
GOLGA1	8.792776478	8.581245475
GOLGA2	10.38238808	9.87083696
GOLGA3	10.28496912	9.974382268
GOLGA4	10.91395777	11.14603778
GOLGB1	10.82621749	10.09677896
GOT1	8.790625458	9.598208063
GOT2	10.50163677	10.7251341
SFN	9.13629404	9.66424108
GPC1	10.02293947	10.1952255
GPD2	9.87417591	9.982975925
GPI	11.95637196	12.27886745
GPR1	7.20229914	7.65417932
GPR3	5.24820539	5.751031808
GPR17	5.417194995	4.919461025
GPER1	4.593276978	3.506112523
GPR39	8.28468272	7.426018973
GRK5	5.07590217	6.294327443
GRK6	8.855906065	9.17237681
GRK6P1	3.044906605	3.11920814
MKNK2	9.95672172	10.79634745
GPS1	9.682519735	9.90194021
GPS2	9.568620168	9.85981131
GPX1	11.023313	11.30463108
GPX4	11.86716075	11.79856362
GRB2	10.31308385	10.38914722
GRB10	9.276743255	9.79087291
RAPGEF1	10.34443276	10.36734364
GRN	11.54798041	11.19078565
GRINA	11.91377923	11.1816989
NR3C1	11.15746697	10.8898282
ARHGAP35	11.20527651	11.18061677
CXCL1	8.790643895	9.339974578
CXCL2	5.04889602	6.893455558
PDIA3	13.04110236	13.17415025
GRSF1	11.12961831	11.27518052
GSK3A	10.07065774	10.28268143
GSK3B	10.68609729	10.14239603
GSN	12.27344812	10.09260389
GSPT1	11.25994879	11.58175169
GSR	10.26308562	10.61103316
GSS	9.58735771	10.12857265
GSTA4	7.3852752	7.183523625
GSTM2	4.60450123	6.281188133
GSTM4	6.79049058	7.521694648
GSTP1	11.30271849	11.21004789
GSTT2	7.016434923	6.17150492
GSTZ1	7.31042225	8.16548956
MSH6	10.53537714	10.93560482
GTF2A1	10.24173507	10.65305368
GTF2A2	9.471739275	9.404653023
GTF2B	8.528713035	8.524280278
GTF2E1	7.821813173	7.655809388
GTF2E2	9.03434303	9.309316883
GTF2F1	10.60254428	10.50388606
GTF2F2	8.88787542	8.98102544
GTF2H1	9.922984285	10.34097221
GTF2H2	7.12510336	7.839004845
GTF2H3	9.17975668	9.782561683
GTF2H4	7.739894345	8.191083605
GTF2I	11.347504	10.94045674
GTF2IP1	10.26214485	9.831847243
GTF3A	10.13363517	10.4317592
BRF1	8.519216165	8.36156918
GTF3C1	10.56603532	10.58363579
GTF3C2	9.757962975	9.510248405
GUK1	11.39486585	10.54033714
GUSB	9.376069295	9.569641315
GYG1	8.819772975	8.564420335
GYS1	9.909262668	10.03725427
H1F0	11.12714805	11.61525865
HIST1H1C	6.556297423	6.93096309
H2AFX	9.259591985	9.859791368
H2AFZ	10.41200249	11.01227907
HIST1H2BD	6.466069543	6.411071513
H3F3B	12.01942712	11.65533794
HSD17B10	8.69962866	9.109308498
HAGH	7.727425925	7.989772455
HADHA	11.65963571	11.45271337
HADHB	10.29224385	9.967967118
HADH	9.070087578	9.236277513
HARS	10.40927324	10.33274489
HAS2	7.422282715	7.540738233
HAS3	3.907354343	4.36047166
HCCS	8.644711613	9.249158713
HCFC1	10.56570822	10.74738898
HTT	9.476669013	9.47644497
HDAC1	10.24808159	10.40298058
HDAC2	10.95133736	11.21184417
HDGF	12.72754067	12.72328228
HDLBP	13.85814078	13.36577841
HELLS	7.86521622	8.70216057
HEXA	9.95040732	9.699631013
HEXB	10.43652927	10.80715081
CFH	12.37069503	9.377112078
HFE	6.863327318	6.79386425
NRG1	7.652326028	8.062499353
HHEX	5.817731483	6.46721726
HIF1A	13.27372174	13.55171945
HIP1	9.955411598	9.51616301
UBE2K	10.88629973	11.06080323
HINT1	11.86047117	11.95590328
HIVEP1	8.684629383	8.521310255
HIVEP2	9.841074835	9.528628215
HK1	11.98773472	12.05455402
HK2	8.449327615	10.04730946
ZBTB48	6.74501182	6.690059638
HLA-A	11.7188341	12.36796017
HLA-B	10.13654083	10.98343912
HLA-C	11.15014264	10.68124607
MNX1	3.088927803	3.799254583
HLA-E	11.43949551	11.56413249
HLA-F	6.000716413	5.718854283
HLA-H	8.67263062	9.252495848
HLA-L	2.39509338	2.55488599
MR1	8.511584918	7.669645113
HLCS	9.213694133	9.154518593
HLX	6.882345505	5.190495565
HMBS	7.52928658	8.774918348
HMGB1	11.66457497	11.63965793
HMGB2	9.932367708	10.60134201
HMGB3	9.486696253	10.35938627
HMGN1	10.5837582	10.67103713
HMGN2	10.87181636	11.38375911
HMGCL	7.59767651	7.355357558
HMGCR	10.02010228	9.711845405
HMGCS1	10.13853835	9.199813785
HMGA1	14.13952771	14.09915796
HMMR	8.412823698	8.203942713
HMOX1	7.57735366	7.18434173
HMOX2	8.92378157	9.246256363
NR4A1	3.32258564	3.588228223
FOXA1	4.039090588	3.39899151
SLC29A2	5.994874633	7.441549645
HNRNPA1	12.99618022	12.90460425
HNRNPA2B1	13.11604943	13.38105776
HNRNPAB	11.43695364	11.64552214
HNRNPC	12.97489532	13.30540236
HNRNPD	12.00894239	12.29953759
HNRNPF	11.06306487	11.72333092
HNRNPH1	12.45401714	12.42080465
HNRNPH2	10.13475014	10.41997594
HNRNPH3	10.6376595	10.97246782
HNRNPK	13.39163867	13.39642964
HNRNPL	11.74828285	11.79799401
HNRNPU	13.34147857	13.43642569
HOXB3	5.755964795	4.79920432
HOXC4	5.310196198	3.772702018
HOXC5	4.280698545	3.734762818
HOXC6	7.867958128	5.685533235
HOXC8	6.6465372	4.866899438
HPCAL1	11.11722809	11.57118851
HPGD	5.33698733	6.759170748
HPRT1	9.298680518	10.22303953
HPS1	9.060741335	8.602238878
HRAS	8.241995578	8.741088145
AGFG1	10.57005988	10.5238738
AGFG2	8.153231135	8.23013459
HRH1	8.607382508	8.672471423
PRMT2	10.10529496	9.550182485
PRMT1	10.35936795	10.98209514
HES1	6.317311278	7.152996733
HSBP1	10.28427323	10.04555666
HSD17B4	10.77488257	10.76500511
HSF1	10.1724113	10.10369531
HSF2	7.770599163	8.153785425
HSF4	5.727773653	5.219114425
DNAJB2	9.121990823	8.245156493
DNAJA1	11.47565514	11.84762625
HSPA1A	10.46516948	10.25368173
HSPA1B	10.22609834	10.37096707
HSPA1L	4.622782918	4.53366199
HSPA2	6.150029053	4.5479061
HSPA4	11.87450521	11.95829425
HSPA5	13.4470095	14.60555834
HSPA6	2.42678575	2.575127785
HSPA8	14.83413551	15.03421526
HSPA9	12.36480085	12.97345517
HSPB1	11.29452456	10.74755636
HSP90AA1	13.58881227	13.87070925
IGSF3	9.876259528	7.459908728
HSP90AB1	13.92296154	14.33668741
HSPD1	11.92195667	12.74193429
HSPE1	9.699678145	10.55250259
DNAJB1	10.44817687	10.67435574
DNAJC4	8.420042475	7.390517663
HSPG2	10.53164663	10.66577273
NDST1	11.86895055	11.2894934
FOXN2	8.505805008	8.983709878
HTR1D	5.65941196	5.39078018
HTR7	4.975149765	5.964851245
HUS1	7.782398085	7.80702838
TNC	8.160677153	8.271217028
IARS	11.74011765	12.68961087
ICAM1	7.636054143	10.31683528
ICAM3	6.008666743	5.822803213
MRPL58	7.753684625	8.491373638
ID1	9.360010763	9.482996753
ID2	6.061534103	4.165258353
ID3	8.190031198	7.626066955
IDE	10.30455744	10.31034808
IDH1	10.16479179	10.25949634
IDH2	7.6845094	8.125432315
IDH3A	9.387646595	9.80769257
IDH3B	9.840868293	9.64947725
IDH3G	9.313840155	9.282751885
IDI1	9.565949425	9.30212918
IDS	11.30108625	11.11600238
IFI16	11.33081291	11.3158021
IFI35	6.892868935	7.346605123
SP110	8.064038395	8.486516528
IFIT2	7.031707363	8.88318141
IFIT1	6.760246943	8.309905995
IFIT3	8.275051863	9.924111613
IFNAR1	10.43310578	10.29624693
IFNAR2	8.066200395	7.953601178
IFNGR1	9.743629998	9.83647972
IFNGR2	10.70745505	10.45999668
IFRD1	9.50628229	9.89711461
IGBP1	9.811077033	9.509658308
IGF1R	10.47225182	9.360664383
IGF2	10.30470548	7.839014458
IGF2R	11.64879159	11.9668975
IGFBP3	10.68115595	9.215565775
IGFBP4	11.43787907	13.30763604
IGFBP5	3.462774075	3.227620083
IGFBP6	9.07999952	8.668525918
IGFBP7	11.75868289	10.78257611
CYR61	13.46762489	13.48737323
IGHMBP2	7.277817045	7.79845825
RBPJ	11.1457582	11.56564837
IK	11.28275945	10.94551752
IKBKB	9.090998363	8.677085565
IL1R1	11.06220461	9.76797297
IL1RAP	8.481888308	8.70163721
IL4R	8.822897158	9.245565365
IL6R	9.0989114	7.925311883
IL6ST	12.32392888	12.47840837
IL7R	6.454709973	9.038434193
CXCL8	8.92495989	9.169862788
IL10RB	9.324558918	9.18328184
IL11	4.638724708	5.094973393
IL13RA1	11.06537659	11.01259273
IL15	5.087128823	5.06990407
IL15RA	5.720775353	7.34384754
IL18	9.165018388	8.73243972
FOXK2	10.3997928	10.73514757
ILF2	11.44060803	11.54775834
ILF3	12.02838349	12.44220338
ILK	11.30882273	11.12981443
IMPA1	8.254594615	8.608120603
IMPA2	8.059971095	8.111102798
IMPDH1	9.38703814	10.46926788
IMPDH2	11.38660731	11.68560076
INCENP	8.62760333	9.517343935
ING1	7.706285933	7.404709965
ING2	7.478678713	7.492931015
INHBA	6.357515448	6.040096825
INPP1	8.29267879	8.761263735
INPP4A	8.471582505	8.348929648
INPP5A	8.255215588	7.985943073
INPP5B	6.784902055	6.914973765
INPPL1	10.74994223	10.42282029
INSIG1	10.23051244	10.21419689
INSR	8.646703548	9.060907368
EIF3E	13.24706661	12.88318546
IPP	7.527854515	7.10788923
IRAK1	10.78170005	11.57891548
ITGA6	11.58997574	12.49979337
IRAK2	7.495003325	8.356865213
IREB2	10.04433385	9.72685035
IRF1	8.125678058	9.22096378
IRF2	9.01243182	8.782173593
IRF3	9.007571508	9.137802023
IRF5	5.049915278	4.406053983
IRF7	6.403227015	6.67671216
IRS1	11.33820019	11.12071024
ITGA1	8.080233343	8.357418268
ITGA2	9.789001325	10.7017913
ITGA3	14.07624514	13.92787746
ITGA5	13.23743574	13.20251726
ITGAE	6.8266729	6.952499203
ITGAV	12.56624937	11.77559829
ITGB1	14.78500384	14.42656595
ITGB2	7.10585322	8.267127355
ITGB3	6.081495853	6.844566815
ITGB4	13.54263914	11.72167137
EIF6	10.96186426	11.22051142
ITGB5	12.81866022	11.22263838
ITGB8	9.700860828	6.216503565
STT3A	11.8273775	12.3063611
ITPA	8.16815108	8.22252923
ITPK1	10.08798517	10.36498556
ITPKA	4.141512295	4.923270875
ITPKB	8.202645725	6.383366788
ITPR1	5.686421325	6.34260684
ITPR2	8.29334197	8.28647212
ITPR3	11.8134275	12.56694282
IVD	9.181067008	8.956510485
JAG2	5.620660328	6.575766638
JAK1	11.19195199	10.94602832
JAK2	7.223470773	6.403169845
JARID2	9.225037408	9.40548742
JUN	10.22960248	9.99992269
JUNB	11.45353327	9.945219793
JUND	9.451187428	9.6980084
JUP	10.75146661	9.35402588
ANOS1	5.111024058	6.37212465
CD82	8.80136229	9.517037965
KARS	11.18724778	11.38291647
KCNC4	4.365804953	4.61957485
KCNJ14	3.485663648	3.988568828
KCNJ15	9.08280755	6.377024628
KCNK1	7.54325965	4.786047903
KCNN4	8.667436455	8.080432583
KCNS3	5.4072091	4.425527108
KDR	8.613499728	7.667744735
KHK	5.265329333	4.968691023
KIF2A	10.11598795	10.26559474
KIF3C	8.709992673	8.039847525
KIF5B	12.21148733	12.42134619
KIFC3	9.195550293	9.69258543
KLRC2	6.145720153	5.620972843
KLRC3	7.05837342	6.232933068
KLC1	10.30410621	10.18942445
KIF11	9.925147275	10.84520371
KIFC1	8.395568253	9.593849343
KIF22	8.275939975	9.145917168
KPNA1	10.32745948	10.33538699
KPNB1	12.79620058	13.20999228
KPNA2	10.87214401	11.77297491
KPNA3	10.94844622	10.84799745
KPNA4	11.03093821	10.99083555
KPNA5	6.37535584	5.374687093
TNPO1	12.38376035	12.14165118
IPO5	12.25051172	12.39871793
KRAS	10.04676436	9.638366955
KRT6A	7.144626668	6.432023883
KRT7	14.18826106	13.68623354
KRT8	11.86170225	12.10925454
KRT10	9.09217495	8.721909405
KRT18	11.34766569	11.75080126
KRT81	12.94859352	11.6310251
KRT86	10.03094823	9.15655756
KTN1	12.55910533	12.66533679
L1CAM	5.681705095	7.98080429
LAMA3	7.449921745	8.329477468
LAMA5	12.86560407	12.16920423
LAMB1	12.85450674	11.60481382
LAMB2	12.3754826	11.56996768
LAMB3	11.30454921	11.48896966
LAMC1	14.12801496	13.03355945
LAMP1	12.01667165	11.66206031
LAMC2	12.57525214	11.31032618
LAMP2	11.60029001	11.75808865
RPSA	12.12391767	12.18040178
STMN1	11.20378273	11.7123376
LASP1	12.68161131	13.09048635
LBR	11.03476981	11.13821587
LCAT	6.317338933	5.22818526
LDHA	14.20832796	14.58806647
LDHB	12.14238167	12.3673803
LDLR	11.11920878	12.28460213
LEPR	9.49785043	8.485755655
LETM1	9.5865871	10.04458867
LFNG	8.010881345	8.13479789
LGALS1	12.9738839	12.26622394
LGALS3	10.98413423	10.76252569
LGALS3BP	11.71245509	12.22070526
LGALS8	11.53108678	11.30482271
LGALS9	4.93340643	4.008368078
LIF	6.84736987	7.831783865
LIFR	8.982237315	10.14715206
LIG1	8.370774568	8.709643288
LIG3	7.980899505	8.658231648
LIG4	8.405884535	7.896614958
ABLIM1	9.260429698	10.71914136
LIMK1	10.73034549	10.64217395
LIMK2	9.439615673	7.896183023
LIMS1	10.88682736	9.98267342
LIPA	10.17328712	10.55972652
LIPE	5.402271388	5.45298321
FADS1	10.79009286	11.46388268
FADS3	10.61739479	10.39067125
LLGL1	9.27173733	8.9735284
LMAN1	12.32569675	12.41456112
LMNA	12.82395509	12.45492974
LMNB1	9.8707471	10.27725618
PRICKLE3	7.61702225	8.053725623
LMO7	10.53231746	9.91209539
LNPEP	8.632239743	9.058155283
LOX	10.99878091	10.69819762
LOXL1	8.54751789	6.858775623
LOXL2	11.13944653	11.75431556
LPP	10.51721381	10.28273271
LRCH4	8.098416573	8.854620183
LRP1	12.29335063	10.03736682
LRP3	8.306107345	8.015189245
LRP4	5.886060075	5.347344658
LRP6	9.359598755	9.436733663
LRP5	10.22370127	10.70177943
LRPAP1	10.14685406	10.12313406
LSP1	8.605920355	6.19160789
LSS	10.28646815	10.09800056
LTA4H	10.83153599	10.80503382
LTBP1	11.55274688	10.44845024
LTBP2	13.31137526	9.700606603
LTBP3	11.40822975	9.548927533
LTBR	10.98148731	11.09616306
BCAM	7.636147808	7.70708277
LY6E	11.03735332	11.3253099
LY75	3.729483255	4.09479944
LYN	8.76506351	8.889304393
TACSTD2	9.714064905	8.971863803
TM4SF1	10.27179638	9.873887563
EPCAM	4.778470715	6.498300998
M6PR	10.21825027	10.48095306
CAPRIN1	12.73601335	12.77871811
NBR1	11.71787172	11.37879023
MARCKS	11.92259393	11.27197056
MXD1	7.47228306	7.954242088
MAD2L1	8.068725965	9.24575632
SMAD1	8.1482189	7.36104085
SMAD2	10.29262881	10.12524923
SMAD3	10.24915888	10.83462571
SMAD4	10.33459462	9.864454365
SMAD5	10.83205604	10.49982345
SMAD6	5.968378583	5.873803193
SMAD7	8.775884168	7.190608503
SMAD9	5.78577239	4.662349995
MAFG	8.084519715	8.271135428
MAGOH	8.934367833	9.488474398
MAN1A1	8.107439295	6.182207773
MAN2A2	9.238819033	8.59319389
MAN2C1	8.253650288	7.584242645
MAN2A1	10.23090767	10.83175691
MAN2B1	10.47960084	9.85559965
MANBA	8.266686603	7.001880805
MAOA	11.09341535	11.7551869
MAP1A	3.316594123	2.9066504
MAP1B	11.10852421	11.17386498
MAP2	8.50760298	9.172853815
MAP4	12.76891589	12.63866156
MAPT	5.658206035	4.580924155
MARK1	6.566698883	4.879311808
MARK3	9.913519245	9.915832903
MARS	10.28237102	10.95792132
MAT2A	12.09030559	11.73850484
MATN2	4.147069035	4.06164695
MATN3	5.525164828	5.315531948
MAX	10.28932202	10.33943438
MAZ	10.71800903	10.77815715
MBD1	9.29683387	9.059975215
MBNL1	11.69636908	11.62252105
MBP	7.550354908	9.728193995
MC1R	5.520241213	4.936380935
MCAM	9.441841688	10.13275541
MCC	6.998634173	5.85026449
MCL1	11.31767992	12.22730132
MCM2	9.25291402	9.88675625
MCM3	10.33427222	11.47859782
MCM4	10.40870169	10.90161374
MCM5	9.246654513	9.840009358
MCM6	9.841957205	10.39022922
MCM7	10.47065834	11.41466421
CD46	11.92547766	11.30612977
ADAM11	2.00980033	2.26455858
MDFI	5.58065767	3.916785843
DNAJB9	8.313930823	8.729238088
MDH1	10.12720574	10.32473026
MDH2	11.23332438	11.73380373
MDK	6.471339215	7.537698843
MDM2	9.908626525	9.513455483
MDM4	9.175779185	8.822707063
ME1	9.36049834	9.499317185
ME2	9.258711895	9.767256815
MEA1	9.45846765	9.929385765
MECP2	10.08315894	10.0771812
MEF2A	10.89749329	9.830057768
BORCS8-MEF2B	5.625237778	6.196959958
MEF2D	10.15159649	9.861319255
MEFV	3.255169203	4.319694728
MEIS2	7.642743065	7.102162273
